CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
551,22,0,104982.57,60920.03,France,Male,2,0,1,0
804,25,4,134811.3,50908.48,Germany,Female,4,1,0,1
697,25,9,61319.63,171413.66,France,Male,2,0,1,0
637,26,8,125827.43,76703.1,Germany,Female,4,1,0,1
758,36,10,88814.4,19282.85,France,Male,2,0,1,0
365,27,6,70417.79,152108.47,France,Male,2,0,1,0
706,58,7,0,185662.84,France,Male,2,0,1,0
574,36,5,114754.08,69228.2,France,Male,2,0,1,0
651,28,4,169831.46,168080.53,Germany,Female,4,1,0,1
748,29,10,116275.12,143357.03,France,Male,2,0,1,0
670,27,0,0,91167.19,Germany,Female,4,1,0,1
631,47,4,0,38570.13,France,Male,2,0,1,0
543,46,4,0,198830.98,France,Male,2,0,1,0
645,33,3,155143.52,135083.73,France,Male,2,0,1,0
695,52,9,119889.84,86797.41,Germany,Female,4,1,0,1
788,39,4,0,126469.09,France,Male,2,0,1,0
542,30,1,152508.99,195651.66,France,Male,2,0,1,0
735,36,6,0,59650.42,France,Male,2,0,1,0
820,33,6,0,91305.77,France,Male,2,0,1,0
706,31,9,119496.87,174971.64,France,Male,2,0,1,0
432,19,7,96654.72,121945.42,Germany,Female,4,1,0,1
604,30,6,67111.65,108457.99,Germany,Female,4,1,0,1
653,49,6,109137.12,73329.08,France,Male,2,0,1,0
494,61,0,0,63337.19,Germany,Female,4,1,0,1
706,37,5,129860.37,137316.32,Germany,Female,4,1,0,1
642,31,10,101851.8,112491.96,Germany,Female,4,1,0,1
723,23,1,100781.75,60427.3,France,Male,2,0,1,0
748,36,6,118945.09,70007.67,France,Male,2,0,1,0
748,49,2,109121.71,28823.04,Germany,Female,4,1,0,1
542,45,5,0,64539.64,Germany,Female,4,1,0,1
543,25,1,92833.89,175094.62,Germany,Female,4,1,0,1
686,69,7,111009.32,176809.87,France,Male,2,0,1,0
850,44,0,103960.38,28823.04,France,Male,2,0,1,0
602,72,2,152614.51,91167.19,Germany,Female,4,1,0,1
658,19,2,146011.4,6787.48,Germany,Female,4,1,0,1
608,29,2,113581.98,122763.95,France,Male,2,0,1,0
675,35,0,0,146949.74,France,Male,2,0,1,0
624,42,1,0,67803.83,France,Male,2,0,1,0
629,43,6,141816.25,16922.28,France,Male,2,0,1,0
601,30,5,0,104222.8,Germany,Female,4,1,0,1
644,38,4,125725.02,62615.35,France,Male,2,0,1,0
737,37,9,0,50911.41,France,Male,2,0,1,0
766,50,2,38848.19,134396.64,France,Male,2,0,1,0
778,55,5,76692.22,44904.26,France,Male,2,0,1,0
681,28,4,118342.26,156768.45,France,Male,2,0,1,0
590,37,9,108308,6209.51,Germany,Female,4,1,0,1
850,45,2,0,55003.79,France,Male,2,0,1,0
573,45,8,0,196142.26,France,Male,2,0,1,0
