CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
746,29,5,0,57553.98,Germany,Female,4,0,0,1
763,49,5,101609.01,126551.48,Germany,Female,4,0,0,1
692,40,8,0,160546.58,France,Male,2,1,1,0
599,33,7,149297.19,119759.24,France,Male,2,1,1,0
695,60,3,0,50664.07,France,Male,2,1,1,0
460,22,4,113146.98,87566.97,France,Male,2,1,1,0
748,29,9,146502.07,138275.01,Germany,Female,4,0,0,1
509,31,5,0,94862.93,France,Male,2,1,1,0
550,28,1,161525.96,151912.49,France,Male,2,1,1,0
674,37,0,134919.85,59093.39,France,Male,2,1,1,0
628,36,7,0,14178.73,Germany,Female,4,0,0,1
676,34,1,0,155356.34,France,Male,2,1,1,0
545,32,8,0,123207.17,France,Male,2,1,1,0
640,56,8,97403.18,59115.77,France,Male,2,1,1,0
689,30,5,0,91092.84,France,Male,2,1,1,0
638,39,1,0,162643.15,France,Male,2,1,1,0
501,36,5,0,144345.58,France,Male,2,1,1,0
601,28,9,99167.54,106174.7,France,Male,2,1,1,0
630,57,6,0,54129.86,France,Male,2,1,1,0
806,39,3,121626.9,142331.85,Germany,Female,4,0,0,1
782,48,1,122451.46,125877.22,Germany,Female,4,0,0,1
652,44,8,174506.1,99984.86,France,Male,2,1,1,0
792,31,7,0,194239.63,France,Male,2,1,1,0
651,41,1,141004.46,113907.8,France,Male,2,1,1,0
709,45,2,105627.95,109496.69,France,Male,2,1,1,0
596,71,4,114737.26,64716.08,France,Male,2,1,1,0
850,39,4,0,99449.86,France,Male,2,1,1,0
710,41,10,0,51387.1,France,Male,2,1,1,0
540,44,5,123212.08,47322.05,Germany,Female,4,0,0,1
590,57,9,102714.65,4195.84,France,Male,2,1,1,0
534,42,9,136729.51,137980.58,France,Male,2,1,1,0
740,61,1,140510.89,48478.47,France,Male,2,1,1,0
460,75,8,133845.28,186775.25,France,Male,2,1,1,0
527,44,2,94263.91,118982.51,Germany,Female,4,0,0,1
597,29,6,0,67539.85,France,Male,2,1,1,0
750,39,7,155994.15,49865.04,France,Male,2,1,1,0
751,59,3,0,12186.83,France,Male,2,1,1,0
551,46,8,159397.75,120373.84,France,Male,2,1,1,0
594,40,2,97009.15,155799.86,Germany,Female,4,0,0,1
850,41,6,136576.02,172629.67,Germany,Female,4,0,0,1
570,32,5,0,40441.1,France,Male,2,1,1,0
835,47,9,96202.32,100015.79,France,Male,2,1,1,0
630,28,2,108711.57,172495.81,France,Male,2,1,1,0
498,35,3,116644.29,118855.26,Germany,Female,4,0,0,1
726,34,7,103914.17,29176.04,France,Male,2,1,1,0
601,33,3,0,57751.21,France,Male,2,1,1,0
579,47,8,145605.44,159207.34,France,Male,2,1,1,0
787,26,10,0,76569.64,Germany,Female,4,0,0,1
787,28,4,118448.15,108764.69,France,Male,2,1,1,0
523,27,4,54980.81,5240.53,France,Male,2,1,1,0
611,29,9,133598.4,34004.44,France,Male,2,1,1,0
567,30,4,0,3268.17,France,Male,2,1,1,0
769,34,5,0,43982.41,Germany,Female,4,0,0,1
701,41,1,0,55100.09,Germany,Female,4,0,0,1
545,34,7,0,124341.49,France,Male,2,1,1,0
640,26,5,135923.16,159508.52,France,Male,2,1,1,0
718,65,8,118870.92,66526.01,France,Male,2,1,1,0
746,41,5,110527.17,179227.52,France,Male,2,1,1,0
554,44,4,106116.5,35046.97,Germany,Female,4,0,0,1
744,47,2,100900.5,31641.52,France,Male,2,1,1,0
523,26,7,152243.57,199674.83,France,Male,2,1,1,0
743,47,8,128173.9,175161.05,France,Male,2,1,1,0
657,32,6,0,175373.46,France,Male,2,1,1,0
733,27,7,95624.36,6723.66,France,Male,2,1,1,0
545,68,7,121523.51,176137.2,France,Male,2,1,1,0
818,35,2,142537.18,145562.4,France,Male,2,1,1,0
501,37,1,0,29135.89,Germany,Female,4,0,0,1
624,40,9,129608.57,83056.22,France,Male,2,1,1,0
743,26,8,86843.61,146123.19,Germany,Female,4,0,0,1
697,45,3,118449.21,36560.51,Germany,Female,4,0,0,1
656,26,1,117212.18,186785.01,France,Male,2,1,1,0
735,23,5,149238.97,114448.13,Germany,Female,4,0,0,1
707,62,1,0,27345.18,France,Male,2,1,1,0
516,28,3,106070.29,41291.05,Germany,Female,4,0,0,1
619,52,7,89188.83,66561.6,Germany,Female,4,0,0,1
632,41,3,200117.76,82158.14,France,Male,2,1,1,0
627,51,2,0,169498.61,Germany,Female,4,0,0,1
697,33,5,0,47728,France,Male,2,1,1,0
662,32,9,141806.46,55701.62,France,Male,2,1,1,0
570,35,6,0,38550.4,France,Male,2,1,1,0
613,29,8,86569.76,48849.89,France,Male,2,1,1,0
544,43,5,97286.16,27411.19,France,Male,2,1,1,0
657,35,7,0,137173.39,Germany,Female,4,0,0,1
644,49,8,0,84699.56,France,Male,2,1,1,0
730,23,6,0,154491.39,Germany,Female,4,0,0,1
742,37,5,123845.36,57764.65,France,Male,2,1,1,0
675,61,4,111099.79,133831.37,Germany,Female,4,0,0,1
640,30,9,146566.01,117140.41,Germany,Female,4,0,0,1
621,38,2,128514.84,77304.49,Germany,Female,4,0,0,1
705,39,7,71843.15,156603.7,France,Male,2,1,1,0
696,49,8,124216.93,62514.65,Germany,Female,4,0,0,1
710,28,10,138937.35,52795.56,France,Male,2,1,1,0
828,36,7,93608.28,197221.81,France,Male,2,1,1,0
850,34,4,0,60954.45,Germany,Female,4,0,0,1
816,39,6,121461.87,28184.7,France,Male,2,1,1,0
603,33,8,123086.39,17355.36,France,Male,2,1,1,0
508,35,3,0,194238.92,France,Male,2,1,1,0
734,29,5,0,191756.54,France,Male,2,1,1,0
625,45,5,112392.45,67611.36,France,Male,2,1,1,0
564,31,5,165298.12,75035.48,Germany,Female,4,0,0,1
612,43,7,93680.43,174027.3,Germany,Female,4,0,0,1
613,32,8,96542.16,32301.88,Germany,Female,4,0,0,1
706,72,4,0,99061.75,France,Male,2,1,1,0
687,38,6,0,6847.73,France,Male,2,1,1,0
569,51,7,148745.92,95985.64,France,Male,2,1,1,0
600,33,2,102025.32,85426.28,France,Male,2,1,1,0
638,35,4,145056.59,78770.86,France,Male,2,1,1,0
690,26,7,154575.76,142342.55,Germany,Female,4,0,0,1
622,37,3,71281.29,73225.31,Germany,Female,4,0,0,1
656,35,9,0,122899.01,Germany,Female,4,0,0,1
775,34,3,105419.73,178587.36,Germany,Female,4,0,0,1
628,40,4,122524.61,195192.4,France,Male,2,1,1,0
592,26,1,0,140938.95,France,Male,2,1,1,0
667,46,0,160625.17,88604.89,Germany,Female,4,0,0,1
608,30,6,161889.79,113228.82,France,Male,2,1,1,0
738,58,9,132954.64,39297.48,France,Male,2,1,1,0
703,30,6,85906.65,146359.81,France,Male,2,1,1,0
565,34,10,142243.54,19658.43,France,Male,2,1,1,0
439,28,5,0,2243.41,Germany,Female,4,0,0,1
434,39,3,0,175399.14,Germany,Female,4,0,0,1
646,32,5,0,109257.59,France,Male,2,1,1,0
666,37,4,123082.08,194010.12,Germany,Female,4,0,0,1
693,33,5,128601.98,57962.41,France,Male,2,1,1,0
477,29,4,191665.21,181945.52,France,Male,2,1,1,0
747,46,7,0,145613.17,France,Male,2,1,1,0
624,60,5,0,93736.69,Germany,Female,4,0,0,1
684,27,5,0,11959.03,France,Male,2,1,1,0
608,39,7,83495.11,197519.66,France,Male,2,1,1,0
602,22,3,82596.8,122823.34,France,Male,2,1,1,0
685,43,5,134980.74,172490.78,France,Male,2,1,1,0
508,42,8,96926.12,197582.79,France,Male,2,1,1,0
683,33,6,155423.17,123499.27,France,Male,2,1,1,0
629,32,3,140014.42,99689.48,France,Male,2,1,1,0
472,31,9,128306.7,28750.67,France,Male,2,1,1,0
712,34,0,0,63708.07,Germany,Female,4,0,0,1
604,34,1,0,10672.54,France,Male,2,1,1,0
713,82,7,86351.85,82252.28,Germany,Female,4,0,0,1
511,35,5,97530.25,133141.34,Germany,Female,4,0,0,1
590,48,3,0,109988.09,Germany,Female,4,0,0,1
500,73,4,0,38550.4,France,Male,2,1,1,0
559,33,9,0,83997.79,France,Male,2,1,1,0
637,31,6,0,157230.06,Germany,Female,4,0,0,1
616,45,7,0,166984.44,France,Male,2,1,1,0
711,35,5,53299.96,114149.8,France,Male,2,1,1,0
756,39,7,105128.85,139947.17,Germany,Female,4,0,0,1
850,52,1,114540.38,49872.33,France,Male,2,1,1,0
820,76,7,0,45180.8,Germany,Female,4,0,0,1
695,29,5,120599.21,64831.36,France,Male,2,1,1,0
545,73,10,129370.91,96202.44,France,Male,2,1,1,0
483,46,7,102238.01,157072.91,France,Male,2,1,1,0
607,47,4,0,2053.42,France,Male,2,1,1,0
544,42,5,185513.67,12266.06,Germany,Female,4,0,0,1
607,44,3,123859.6,191521.32,France,Male,2,1,1,0
488,43,0,0,46415.09,Germany,Female,4,0,0,1
564,33,9,0,81901.6,France,Male,2,1,1,0
635,32,1,101016.53,138394.37,France,Male,2,1,1,0
540,38,7,0,162137.5,France,Male,2,1,1,0
534,34,7,100443.36,89199.51,France,Male,2,1,1,0
664,28,7,0,142342.55,France,Male,2,1,1,0
665,27,3,114948.76,142331.85,France,Male,2,1,1,0
664,40,7,0,164162.44,France,Male,2,1,1,0
682,38,7,130661.96,58467.08,France,Male,2,1,1,0
365,42,2,190298.89,13161.66,France,Male,2,1,1,0
607,36,1,135871.5,56991.66,France,Male,2,1,1,0
629,38,1,85615.66,173851.11,France,Male,2,1,1,0
619,39,7,109472.47,45309.24,Germany,Female,4,0,0,1
685,39,3,0,97983.44,France,Male,2,1,1,0
676,40,7,0,157886.6,France,Male,2,1,1,0
666,42,2,81273.13,98293.14,France,Male,2,1,1,0
548,60,5,0,183358.21,France,Male,2,1,1,0
577,33,10,122017.19,154700.61,Germany,Female,4,0,0,1
570,68,9,127237.25,81310.1,Germany,Female,4,0,0,1
700,38,3,0,26920.43,France,Male,2,1,1,0
591,71,9,161798.53,144290.97,Germany,Female,4,0,0,1
618,38,2,118866.36,8018.49,Germany,Female,4,0,0,1
686,38,3,133204.91,77660.03,France,Male,2,1,1,0
833,37,6,0,197885.72,France,Male,2,1,1,0
636,39,6,0,37136.15,France,Male,2,1,1,0
671,55,0,103818.43,35046.97,Germany,Female,4,0,0,1
815,29,7,131593.85,185791.9,France,Male,2,1,1,0
795,36,9,66582.81,64129.03,France,Male,2,1,1,0
654,40,4,98675.74,190937.09,France,Male,2,1,1,0
597,34,6,147037.32,168544.85,Germany,Female,4,0,0,1
595,32,6,0,93982.02,Germany,Female,4,0,0,1
617,27,1,0,153288.97,Germany,Female,4,0,0,1
574,41,5,109578.04,29213.63,Germany,Female,4,0,0,1
694,37,5,0,158591.12,France,Male,2,1,1,0
612,43,3,154776.42,191368.37,Germany,Female,4,0,0,1
651,49,10,133800.98,176883.42,Germany,Female,4,0,0,1
556,40,7,129490.36,43046.7,France,Male,2,1,1,0
664,40,6,67639.56,84932.4,France,Male,2,1,1,0
576,37,2,123699.28,72990.62,France,Male,2,1,1,0
556,50,6,84390.8,49337.84,France,Male,2,1,1,0
487,42,7,128793.63,17257.72,Germany,Female,4,0,0,1
675,31,3,165969.26,179485.96,France,Male,2,1,1,0
625,38,2,120688.61,77502.56,France,Male,2,1,1,0
598,33,3,0,108876.75,Germany,Female,4,0,0,1
673,41,1,0,10662.58,Germany,Female,4,0,0,1
698,32,5,0,51703.09,France,Male,2,1,1,0
721,28,5,142015.76,157333.69,Germany,Female,4,0,0,1
561,31,8,132694.73,108003.38,France,Male,2,1,1,0
534,33,1,163975.09,132673.22,France,Male,2,1,1,0
702,31,9,147493.89,76257.46,France,Male,2,1,1,0
650,43,1,0,101039.53,Germany,Female,4,0,0,1
729,42,6,0,159254.29,Germany,Female,4,0,0,1
824,38,8,139496.35,73334.43,France,Male,2,1,1,0
635,67,8,0,51703.09,Germany,Female,4,0,0,1
713,33,6,106000.12,43678.06,France,Male,2,1,1,0
575,32,2,44054.84,78695.68,France,Male,2,1,1,0
678,32,9,105599.67,58814.41,France,Male,2,1,1,0
679,51,8,0,16957.45,France,Male,2,1,1,0
703,47,4,0,62746.54,France,Male,2,1,1,0
596,32,7,151958.19,176450.19,France,Male,2,1,1,0
680,37,3,0,101704.19,France,Male,2,1,1,0
612,45,2,0,185555.63,Germany,Female,4,0,0,1
692,32,2,80958.36,196356.17,France,Male,2,1,1,0
590,51,8,131254.81,98894.64,France,Male,2,1,1,0
