CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
606.977879715518,40.2102838724358,4.58610122152258,41264.3900625077,61115.7520135518,Germany,Female,4,1,0,1
643.813618652863,44.4604736210125,3.80989537623164,96265.1768687347,79090.5733405652,Spain,Male,3,0,0,0
628.521043823097,42.4155506864695,6.66312722005748,107457.817141568,165789.905389746,Spain,Female,3,0,0,1
680.600069858537,35.0115861942834,3.35539642337583,46740.1032776573,33515.4113214861,France,Male,2,1,1,0
572.035242229958,51.8237794057872,4.17870816833932,97294.9251796727,87250.3633656144,Spain,Male,2,0,1,0
753.468910458866,34.4791929725859,3.14167507682561,103285.145034173,69665.3706981324,France,Male,1,0,1,0
603.662109526079,39.4077899854686,5.772221493786,48961.3172904099,99389.6258109654,Spain,Male,2,0,1,0
582.486503950175,32.9470101129413,5.84723253327402,-19967.716762734,52823.6701643239,Spain,Male,3,0,1,0
600.509556382303,30.0675217672113,8.53320265282444,11373.3188389285,150154.769835908,Spain,Female,2,1,1,0
610.663997895207,32.4828219652408,6.02186184065574,3526.24066990965,75104.2324837546,Spain,Female,3,1,1,0
648.465121150984,48.6011157345989,2.93879733246887,120834.799292002,72036.5578765482,Spain,Male,2,0,1,0
636.773375577526,56.3144816607212,0.387858146368567,135469.870371319,10616.3133594452,Germany,Female,4,0,0,1
580.192946768913,27.8622501184296,6.68088116045485,-50526.26718926,54771.9867578447,Spain,Female,3,1,1,0
747.183448549601,26.8232276496324,6.39882009420537,83473.1657769011,146470.451924872,France,Female,4,1,1,0
630.215106830397,30.2929365882694,6.32639909196566,7580.53845136394,87178.8632116588,Spain,Male,2,0,1,0
528.398564776901,39.7823530348873,6.22678854019611,-7488.36047088898,69925.1810420294,Spain,Male,2,0,1,0
553.599951002018,44.059788007347,3.98924495951935,16599.941045358,25257.2465004481,France,Male,2,1,1,0
593.066198756887,38.6947661992708,5.9991373338383,37250.1044234848,97171.8418543181,Spain,Female,3,1,0,1
577.555841425401,40.8277045943446,7.5596589457134,63002.2106693795,157926.980093974,France,Male,1,0,1,0
674.061396891522,23.8656831574886,8.06116979999463,19667.9427805786,145656.521054007,Spain,Female,3,1,1,0
744.528715566671,24.8037907843569,4.37270303279748,36038.6725119302,56975.9728711208,France,Male,1,0,1,0
507.969507606738,43.6938094216495,5.59560245388485,-3281.98339097122,54440.9432057424,Spain,Male,3,0,0,0
494.277080805057,54.262962066813,7.85786649046006,101297.508593896,189517.616042662,Germany,Female,4,0,0,1
775.391282314825,42.1830209650667,3.88586561145678,194503.556761985,154560.94650608,Germany,Female,4,0,0,1
