CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
608,41,0.999999999999998,83807.86,112542.58,Spain,Female,4,0,1,0
502,42,8,159660.8,113931.57,Germany,Female,3,1,0,1
850,43,2,125510.82,79084.1,Spain,Male,4,0,1,0
376,29,4,115046.74,119346.88,Germany,Female,4,1,1,1
684,27,2,134603.88,71725.73,France,Male,4,1,1,0
476,34,10,-4.36557456851006e-11,26260.98,France,Female,3,1,0,0
549,25,5,-5.82076609134674e-11,190857.79,France,Female,2,0,0,0
635,35,7,-4.36557456851006e-11,65951.65,Spain,Female,3,0,1,0
653,58,0.999999999999998,132602.88,5097.66999999998,Germany,Male,3,1,0,1
549,24,9,-1.45519152283669e-11,14406.41,Spain,Female,3,0,1,0
510,38,4,-2.91038304567337e-11,118913.53,Germany,Female,3,0,0,1
669,46,3,2.91038304567337e-11,8487.74999999997,France,Female,4,0,1,0
577,25,3,-4.36557456851006e-11,124508.29,France,Female,4,0,1,0
571,44,9,-2.91038304567337e-11,38433.35,France,Female,2,0,1,0
574,43,3,141349.43,100187.43,Germany,Male,4,0,0,1
411,29,-1.77635683940025e-15,59697.17,53483.21,France,Male,4,1,1,0
533,36,7,85311.7,156731.91,France,Male,4,0,1,0
520,42,6,-2.91038304567337e-11,34410.5500000001,Spain,Female,3,0,1,0
722,29,9,-5.82076609134674e-11,142033.07,Spain,Female,3,0,1,0
850,36,7,-1.45519152283669e-11,40812.9,France,Male,4,1,1,0
465,51,8,122522.32,181297.65,Germany,Female,3,0,0,1
834,49,2,131394.56,194365.76,Germany,Female,3,0,0,1
776,32,4,109421.13,126517.46,France,Female,3,1,1,0
637,39,9,137843.8,117622.8,Germany,Female,4,0,0,1
550,38,2,103391.38,90878.13,Spain,Male,4,0,1,1
776,37,2,103769.22,194099.12,France,Female,3,1,0,1
585,36,5,146050.97,86424.57,Spain,Female,1,0,0,0
619,43,0.999999999999998,125211.92,113410.49,France,Male,4,1,1,0
511,66,4,2.91038304567337e-11,1643.11000000007,Germany,Female,3,0,0,1
742,35,5,136857,84509.57,Germany,Male,1,0,0,1
581,34,0.999999999999998,101633.04,110431.51,Germany,Female,3,1,0,1
813,29,6,0,33953.87,France,Male,1,1,0,0
604,25,5,157780.84,58426.81,France,Female,3,1,1,0
416,41,10,122189.66,98301.61,France,Female,3,1,0,1
777,32,2,-1.45519152283669e-11,136458.19,Germany,Female,3,1,0,1
543,36,3,-1.45519152283669e-11,26019.59,France,Female,2,0,0,0
493,46,4,1.45519152283669e-11,1907.66000000003,France,Female,3,1,0,0
652,75,10,-1.45519152283669e-11,114675.75,Spain,Female,3,0,1,0
729,30,9,-7.27595761418343e-11,151869.35,France,Male,2,1,0,0
646,46,4,-2.91038304567337e-11,93251.42,Germany,Female,3,1,0,1
769,29,8,-5.82076609134674e-11,172290.61,France,Male,4,1,1,0
515,35,10,176273.95,121277.78,Spain,Male,1,0,1,0
814,29,8,97086.4,197276.13,Spain,Male,4,1,1,0
738,31,9,82674.15,41970.72,France,Male,1,1,0,0
528,36,7,-2.91038304567337e-11,60536.56,Spain,Male,3,1,1,0
670,65,1,-1.45519152283669e-11,177655.68,Spain,Female,4,0,0,1
538,39,7,108055.1,27231.26,Germany,Male,3,1,0,0
675,36,9,106190.55,22994.32,Spain,Male,1,0,1,0
628,30,9,132351.29,74169.13,France,Female,3,1,1,0
699,34,4,185173.81,120834.48,Germany,Male,3,1,0,0
828,34,8,129433.34,38131.7699999999,France,Female,2,0,1,0
625,28,3,-4.36557456851006e-11,183646.41,France,Female,1,0,0,1
828,41,7,-4.36557456851006e-11,171378.77,France,Female,3,1,0,0
770,24,9,101827.07,167256.35,France,Male,1,1,0,0
686,25,1,2.91038304567337e-11,16459.37,France,Female,4,0,1,0
789,39,7,124828.46,124411.08,Spain,Male,4,1,1,0
584,48,2,213146.2,75161.25,Germany,Female,3,0,0,1
682,43,5,125851.93,193318.33,France,Female,4,0,1,0
691,31,5,40915.55,126213.84,Germany,Female,3,1,0,1
535,48,9,-7.27595761418343e-11,149892.79,Germany,Female,3,1,0,1
539,37,2,127609.59,98646.22,France,Male,1,1,0,0
614,43,6,-2.91038304567337e-11,109041.53,France,Female,4,1,1,0
706,57,7,1.45519152283669e-11,17941.16,Spain,Male,3,1,0,1
646,73,6,97259.25,104719.66,France,Female,4,0,1,0
717,22,6,101060.25,84699.56,Spain,Female,4,0,1,0
800,49,7,108007.36,47125.11,France,Female,1,0,0,1
683,29,-1.77635683940025e-15,133702.89,55582.54,Spain,Male,3,1,0,1
628,27,5,95826.49,155996.96,Germany,Male,3,1,0,0
578,30,4,169462.09,112187.11,France,Male,1,1,0,0
512,40,5,-4.36557456851006e-11,146457.83,France,Male,4,1,1,0
597,40,8,101993.12,94774.12,Spain,Female,4,0,1,0
850,45,2,122311.21,19482.5,Spain,Male,4,0,1,0
510,65,2,0,48071.6100000001,France,Male,4,1,1,0
636,42,2,1.45519152283669e-11,55470.78,France,Male,4,1,1,0
804,50,4,1.45519152283669e-11,8546.86999999997,Germany,Female,4,0,0,1
525,37,-8.88178419700125e-16,-1.45519152283669e-11,131521.72,Spain,Female,4,0,1,0
687,34,7,111388.18,148564.76,France,Female,3,1,0,1
715,41,8,56214.85,92982.61,France,Female,3,0,0,1
601,32,8,93012.89,86957.42,France,Male,1,1,0,0
616,32,6,-4.36557456851006e-11,43001.46,Spain,Female,3,0,1,0
721,37,3,107720.64,158591.12,Germany,Male,4,1,1,1
501,57,10,-5.82076609134674e-11,47847.1900000001,France,Male,4,1,1,0
521,35,6,96423.84,10488.44,France,Male,1,1,0,0
512,33,3,176666.62,94670.77,Spain,Male,1,1,0,0
608,41,3,89763.84,199304.74,Spain,Female,3,0,0,1
603,31,8,-7.27595761418343e-11,169915.02,France,Male,4,1,1,0
620,41,9,-4.36557456851006e-11,88852.47,France,Female,2,0,0,0
676,34,1,63095.01,40645.81,France,Female,4,0,1,0
668,47,7,106854.21,157959.02,Germany,Male,4,0,0,1
730,33,9,-7.27595761418343e-11,176576.62,Spain,Female,3,0,1,0
807,43,0.999999999999998,105799.32,34888.04,Germany,Male,3,1,0,1
726,31,9,114722.05,98178.57,France,Female,4,1,1,0
514,30,7,-4.36557456851006e-11,125010.24,Spain,Male,1,0,1,0
850,33,10,-1.45519152283669e-11,4861.71999999996,Germany,Male,4,1,0,1
671,45,6,99564.22,108872.45,Germany,Male,4,1,0,1
673,72,1,0,111981.19,France,Female,4,0,1,0
763,42,6,100160.75,33462.94,Germany,Male,3,1,0,1
539,43,3,116220.5,55803.96,Germany,Female,3,1,0,1
668,46,2,-1.45519152283669e-11,89048.46,Germany,Female,3,1,0,1
703,37,8,105961.68,74158.8,France,Female,4,0,1,0
523,34,7,-4.36557456851006e-11,62030.06,Spain,Male,3,1,1,0
771,36,5,77846.9,99805.99,Germany,Female,1,0,0,1
681,79,-8.88178419700125e-16,-1.45519152283669e-11,170968.99,France,Female,4,0,1,0
766,41,-8.88178419700125e-16,1.45519152283669e-11,34283.23,Spain,Male,2,0,1,0
727,34,10,-8.73114913702011e-11,198637.34,France,Male,4,1,1,0
671,34,6,37266.67,156917.12,France,Female,3,0,0,1
693,30,6,127992.25,50457.2,France,Female,4,0,1,0
850,38,3,54901.01,140075.55,Germany,Male,4,1,1,1
557,32,6,184686.41,14956.44,France,Female,3,1,0,0
531,36,9,99240.51,123137.01,Spain,Female,3,0,0,1
651,36,7,-1.45519152283669e-11,13898.31,France,Male,2,1,0,0
549,39,7,-4.36557456851006e-11,81259.25,Spain,Female,3,0,0,1
811,34,0.999999999999998,149297.19,186339.74,France,Female,3,1,1,0
714,46,1,-1.45519152283669e-11,152167.79,Germany,Male,4,1,0,1
775,29,10,-1.45519152283669e-11,68143.93,Spain,Male,2,1,1,0
479,35,4,138718.92,47251.79,Germany,Male,4,1,0,1
807,42,7,118274.71,25885.7199999999,France,Male,4,1,1,0
602,29,5,103907.28,161229.84,Spain,Male,1,1,0,0
475,32,8,119023.28,100816.29,France,Female,1,1,0,1
588,34,10,-4.36557456851006e-11,79078.91,Spain,Male,3,1,1,0
750,34,9,112822.26,150401.53,Spain,Female,3,0,0,1
687,35,8,-1.45519152283669e-11,10334.05,France,Male,2,1,0,0
712,33,6,-4.36557456851006e-11,190686.16,France,Female,4,1,1,0
652,80,4,-2.91038304567337e-11,188603.07,France,Female,4,1,1,0
642,38,3,-2.91038304567337e-11,171463.83,France,Female,2,0,1,0
806,59,-2.66453525910038e-15,135296.33,182822.5,Germany,Female,3,1,0,1
744,36,2,153804.44,87213.33,Spain,Male,4,1,1,0
559,49,2,147069.78,120540.83,Germany,Male,4,1,0,1
706,42,9,-4.36557456851006e-11,28714.34,Spain,Male,2,1,1,0
628,22,3,-1.45519152283669e-11,85426.28,Spain,Female,3,0,0,1
429,24,4,95741.75,46170.75,France,Male,1,1,0,0
680,30,8,141441.75,16278.9699999999,France,Female,4,0,1,0
749,40,0.999999999999997,139290.41,182855.42,Germany,Male,4,1,0,1
763,31,4,-1.45519152283669e-11,50404.72,France,Female,2,0,0,0
734,30,3,0,107640.25,France,Male,2,1,0,0
716,35,4,144428.87,134132.65,France,Male,1,1,0,0
644,46,9,95441.27,108761.05,Germany,Female,3,1,0,1
671,35,0.999999999999997,144848.74,179012.3,Germany,Male,4,1,1,1
664,26,7,116244.14,95145.14,Spain,Male,4,1,1,0
667,40,0.999999999999997,146502.07,19162.89,Spain,Female,3,0,0,1
626,37,6,108269.37,5597.93999999999,Spain,Female,3,0,0,1
659,32,3,150923.74,174652.51,Spain,Female,4,0,1,0
649,33,2,1.45519152283669e-11,2010.97999999998,France,Male,2,1,0,0
805,39,5,165272.13,14109.8499999999,Germany,Female,3,0,0,1
716,39,10,115301.31,43527.4,Germany,Female,3,1,0,1
642,40,6,129502.49,86099.23,Germany,Female,4,0,0,1
718,25,7,-2.91038304567337e-11,30380.12,France,Female,3,1,0,0
654,32,0.999999999999998,114510.85,126143.23,Germany,Male,4,0,0,1
582,39,5,-2.91038304567337e-11,129892.93,France,Male,4,1,1,0
659,32,3,107594.11,102416.84,Spain,Male,2,1,1,0
539,30,8.88178419700125e-16,-1.45519152283669e-11,160979.66,France,Male,2,1,0,0
522,34,9,126436.29,174248.52,Spain,Male,3,1,0,1
520,58,3,-1.45519152283669e-11,32790.02,France,Female,4,0,1,0
540,42,9,87271.41,172572.64,France,Female,3,1,0,1
801,42,4,141947.67,10598.29,Spain,Male,4,1,1,0
640,75,0.999999999999997,106307.91,113428.77,Spain,Female,4,0,1,0
802,31,0.999999999999998,125013.72,187658.09,Germany,Male,4,1,1,1
769,39,8,-1.45519152283669e-11,21016,France,Female,4,0,1,0
745,45,10,117231.63,122381.02,Germany,Female,3,1,0,1
572,35,4,152390.26,128123.66,Spain,Male,1,1,0,0
709,28,8,124695.72,145251.35,Germany,Male,3,1,0,0
709,45,2,-1.45519152283669e-11,162922.65,Spain,Female,2,0,1,0
605,52,1,63349.75,108887.44,France,Male,1,1,0,0
685,23,8,-4.36557456851006e-11,112239.03,France,Male,4,1,1,0
538,49,9,141434.04,173779.25,Spain,Female,3,0,0,1
709,23,10,-5.82076609134674e-11,129590.18,Spain,Female,2,0,1,0
643,46,6,-1.45519152283669e-11,106781.59,France,Female,2,0,0,0
678,35,4,-1.45519152283669e-11,125518.32,France,Female,1,1,0,1
596,39,9,-2.91038304567337e-11,48963.59,France,Male,1,1,0,0
648,26,9,162923.85,98368.24,France,Male,1,1,0,0
702,45,-8.88178419700125e-16,80793.58,27474.81,France,Male,4,1,1,0
568,40,0.999999999999998,99282.63,134600.94,Germany,Female,1,0,0,1
619,57,3,137946.39,72467.99,Germany,Male,4,1,0,1
548,33,-8.88178419700125e-16,101084.36,42749.85,Germany,Female,3,1,0,1
683,33,8,-4.36557456851006e-11,73564.44,France,Female,1,0,0,0
627,30,4,79871.02,129826.89,France,Female,3,1,0,1
800,38,2,168190.33,68052.08,France,Female,3,1,0,0
790,31,9,-4.36557456851006e-11,84126.75,France,Female,3,1,0,0
534,34,7,121551.58,70179,France,Female,4,1,1,0
722,37,2,-1.45519152283669e-11,120906.83,France,Female,1,0,0,0
501,40,4,125832.2,100433.83,France,Male,4,1,1,0
675,38,6,68065.8,138777,Germany,Female,3,0,0,1
778,47,6,127299.34,124694.99,Spain,Female,3,1,1,0
592,31,7,110071.1,43921.36,Spain,Male,1,0,1,0
590,44,3,139432.37,62222.81,Spain,Female,3,0,0,1
758,39,6,127357.76,56577,France,Female,4,0,1,0
506,36,5,-4.36557456851006e-11,164253.35,France,Male,2,1,0,0
509,25,3,108738.71,106920.57,Spain,Female,3,1,1,0
662,32,4,133950.37,48725.68,Germany,Female,4,0,0,1
818,26,4,-1.45519152283669e-11,167036.94,Spain,Male,2,1,1,0
850,32,9,-1.45519152283669e-11,18924.92,Spain,Female,3,0,1,0
536,35,8,-4.36557456851006e-11,64833.28,France,Male,2,1,0,0
631,27,10,134169.62,176730.02,Spain,Male,4,1,1,0
605,31,0.999999999999998,117992.59,183598.77,Germany,Male,4,0,0,1
569,38,7,-4.36557456851006e-11,108469.2,France,Male,4,1,1,0
788,34,6,156478.62,181196.76,Spain,Male,1,0,1,0
798,37,8,-2.91038304567337e-11,110783.28,Germany,Female,3,1,0,1
714,55,9,180075.22,100127.71,Germany,Male,4,0,0,1
591,29,0.999999999999998,97541.24,196356.17,Spain,Male,4,1,1,0
531,47,6,-7.27595761418343e-11,194998.34,Germany,Female,3,0,0,1
757,26,8,121581.56,127059.04,Spain,Male,4,1,1,0
555,32,4,-2.91038304567337e-11,54405.79,Spain,Male,2,1,1,0
774,60,5,85891.55,74135.48,Germany,Male,4,1,0,1
524,31,10,67238.9799999999,161811.23,France,Female,3,1,1,0
527,37,5,93722.73,139093.73,Spain,Male,2,1,1,0
610,26,8,-5.82076609134674e-11,166031.08,France,Male,2,1,0,0
608,59,1,0,70649.64,Germany,Male,4,1,0,1
686,34,9,-5.82076609134674e-11,127569.8,Spain,Male,3,1,1,0
745,28,1,111071.36,73275.96,Germany,Female,3,1,0,1
622,26,9,-5.82076609134674e-11,153237.59,France,Male,4,1,1,0
721,51,-3.5527136788005e-15,169312.13,109078.35,Spain,Male,3,1,0,1
842,44,2,112652.08,126644.98,Spain,Female,3,1,1,0
587,38,8.88178419700125e-16,1.45519152283669e-11,47414.15,France,Male,2,1,0,0
598,41,3,91536.93,191468.78,Germany,Male,3,1,0,1
741,53,3,0,38913.68,Spain,Male,2,1,1,0
850,70,5,1.45519152283669e-11,705.179999999993,Spain,Male,4,0,1,0
584,29,7,105204.01,138490.03,Germany,Female,4,0,1,1
650,61,0.999999999999997,152968.73,82970.69,Spain,Male,1,0,1,0
607,36,8,158261.68,76744.72,Spain,Male,4,1,1,0
689,38,6,121021.05,12182.15,Spain,Male,4,0,1,0
439,32,3,138901.61,75685.97,Spain,Female,3,0,0,1
701,39,2,-1.45519152283669e-11,82526.92,France,Male,4,1,1,0
607,33,2,108431.87,109291.39,Spain,Female,4,0,1,1
547,30,9,72392.41,77077.14,Germany,Female,3,1,0,1
621,53,9,170491.84,35588.07,Spain,Male,3,1,0,1
725,44,5,-2.91038304567337e-11,117356.14,France,Male,4,1,1,0
713,38,7,144606.22,56594.36,Germany,Female,4,0,0,1
611,41,2,114206.84,164061.6,Germany,Female,3,1,0,1
685,43,9,-4.36557456851006e-11,107811.28,Spain,Male,3,1,1,0
646,39,9,111574.41,30838.51,Germany,Male,4,1,1,1
683,57,5,162448.69,9221.77999999997,Germany,Female,3,0,0,1
702,37,10,150525.8,94728.49,France,Male,4,1,1,0
584,28,10,-2.91038304567337e-11,19834.32,France,Male,2,1,0,0
699,35,5,-2.91038304567337e-11,78397.24,France,Male,4,1,1,0
495,30,10,129755.99,172749.65,France,Female,1,0,0,0
754,39,6,170184.99,89593.26,Spain,Male,3,1,1,0
612,62,8,140745.33,193437.89,Germany,Female,3,1,0,1
673,37,8,-7.27595761418343e-11,183318.79,Spain,Female,3,0,1,0
535,53,5,141616.55,75888.65,France,Female,3,1,1,0
427,29,0.999999999999998,141325.56,93839.3,France,Male,4,1,1,0
752,49,2,78653.84,7698.59999999998,France,Male,1,1,0,0
649,47,1,-1.45519152283669e-11,145593.85,France,Male,4,1,1,0
589,61,1,1.45519152283669e-11,61108.56,Germany,Female,3,1,0,1
850,31,6,67996.23,50129.87,Germany,Female,3,0,0,1
696,51,5,-1.45519152283669e-11,55022.43,Spain,Female,3,1,1,0
785,36,4,135438.4,190627.01,France,Female,1,0,0,1
752,48,5,116060.08,156618.38,Spain,Male,3,1,0,1
660,39,5,135134.99,173683,Germany,Female,3,1,0,1
438,36,4,-2.91038304567337e-11,64420.5,France,Female,3,1,0,0
729,31,8,164870.81,9567.38999999994,Spain,Male,2,1,1,0
498,25,8,121702.73,132210.49,Germany,Male,4,1,1,1
678,31,2,1.45519152283669e-11,58803.28,France,Male,4,1,1,0
661,33,9,-4.36557456851006e-11,84174.81,France,Male,4,1,1,0
695,46,3,122549.64,56297.85,Spain,Male,4,1,1,0
667,42,9,-2.91038304567337e-11,58137.42,France,Female,4,0,1,0
640,32,6,118879.35,19131.71,Spain,Female,3,0,1,0
593,38,4,88736.44,67020.03,Spain,Female,3,1,1,0
739,45,7,102703.62,147802.94,Germany,Male,4,0,0,1
788,70,0.999999999999998,1.45519152283669e-11,41610.62,Spain,Female,3,0,1,0
482,55,5,97318.25,78416.14,France,Male,4,0,1,0
661,42,2,178820.91,29358.57,Spain,Female,1,0,0,1
625,51,7,136294.97,38867.46,Germany,Female,3,1,0,1
767,43,1,76408.8500000001,77837.63,France,Male,2,1,0,0
796,45,2,109730.22,123882.73,France,Female,4,0,1,0
445,62,0.999999999999998,64119.38,76569.6400000001,Spain,Male,4,1,1,1
746,36,2,1.45519152283669e-11,16436.56,Spain,Male,2,1,1,0
742,33,-2.66453525910038e-15,181656.51,107667.91,Germany,Male,4,1,1,1
750,32,5,-1.45519152283669e-11,95611.47,France,Female,3,1,0,0
669,30,7,95128.86,19799.26,France,Female,1,0,0,0
686,34,3,123971.51,147794.63,France,Female,3,1,0,0
540,48,-2.66453525910038e-15,148116.48,116973.48,France,Female,1,0,0,0
650,25,3,86605.5,16649.31,Spain,Female,3,1,0,1
786,34,9,-4.36557456851006e-11,144517.19,France,Male,2,1,0,0
459,42,6,129634.25,177683.02,Spain,Female,4,0,1,1
711,25,7,0,9679.27999999997,Germany,Female,3,1,0,1
673,40,5,137494.28,81753.92,France,Female,1,1,0,1
725,46,6,-4.36557456851006e-11,161767.38,France,Male,2,1,0,0
546,24,8,156325.38,125381.02,France,Male,4,1,1,0
635,29,7,105405.97,149853.89,France,Male,4,1,1,0
844,18,2,160980.03,145936.28,France,Female,1,0,0,0
727,38,2,62276.99,59280.79,Spain,Male,4,1,1,0
460,46,4,127559.97,126952.5,Spain,Male,4,1,1,0
490,35,7,107749.03,3937.37,France,Female,4,0,1,0
720,60,9,115920.62,157552.08,Germany,Female,3,0,0,1
742,36,2,129748.54,47271.61,Germany,Female,3,0,0,1
767,36,3,139180.2,123880.19,France,Female,1,0,0,0
636,49,6,113599.74,158887.09,Germany,Male,3,1,0,1
679,35,8,119182.73,121210.09,Spain,Female,1,0,0,1
571,35,8,-4.36557456851006e-11,84569.13,France,Female,2,0,0,0
792,36,5,92140.15,67468.67,Spain,Male,1,0,1,0
688,26,1,0,104435.94,France,Male,4,1,1,0
714,42,2,177640.09,47166.55,Spain,Male,4,0,1,1
698,36,2,82275.35,93249.26,France,Male,4,1,1,0
850,48,6,111962.99,111755.8,Germany,Female,3,1,0,1
654,29,1,-2.91038304567337e-11,180345.44,France,Male,1,1,0,0
761,36,8,108239.11,99444.02,Spain,Female,1,0,0,0
614,31,7,120599.38,46163.44,France,Female,3,1,1,0
793,33,0,-1.45519152283669e-11,175544.02,France,Female,1,0,0,1
628,69,5,-4.36557456851006e-11,181964.6,France,Male,4,1,1,0
618,35,10,-5.82076609134674e-11,180439.75,France,Female,3,1,0,0
681,65,7,134714.7,190419.81,Spain,Male,2,0,1,0
421,28,8,122384.22,89017.38,Germany,Female,3,1,0,1
700,26,2,-1.45519152283669e-11,50051.42,France,Female,2,0,0,0
630,31,2,112373.49,131167.98,France,Female,3,1,1,0
732,29,0.999999999999998,154333.82,138527.56,Germany,Male,4,0,0,1
634,37,3,111432.77,167032.49,Spain,Male,4,1,1,0
633,30,6,-2.91038304567337e-11,41642.29,France,Female,2,0,0,0
559,34,2,137390.11,9676.99999999997,France,Male,2,1,0,0
818,31,0.999999999999998,186796.37,178252.63,France,Female,1,0,0,1
640,44,3,137148.68,92381.01,France,Male,1,1,0,0
705,25,0,97544.29,59887.15,France,Male,4,0,1,0
667,48,0.999999999999998,97133.92,113316.77,Germany,Female,3,0,0,1
653,43,6,-1.45519152283669e-11,7330.58999999998,France,Female,4,1,1,0
567,49,5,134956.02,93953.84,Germany,Female,3,1,0,1
456,32,9,147506.25,135399.21,Spain,Male,4,1,1,0
598,64,0.999999999999998,-4.36557456851006e-11,195635.3,Germany,Male,3,1,0,1
717,53,6,-2.91038304567337e-11,97614.87,France,Female,4,0,1,0
636,48,0.999999999999997,170833.46,110510.28,Germany,Female,3,1,0,1
603,44,6,108122.39,108488.33,Germany,Male,3,1,0,1
435,36,4,-5.82076609134674e-11,197015.2,France,Male,4,1,1,0
535,40,8,-4.36557456851006e-11,27689.77,France,Female,4,0,1,0
629,45,7,129818.39,9217.54999999997,Germany,Female,3,1,0,1
561,28,7,-1.45519152283669e-11,7797.01,France,Male,2,1,0,0
645,38,5,101430.3,4400.31999999999,France,Female,4,0,1,0
518,45,9,105525.65,73418.29,France,Female,4,1,1,0
643,45,4,45144.43,60917.24,Germany,Female,3,1,0,1
521,25,7,-7.27595761418343e-11,157878.67,France,Male,4,1,1,0
585,42,2,0,18657.77,France,Male,4,1,1,0
788,37,8,141541.25,66013.27,Spain,Male,1,0,1,0
703,51,3,-1.45519152283669e-11,77294.56,Germany,Female,3,1,0,1
728,32,5,61825.5,156124.93,Germany,Male,4,1,1,1
645,48,7,90612.34,149139.13,France,Female,4,0,1,0
568,28,5,145105.64,185489.11,France,Male,2,1,0,0
516,46,0.999999999999998,104947.72,115789.25,Germany,Female,3,1,0,1
685,31,10,135213.71,125777.28,Spain,Male,4,1,1,0
806,25,7,1.45519152283669e-11,18461.9,Spain,Male,3,1,1,0
604,36,6,116229.85,79633.38,France,Male,4,1,1,0
648,53,6,111201.41,121542.29,Spain,Male,4,0,1,0
596,47,6,-2.91038304567337e-11,74835.65,France,Male,1,1,0,0
784,35,3,-1.45519152283669e-11,81483.64,Spain,Female,2,0,1,0
555,51,5,-5.82076609134674e-11,189122.89,Germany,Female,3,1,0,1
714,36,1,101609.01,447.729999999952,France,Female,3,1,1,0
520,61,8,133802.29,90304.01,Spain,Male,4,1,1,0
764,24,7,106234.02,115676.38,France,Female,1,0,0,1
661,39,6,132628.98,38812.67,Spain,Male,1,0,1,0
696,31,8,-7.27595761418343e-11,191074.11,France,Female,2,0,0,0
376,46,6,-5.82076609134674e-11,157333.69,Germany,Female,3,1,0,1
599,39,4,-4.36557456851006e-11,194273.2,Germany,Female,3,0,0,1
659,67,4,145981.87,131043.2,France,Male,4,1,1,0
635,48,8,130796.33,43250.3,France,Female,4,1,1,0
694,39,-1.77635683940025e-15,107042.74,102284.2,Spain,Male,4,1,1,0
807,43,-8.88178419700125e-16,1.45519152283669e-11,85523.24,Spain,Female,2,0,1,0
531,27,8,132576.25,7222.91999999997,Spain,Male,1,0,1,0
685,35,4,137948.51,113639.64,Spain,Male,1,1,0,0
529,63,4,96134.11,108732.96,Spain,Female,3,1,0,1
663,42,5,124626.07,78004.5,France,Female,4,0,1,0
544,37,3,84496.71,79972.09,France,Female,1,0,0,0
649,70,9,116854.71,107125.79,Spain,Female,4,0,1,0
723,25,3,-1.45519152283669e-11,134509.47,France,Male,4,1,1,0
750,38,7,97257.41,179883.04,Spain,Female,2,0,1,0
730,34,5,122453.37,138882.98,France,Male,2,1,0,0
750,36,8,112940.07,9855.80999999993,Spain,Female,4,0,1,0
586,43,8,132558.26,67046.83,Germany,Female,3,1,0,1
550,46,7,-4.36557456851006e-11,130590.35,France,Female,3,1,0,0
594,27,-1.77635683940025e-15,197041.8,151912.49,France,Female,1,0,0,0
749,44,-8.88178419700125e-16,71497.79,151083.8,France,Female,3,0,0,1
614,35,6,128100.28,69454.24,Germany,Female,3,0,0,1
659,31,7,149620.88,104533.51,Spain,Male,2,1,1,0
587,62,7,121286.27,6776.92,Spain,Male,1,0,1,0
788,43,10,-4.36557456851006e-11,116111.51,France,Female,4,1,1,0
646,42,3,175159.9,67124.48,France,Female,3,0,0,1
601,26,7,105514.69,50070.59,France,Female,3,1,0,1
444,45,6,-5.82076609134674e-11,130009.85,Germany,Male,4,1,0,1
