CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
574.126372466379,36.8969714251134,2.78996965866514,39898.7093375915,80407.7123378674,Germany,Female,4,1,0,1
596.21486665658,39.6597947276434,1.20746924811572,94286.4336214794,107042.813949657,Spain,Male,1,0,1,0
651.030808112907,44.6858234517983,7.89383172949728,108393.577896161,152571.106133584,Spain,Male,3,0,0,1
765.464131699635,43.5707414956227,7.99527546664496,50268.014877437,-16320.7834558985,France,Male,2,1,1,0
552.261258980492,49.8294299734543,3.09758043899561,96472.8944711938,98862.582476577,France,Male,2,0,1,0
720.753432947752,31.1796001095975,1.35298083804893,101925.119245873,88877.4479203122,France,Male,4,0,1,0
588.385086086004,37.8669915210887,4.93696167513791,48326.2311651987,108361.017225199,France,Male,2,0,0,0
522.272747593205,26.8740166601729,2.55509048661654,-22470.8824716277,88184.0385579884,Spain,Male,3,0,1,0
539.080652966762,23.8719719323582,5.17462335052269,8819.6378552488,186228.730110285,France,Female,3,0,0,0
630.124218238697,34.4455261359426,7.08583481803017,4335.22783826625,63676.2698054546,Spain,Female,4,1,1,0
641.404609546494,47.8890120004777,2.55276914671254,120541.284460759,76182.8245519308,Spain,Male,4,0,1,0
649.194768570909,57.5672691114139,1.06698850836002,135986.244151646,3321.8833357704,Germany,Male,4,0,0,1
604.681370387798,30.3320850083913,8.01976738728556,-49508.2509422043,40391.2250692641,Spain,Female,4,1,1,0
751.898234810975,27.2987479929702,6.65659750307607,83669.1656946652,143701.706223123,France,Female,4,1,1,0
571.231997590364,24.3440628107381,3.10154175503878,5128.53237523933,121816.537356529,France,Male,2,0,1,0
577.143036342067,44.6985860451475,8.89185602793814,-5461.98814167056,41300.1196610311,France,Male,2,0,0,0
463.67537217776,34.9902429152735,-0.927314060984857,12861.6570431919,78065.2164271208,France,Male,2,1,1,0
551.068808119279,34.4590251692059,3.70296144425747,35504.2171965886,121834.697891974,Spain,Female,3,0,0,1
558.96064524541,38.9522443758434,6.54298051683301,62229.1837027184,168846.959631188,France,Male,1,0,1,0
698.726476135899,26.353335046786,9.40971454088672,20693.3028362716,131172.018818844,Spain,Female,4,1,1,0
806.567119064952,31.0608131171224,7.76460629578914,38617.6912223852,20544.0852929915,France,Male,4,0,1,0
477.132965995092,40.583720853128,3.90963762864849,-4563.8993220342,72549.62031451,Spain,Male,1,0,1,0
489.112762232868,53.7421031339974,7.57551123906128,101082.82102179,192550.348399239,France,Female,3,0,0,1
763.574515077011,40.9912144010868,3.23979270996662,194012.318076189,161500.311661679,France,Female,3,0,0,1
767.023795013468,30.9792260385904,4.15801997696769,117402.187324683,122328.536038998,Germany,Female,4,1,1,0
614.540224278561,43.5397941998806,0.761633570997343,86456.6337359945,46333.5740202791,Germany,Male,4,0,0,1
618.676964282963,42.9632643807654,1.00568682384622,125499.142337219,113259.738980233,France,Male,4,0,1,0
668.709023741075,46.4452700812081,4.77626629050254,116564.36316144,93038.4878154692,France,Male,1,0,0,0
476.50246096813,62.0769401290101,4.60730568558058,30672.9666921519,-14455.8503137408,Germany,Female,3,0,0,1
799.957004473633,41.5673901688163,5.13814527064192,126302.077623477,50605.116441743,Germany,Female,4,1,1,0
596.406451588688,35.7520215551055,0.728779909900582,87934.6258613132,117621.235982271,Germany,Female,4,1,0,1
724.273986828582,41.7802378653844,10.1888241586334,132716.88288947,191667.773369171,Spain,Male,4,1,1,0
686.402435944424,34.3708043761251,3.5493612223032,84513.9565060638,96881.539909844,Germany,Female,4,1,1,0
522.23209130052,36.3675533976128,8.94310123335732,-2873.76524787044,147070.719463872,France,Male,2,0,1,0
598.959247133737,47.60356608879,9.14499816852538,57830.0047564658,108809.083598731,France,Male,2,1,1,0
656.149931037552,29.5152103271554,9.38465558656123,19427.6593726656,138013.872260887,France,Female,4,1,1,0
530.639877353565,36.8020466614324,3.56623173626953,68399.4445598214,170733.977117479,France,Female,4,1,1,0
500.690017317633,46.8745087096838,3.86462248118924,-6837.46295142756,5496.35899369296,France,Female,3,1,0,0
766.241970894975,23.8470368041325,2.71407116141125,107240.516467704,136222.987626138,Spain,Male,3,0,0,1
699.732666618505,26.6717190749822,9.51523147630746,26022.6081967577,138211.16881315,France,Female,2,1,1,0
598.201981916613,40.5644097544884,4.84145156310159,42498.8871022999,70945.5275278143,Germany,Female,3,1,0,1
638.083830458737,28.3506931758359,2.94571126452738,78881.7286441918,158230.490603596,Germany,Female,4,1,1,0
607.238490092193,45.4893603774778,8.37620418631579,94261.4872640777,164322.699523731,Spain,Male,1,0,1,0
794.929510505609,26.8313040826922,8.33572298261766,114042.638197864,188376.508109575,Spain,Male,4,1,1,0
770.088100697881,34.649058562347,8.43511083572359,54143.4990741103,56945.268161284,France,Male,1,0,0,0
544.249391917703,37.8478807227796,6.71394051935904,-14447.9018227637,68119.6607934752,Spain,Male,3,0,1,0
544.521198334616,42.4510701661427,7.84654391613543,34576.7043992842,130026.625801272,Germany,Male,4,0,0,1
575.593493213999,43.5458519428052,1.76069580765932,88151.9004652147,93141.0830247656,France,Male,1,0,0,0
563.551656809029,35.4978141053866,7.30372001225753,72651.870689951,218182.954544619,Germany,Female,4,1,0,1
691.896129429377,41.0351476998279,5.68495082671531,104281.346347482,108482.533490838,Spain,Male,1,0,0,1
674.895615384549,46.9646494521845,10.1602764920584,134479.446309102,193880.618474706,Germany,Female,4,1,1,1
516.240668419899,51.5798481589707,7.51700039120904,77702.1298165196,149577.817527402,Germany,Female,3,0,0,1
519.882283732721,48.6887335320499,1.51259756888468,25889.5783955104,-4952.30939516232,Germany,Female,3,0,0,1
812.757678256743,35.0194030335503,8.68738816533933,115073.458120126,123222.182507093,Germany,Female,4,1,1,1
679.266159170104,24.2342276730814,1.11854468279644,5987.2930441459,13316.8897152643,France,Male,2,0,1,0
783.168208236218,38.3368086858796,7.1026647231849,130013.709717692,121689.558790142,Spain,Male,4,1,1,0
626.941410985983,54.314696962886,4.33206729356982,111160.016484966,52647.3414170023,Germany,Female,4,1,1,0
623.567518150191,29.5157384700511,7.69418199373059,35060.7966919233,162025.290812091,France,Male,2,1,1,0
684.894798814283,34.6740361339573,7.12163603981083,93933.73192512,164359.906757437,Spain,Female,3,1,0,0
687.263032797524,41.2375518005588,4.34400967967582,73835.3162229605,41884.5627902305,France,Male,1,0,0,0
450.408517846925,35.9129363825288,-0.605738528233378,-30593.8148477784,16936.2868134292,France,Male,2,0,1,0
510.660713719761,45.2321365530935,9.42847656255443,21640.9094195046,138534.379664458,Germany,Female,3,1,0,1
575.45381374946,41.1455274166928,1.35825543002675,95197.2311385138,115658.114683122,France,Male,1,0,0,0
659.02255847962,36.1867251328365,3.5066819382836,98330.8646391006,125764.852308054,Germany,Female,3,0,0,1
573.078067263804,54.5848370869179,8.3614240018704,46849.6098806986,48909.4248508759,Germany,Male,4,0,0,1
648.221869385828,40.8014706588983,4.2567127379676,152938.541437528,199055.562165903,Spain,Male,3,0,0,0
457.059749821347,58.9796351605204,2.93197705783745,47071.025237594,23365.9930040083,France,Male,2,1,1,0
741.117705360694,40.805745739839,1.64928768429007,194943.756184255,157319.416217348,Germany,Female,4,1,0,1
535.320796869984,34.4246008545969,7.62466188824983,-18957.0650717719,105806.952427248,France,Female,2,1,1,0
581.486032864079,26.0750719251448,5.60759489116666,30687.5734931737,180001.883185907,Spain,Male,2,0,1,0
458.536777122501,37.6729224531733,1.36024110552719,18194.5660864609,105446.861473046,France,Male,2,0,0,0
647.096743359715,37.2421212971381,7.18849822002545,52026.6656672154,108469.378903943,France,Male,1,0,0,0
622.900539964766,32.7847293512424,5.87852069243817,-6135.51106650249,46221.7337399188,Spain,Female,4,1,1,0
497.664738632192,56.6207141031358,10.0587150054297,2965.49735764909,46290.724179447,France,Male,2,1,1,0
587.799343106081,41.6199007097913,1.66560417573352,109270.776944878,130044.035766729,Spain,Male,1,0,1,0
583.470697158507,38.2105278712223,3.43182167473468,111573.699779962,187857.654670113,Spain,Male,3,0,0,1
645.200048962564,37.0931893569398,4.52116165829178,110770.016574771,164647.83194018,France,Male,4,0,1,0
588.50381901393,38.8026947211756,5.95936816028223,48454.4576553995,117081.777054932,Germany,Female,3,0,0,1
640.182947635962,41.4954850443139,2.5425132238049,133777.367464135,143883.231735266,France,Male,1,0,1,0
674.480863304459,33.8272437867721,1.02674336715799,64445.727487996,39936.8747524718,France,Female,4,1,1,0
654.386786395844,45.4519054545791,7.23965135638196,118958.193622359,151606.144064319,Germany,Male,4,0,0,1
659.967042336887,42.0160523264201,7.61673136602172,80661.5760953262,116658.515970251,France,Male,1,0,0,0
688.081604373282,28.2330403746326,9.73794481313592,37271.1094451969,157014.569878489,Spain,Female,3,0,0,0
781.54527669074,40.1052890628094,1.44811307195894,128432.003435812,23009.0888674436,Germany,Female,3,1,0,1
514.672870088944,36.0493591925936,2.92118349299469,46525.8785960053,143565.11772863,France,Male,2,1,1,0
834.149228764925,31.1974504181554,10.2790420349407,14093.4742530246,-2535.35655145797,Germany,Female,3,0,0,1
666.701205021427,44.5111410683969,6.07567735858552,103386.428739944,106866.332123214,Germany,Male,4,0,1,1
679.691968697902,38.1021706051119,3.82937949025097,161940.44216331,202775.829283002,France,Female,2,1,1,0
552.389506378356,58.2841756013308,3.12326561756877,107239.001894107,55695.9127098797,France,Male,2,0,1,0
573.272871129446,35.8233911898574,0.646556096582217,32655.3728804875,45093.1573986462,France,Female,2,1,1,0
561.963211295049,64.3802565672474,5.4055469796008,134461.783338897,82395.5359728375,France,Female,2,1,1,0
661.87114499171,23.2993469974766,2.88248436011783,44571.3156107893,120981.376280749,France,Female,4,1,1,0
608.824042645821,39.2705105889111,3.0417524368236,52615.4102535868,61432.8266618524,Germany,Female,3,1,0,1
686.508441844999,26.1245801345942,2.29032265235971,95837.0502813863,155116.047532272,France,Male,2,0,1,0
818.666424919593,31.3069054797066,6.17846936405502,110907.761897646,101191.812094673,Spain,Female,4,1,1,0
674.193579822485,28.5708135854952,7.29241939468546,67360.3345211569,176334.420641452,Germany,Male,4,1,1,1
569.953697233493,39.9514542479821,1.54310283185197,56655.5714227557,69670.757203721,Germany,Male,4,1,1,1
666.529266672955,24.6485884347527,8.51881219385562,26203.4581915731,162960.368197271,Spain,Male,1,0,0,1
681.848100504754,28.8653263397968,10.7948684470766,40146.1306566143,177566.311211759,France,Male,2,1,1,0
741.171883241532,35.4781061883945,5.15196679535083,85160.946329303,72937.5640580602,France,Female,4,1,1,0
783.401727217093,30.4264449359562,4.17241724615607,114115.86010678,108996.146060339,Germany,Male,4,1,1,1
716.952738772771,46.9711455234498,6.15927087370357,107950.425909745,60101.1562359771,Spain,Female,3,0,0,1
662.667840432647,44.0165459939772,4.13978961750041,90733.4428904344,64268.4320233242,France,Female,3,1,0,0
774.812612416379,35.1863299983104,8.35193902379854,46288.4207136241,35785.5651922554,Spain,Male,4,0,1,0
580.464187849203,41.6250670583501,8.12921665265179,55260.1731721671,146220.453616081,Spain,Female,3,0,0,1
654.984940679051,36.453167423097,6.92984783265689,-3543.14992167447,15757.9615474737,France,Female,2,1,1,0
604.732518295366,35.8521823318423,9.79690319317393,40248.8988353954,170474.702482965,Spain,Male,2,0,1,0
780.000776719058,30.4747685690572,1.5457202187584,176859.681988212,171873.338066354,Germany,Female,4,1,1,0
687.38993572517,42.8095441860752,11.5775241668419,79675.4375506095,148174.657478069,France,Female,3,1,0,0
644.46994734968,34.8260024244794,6.02693553510929,85387.2832446014,163541.660605826,France,Male,1,0,1,0
624.50188565357,35.8222751310641,2.57555336457815,79575.8989597025,110401.72113095,Germany,Female,3,0,0,1
764.966686855216,27.8590117070376,10.1766296463179,8920.9691050012,63461.6855655787,Spain,Male,4,1,1,0
709.456695658815,43.9184151629231,6.39341333419215,82572.2085771823,50657.2599442088,France,Female,2,1,1,0
705.705223178117,36.303958300279,5.72696642869344,131237.798187515,175655.833953588,Spain,Female,3,1,0,0
795.689391056063,27.580237374817,1.60056871946783,115729.40004271,84244.8340290556,France,Male,1,0,0,0
731.587095109222,33.000004319338,3.69039116550286,109531.959553771,114844.256500427,France,Female,4,1,1,0
496.487619472327,56.3496521990147,0.255480577835511,162020.774335179,155827.019998406,France,Male,4,0,1,0
657.810068752933,26.8375214391184,6.95397684214987,48182.1603174576,165397.354565359,France,Female,2,1,1,0
700.548272178741,34.8151092518188,0.409405511021177,89437.7496176987,43913.5961227186,France,Male,4,0,1,0
