CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
648.954996377573,38.9689715911896,5.09267680703,75416.3686041465,100589.199464342,Germany,Female,4,1,0,1
664.177928323044,43.0609087751622,3.82432570988942,103169.477797258,85087.3554382112,Spain,Male,2,0,1,0
643.50032426423,37.5027510413694,5.54715163384273,65471.8906733199,106143.81119207,Germany,Female,4,1,0,1
655.784320900441,40.8046998895646,4.523668071897,87866.9917743257,93634.7491694486,Spain,Male,2,0,1,0
665.746296484114,43.4824874841409,3.69365170537181,106028.788538783,83490.2518910399,Spain,Male,2,0,1,0
664.379001961919,43.1149575420211,3.80757256592301,103536.057551773,84882.5977608614,Spain,Male,2,0,1,0
640.780130969798,36.771560747085,5.77379392336924,60512.6737631232,108913.843425169,Spain,Male,2,0,1,0
627.663379838809,33.2457667753281,6.86666129921395,36599.3679885739,122270.917534842,Spain,Male,2,0,1,0
610.354927315415,28.5932398684749,8.30877473875955,5044.12130112853,139896.49270738,Spain,Male,2,0,1,0
629.160957794729,33.648317016351,6.74188542487858,39329.6202609159,120745.901199434,Spain,Male,2,0,1,0
676.095559340841,46.264378230407,2.83136716347512,124896.653360079,72951.3715252159,Spain,Male,2,0,1,0
701.08781200953,52.9823172169681,0.749051404205313,170460.327938702,47501.2148721191,Germany,Female,4,1,0,1
614.713776739559,29.7649023380887,7.94560216010079,12990.7917886486,135457.781153751,Spain,Male,2,0,1,0
633.556890133148,34.8299474051775,6.37562315527359,47343.8970527131,116269.427304412,Spain,Male,2,0,1,0
626.214074018809,32.8561921259078,6.98741521399682,33957.1212242356,123746.777300114,Spain,Male,2,0,1,0
630.338335907908,33.9647972645826,6.64378810519339,41476.1123725342,119546.951356154,Spain,Male,2,0,1,0
652.316151550177,39.8724529889351,4.81263056717935,81544.1307760069,97166.4617538956,Spain,Male,2,0,1,0
