CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
482,34,8,0,194926.86,Germany,Female,4,1,0,1
609,40,7,0,182372.35,France,Male,2,0,1,0
829,35,2,163789.49,196853.11,France,Male,2,0,1,0
648,38,1,147361.57,3234.8,France,Male,2,0,1,0
701,44,9,0,46522.68,France,Male,2,0,1,0
834,34,7,141078.57,158049.9,Germany,Female,4,1,0,1
436,38,5,0,75832.53,France,Male,2,0,1,0
751,43,10,0,166386.22,France,Male,2,0,1,0
766,43,2,0,174434.06,Germany,Female,4,1,0,1
488,26,2,138857.59,170886.17,France,Male,2,0,1,0
551,37,7,0,81292.33,Germany,Female,4,1,0,1
626,37,10,75051.49,15378.75,France,Male,2,0,1,0
600,49,10,0,162053.92,France,Male,2,0,1,0
595,32,8,0,60552.44,France,Male,2,0,1,0
729,31,3,0,145071.33,France,Male,2,0,1,0
788,39,8,107949.45,85167.88,France,Male,2,0,1,0
616,44,0,161209.66,146955.71,Germany,Female,4,1,0,1
708,40,1,76296.81,62615.35,Germany,Female,4,1,0,1
619,42,0,0,82463.69,Germany,Female,4,1,0,1
571,38,3,0,134625.09,France,Male,2,0,1,0
597,38,9,0,53843.71,France,Male,2,0,1,0
648,34,9,0,137476.09,France,Male,2,0,1,0
502,34,5,121730.49,197490.39,Germany,Female,4,1,0,1
488,33,5,123943.18,199454.37,Germany,Female,4,1,0,1
774,41,3,0,30804.68,France,Male,2,0,1,0
735,43,2,136556.44,196134.44,France,Male,2,0,1,0
671,44,1,115341.55,108876.75,Germany,Female,4,1,0,1
820,39,5,0,48606.71,France,Male,2,0,1,0
476,28,2,118129.87,188258.49,Germany,Female,4,1,0,1
610,33,1,96106.83,52796.31,France,Male,2,0,1,0
521,53,6,0,42576.86,France,Male,2,0,1,0
661,50,1,129022.06,148689.65,France,Male,2,0,1,0
673,32,4,139422.37,18255.51,Germany,Female,4,1,0,1
738,38,7,144855.34,151623.71,France,Male,2,0,1,0
748,33,5,0,97508.04,Germany,Female,4,1,0,1
850,32,5,0,43196.5,France,Male,2,0,1,0
567,38,8,184715.86,171482.56,France,Male,2,0,1,0
437,58,5,112543.42,197789.83,France,Male,2,0,1,0
754,36,4,0,139356.3,France,Male,2,0,1,0
593,30,8,0,73286.8,France,Male,2,0,1,0
460,38,2,121215.9,193014.26,Germany,Female,4,1,0,1
548,46,9,0,80591.18,France,Male,2,0,1,0
703,52,7,140236.98,177099.71,France,Male,2,0,1,0
648,26,7,0,81514.06,France,Male,2,0,1,0
621,40,3,0,7926.35,Germany,Female,4,1,0,1
551,42,6,0,19720.08,France,Male,2,0,1,0
482,47,4,0,128600.49,France,Male,2,0,1,0
560,27,1,0,69428.79,France,Male,2,0,1,0
609,45,6,146810.99,117626.9,France,Male,2,0,1,0
516,37,1,125489.4,197000.92,France,Male,2,0,1,0
617,29,3,0,160162.42,Germany,Female,4,1,0,1
567,42,0,113688.63,8059.44,Germany,Female,4,1,0,1
619,42,6,151922.94,120088.17,France,Male,2,0,1,0
657,36,9,148430.55,103944.37,France,Male,2,0,1,0
653,32,2,0,116548.02,France,Male,2,0,1,0
