CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
591,48,6,114321.28,92920.04,Germany,Female,4,1,0,1
577,35,2,0,2578.43,Germany,Female,4,1,0,1
730,26,2,98444.19,124596.63,Spain,Male,2,0,1,0
805,39,4,135161.67,140173.17,Spain,Male,2,0,1,0
564,42,8,106242.67,187987.01,Spain,Male,2,0,1,0
655,28,2,187602.18,115916.55,Spain,Male,2,0,1,0
504,29,5,190008.32,103349.74,Spain,Male,2,0,1,0
710,23,5,0,23315.59,Spain,Male,2,0,1,0
660,37,1,137560.38,26450.57,Spain,Male,2,0,1,0
501,37,1,77919.78,148087.88,Spain,Male,2,0,1,0
651,27,2,148897.02,122381.02,Germany,Female,4,1,0,1
633,45,5,0,170679.74,Spain,Male,2,0,1,0
710,41,5,128270.56,8128.32,Spain,Male,2,0,1,0
563,30,9,0,174196.68,Spain,Male,2,0,1,0
684,54,8,134944,136507.69,Germany,Female,4,1,0,1
439,37,8,81576.75,34925.56,Spain,Male,2,0,1,0
610,33,4,171922.72,183045.46,Germany,Female,4,1,0,1
582,34,4,115406.97,14152.15,Spain,Male,2,0,1,0
515,27,2,94001.61,192298.84,Spain,Male,2,0,1,0
690,26,4,0,15832.43,Germany,Female,4,1,0,1
650,38,2,0,140650.19,Germany,Female,4,1,0,1
646,32,1,117160.32,38772.65,Germany,Female,4,1,0,1
673,32,6,152622.34,77519.62,Spain,Male,2,0,1,0
611,52,6,0,14374.86,Spain,Male,2,0,1,0
721,29,6,0,166423.66,Spain,Male,2,0,1,0
550,48,1,71667.97,144375,Germany,Female,4,1,0,1
683,39,9,97514.07,113639.64,Spain,Male,2,0,1,0
723,42,9,101195.23,193093.77,Spain,Male,2,0,1,0
633,62,6,130701.29,23146.62,Spain,Male,2,0,1,0
557,35,5,110240.04,73856.28,Spain,Male,2,0,1,0
850,30,7,0,84008.66,Spain,Male,2,0,1,0
641,33,1,106260.67,138882.98,Spain,Male,2,0,1,0
584,27,3,0,32020.42,Spain,Male,2,0,1,0
501,39,5,0,190263.78,Germany,Female,4,1,0,1
580,20,9,68345.86,17682.02,Spain,Male,2,0,1,0
543,46,6,139541.58,164815.59,Spain,Male,2,0,1,0
628,30,0,133598.4,163587.9,Spain,Male,2,0,1,0
752,39,7,75075.31,182960.46,Spain,Male,2,0,1,0
633,39,8,155973.88,147278.43,Spain,Male,2,0,1,0
785,62,3,137624.4,119899.52,Spain,Male,2,0,1,0
513,38,7,0,49326.07,Germany,Female,4,1,0,1
767,33,7,0,76884.05,Germany,Female,4,1,0,1
663,30,9,108269.2,78416.14,Germany,Female,4,1,0,1
643,39,2,101851.8,84699.56,Spain,Male,2,0,1,0
