CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
740,32,0,0,71139.8,Spain,Male,2,0,1,0
647,55,4,120764.08,62944.75,Spain,Male,2,0,1,0
469,42,4,77647.6,18255.51,Spain,Male,2,0,1,0
433,35,6,0,182025.95,Spain,Male,2,0,1,0
632,43,8,90322.99,3837.08,Spain,Male,2,0,1,0
775,43,4,0,187051.23,Spain,Male,2,0,1,0
711,44,9,0,70523.92,Spain,Male,2,0,1,0
713,39,2,123959.97,144039.05,Spain,Male,2,0,1,0
704,36,2,0,40223.74,Germany,Female,4,1,0,1
577,34,7,129278.43,132127.69,Spain,Male,2,0,1,0
566,50,1,0,111676.63,Spain,Male,2,0,1,0
678,25,0,0,116160.04,Germany,Female,4,1,0,1
763,32,3,97041.16,171442.36,Spain,Male,2,0,1,0
631,33,2,85839.62,158264.62,Germany,Female,4,1,0,1
728,36,6,143212.22,9855.81,Germany,Female,4,1,0,1
820,40,5,44582.07,176407.15,Germany,Female,4,1,0,1
568,39,8,155059.1,155023.93,Spain,Male,2,0,1,0
535,43,1,0,117144.15,Germany,Female,4,1,0,1
738,35,5,106870.12,11199.04,Spain,Male,2,0,1,0
810,18,4,131354.25,127506.76,Germany,Female,4,1,0,1
753,59,3,117707.18,104902.68,Spain,Male,2,0,1,0
695,35,6,186558.55,113950.51,Spain,Male,2,0,1,0
789,43,2,114440.24,125823.79,Germany,Female,4,1,0,1
750,42,7,0,175252.78,Spain,Male,2,0,1,0
508,45,7,83264.28,141652.2,Germany,Female,4,1,0,1
629,35,8,116150.65,19998.31,Spain,Male,2,0,1,0
652,34,7,133844.22,180082.7,Spain,Male,2,0,1,0
769,71,9,138340.06,70783.61,Spain,Male,2,0,1,0
682,20,8,116805.82,139712.81,Spain,Male,2,0,1,0
616,32,6,134714.7,164537.17,Spain,Male,2,0,1,0
572,44,3,144326.09,184474.72,Spain,Male,2,0,1,0
597,39,6,0,58332.91,Spain,Male,2,0,1,0
554,46,2,0,45909.87,Spain,Male,2,0,1,0
656,30,3,106453.53,2797.27,Germany,Female,4,1,0,1
616,33,7,0,131886.46,Germany,Female,4,1,0,1
527,29,7,0,30498.7,Spain,Male,2,0,1,0
619,38,4,81231.85,122221.71,Germany,Female,4,1,0,1
618,31,7,73070.18,40320.3,Spain,Male,2,0,1,0
513,34,6,0,33074.51,Germany,Female,4,1,0,1
586,26,7,122198.21,81140.09,Germany,Female,4,1,0,1
527,35,3,0,143859.66,Germany,Female,4,1,0,1
727,33,3,0,134794.02,Germany,Female,4,1,0,1
616,35,10,114354.95,100941.57,Spain,Male,2,0,1,0
628,44,10,103409.16,68087.15,Spain,Male,2,0,1,0
513,39,6,0,122449.18,Germany,Female,4,1,0,1
747,40,5,109699.08,175518.31,Spain,Male,2,0,1,0
662,38,8,143426.34,70927.11,Spain,Male,2,0,1,0
756,35,2,0,143274.41,Germany,Female,4,1,0,1
