CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
619,42,2,0,101348.88,Germany,Female,4,1,0,1
502,42,8,159660.8,113931.57,France,Female,3,0,0,1
699,39,0.999999999999997,0,93826.63,France,Female,3,0,0,0
822,50,7,-1.45519152283669e-11,10062.7999999999,France,Male,2,1,1,0
684,27,2,134603.88,71725.73,France,Male,1,1,1,0
528,31,6,102016.72,80181.12,France,Male,3,0,1,0
497,24,3,1.45519152283669e-11,76390.0099999999,Spain,Male,2,1,0,0
635,35,7,-1.45519152283669e-11,65951.65,Spain,Female,2,1,1,0
726,24,6,1.45519152283669e-11,54724.03,France,Female,4,1,1,0
846,38,5,1.45519152283669e-11,187616.16,France,Male,4,1,1,0
756,36,2,136815.64,170041.95,Germany,Male,4,1,1,0
722,29,9,1.45519152283669e-11,142033.07,Spain,Female,2,1,1,0
490,31,3,145260.23,114066.77,Spain,Male,1,0,1,0
582,41,6,70349.48,178074.04,Spain,Male,4,0,1,0
834,49,2,131394.56,194365.76,France,Female,3,0,0,1
660,61,5,155931.11,158338.39,Spain,Female,1,1,1,0
550,38,2,103391.38,90878.13,Spain,Male,4,0,1,1
698,44,10,116363.37,198059.16,Germany,Female,2,1,0,0
585,36,5,146050.97,86424.57,Spain,Female,4,0,1,0
655,41,8,125561.97,164040.94,Germany,Male,4,0,0,1
601,42,0.999999999999996,98495.72,40014.7599999999,Germany,Male,4,1,0,1
725,19,-3.5527136788005e-15,75888.2,45613.7499999999,Germany,Male,4,0,1,1
614,51,4,40685.92,46775.2799999999,France,Male,1,1,1,0
684,56,8,78707.16,99398.36,Spain,Male,1,0,1,0
751,36,6,169831.46,27758.36,Germany,Female,4,1,1,0
581,34,0.999999999999997,101633.04,110431.51,Germany,Female,4,1,0,1
661,35,5,150725.53,113656.85,Spain,Female,4,0,1,0
657,37,-4.44089209850063e-15,163607.18,44203.5499999999,Spain,Male,3,0,1,0
664,55,8,0,139161.64,France,Male,2,1,1,0
678,32,9,1.45519152283669e-11,148210.64,France,Male,4,1,1,0
506,34,4,90307.62,159235.29,France,Male,4,1,1,0
493,46,4,-1.45519152283669e-11,1907.6599999999,France,Female,3,1,0,0
652,75,10,0,114675.75,Spain,Female,2,1,1,0
646,46,4,0,93251.42,France,Female,3,0,0,1
769,29,8,1.45519152283669e-11,172290.61,France,Male,2,1,1,0
515,35,10,176273.95,121277.78,Spain,Male,1,0,1,0
814,29,8,97086.4,197276.13,Germany,Female,4,1,1,0
710,22,8,1.45519152283669e-11,99645.04,Spain,Male,3,0,1,0
665,40,6,1.45519152283669e-11,161848.03,France,Male,4,1,1,0
