CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
646.794937978994,42.6272663183079,4.25622863873497,98304.892651965,111432.488596954,Germany,Female,4,0,0,1
648.864419798937,39.8780457948287,4.82641886339087,83520.181284312,103481.216986059,Germany,Female,4,0,0,1
644.964589051158,45.0588087406875,3.75192507041937,111381.200131145,118464.974375608,France,Male,2,1,1,0
659.347990075694,25.9510587169751,7.71488554799562,8623.86707139369,63201.706473279,France,Male,2,1,1,0
652.937426663501,34.4672255805966,5.94862669181977,54421.9643728337,87832.0899721843,France,Male,2,1,1,0
651.919068394986,35.8200721845516,5.66804537706299,61697.2798280207,91744.7811164763,France,Male,2,1,1,0
644.008370470058,46.3291053544384,3.48846468032391,118212.579653166,122138.915158485,Germany,Female,4,0,0,1
650.03106449904,38.3282068340691,5.14785652823765,75185.4836834894,98998.7862661871,France,Male,2,1,1,0
657.394517381086,28.546165942522,7.17665852717148,22579.7905668533,70707.2529485415,France,Male,2,1,1,0
647.829155990284,41.2533507057184,4.54117968035212,90916.2726405221,107458.861849717,France,Male,2,1,1,0
643.92048621182,46.4458559362077,3.46425052948398,118840.438945909,122476.580172423,Germany,Female,4,0,0,1
639.280977956424,52.6092496861154,2.18595843290991,151985.833016466,140302.29379993,France,Male,2,1,1,0
646.475568847786,43.0515349258512,4.16823503815489,100586.517152915,112659.554561922,France,Male,2,1,1,0
647.725019297582,41.3916919706983,4.51248760698645,91660.2419421826,107858.971249257,France,Male,2,1,1,0
646.108134568407,43.5396560836027,4.06699837480952,103211.526812259,114071.294315485,France,Male,2,1,1,0
646.786013386974,42.6391222676128,4.25376970670679,98368.6513744706,111466.77827009,France,Male,2,1,1,0
658.706209311508,26.8036377691182,7.53806006705414,13208.8521958649,65667.5281690845,France,Male,2,1,1,0
644.173410388181,46.1098566875864,3.53393700440277,117033.507901931,121504.806077173,France,Male,2,1,1,0
649.658453067353,38.8232056233334,5.04519343939317,77847.4797525967,100430.417445604,France,Male,2,1,1,0
650.426726474167,37.8025863565669,5.25687057625277,72358.8108202432,97478.5913072251,Germany,Female,4,0,0,1
651.927830672981,35.8084318626785,5.67045958781372,61634.6807030499,91711.1150791172,Germany,Female,4,0,0,1
652.430527536332,35.1406199879882,5.80896422925865,58043.333362644,89779.6754018363,France,Male,2,1,1,0
657.329707606361,28.6322630326626,7.1588019315473,23042.8020337224,70956.2622014438,France,Male,2,1,1,0
649.436202586107,39.1184561437808,4.98395827868274,79435.2729793253,101284.338424763,France,Male,2,1,1,0
652.278603651891,35.3424445496185,5.76710567656917,59128.7020571968,90363.390638052,France,Male,2,1,1,0
659.345935321157,25.9537883729159,7.71431941547885,8638.54656868133,63209.6011603745,France,Male,2,1,1,0
651.766017642101,36.0233937440412,5.6258763459894,62790.6990521978,92332.8259568393,France,Male,2,1,1,0
656.068245619569,30.3080628151291,6.81123990577221,32054.8895989601,75802.9957108409,France,Male,2,1,1,0
640.427987164897,51.0854956593037,2.50198606454151,143791.414529731,135895.305698429,Germany,Female,4,0,0,1
648.84545680866,39.9032373386985,4.82119411989143,83655.6559404338,103554.075749442,France,Male,2,1,1,0
651.518880402079,36.351705288428,5.55778430620856,64556.2872911086,93282.3657409771,France,Male,2,1,1,0
645.616343936037,44.1929794840487,3.93149865287312,106724.95828232,115960.830553969,France,Male,2,1,1,0
654.435342407597,32.4773068161864,6.36133721017795,43720.6130895798,82076.8642839163,France,Male,2,1,1,0
652.633790088242,34.8705941419138,5.86496777518053,56591.1929606933,88998.7090058115,Germany,Female,4,0,0,1
653.517836524216,33.6961752211635,6.1085430659016,50275.422865237,85602.064850092,France,Male,2,1,1,0
650.771653835333,37.3443647035473,5.35190606178261,69894.5942088635,96153.326640373,France,Male,2,1,1,0
645.201480922267,44.7441077427754,3.81719427351402,109688.806457554,117554.798895232,France,Male,2,1,1,0
652.589009455236,34.9300833503368,5.85262967249812,56911.1130138545,89170.7631753654,France,Male,2,1,1,0
646.224364375073,43.385249619702,4.09902238146449,102381.162357107,113624.721287796,Germany,Female,4,0,0,1
648.38427829432,40.5158938135678,4.69412874624853,86950.3895098613,105325.995460595,Germany,Female,4,0,0,1
656.164814064008,30.1797756531863,6.8378467512631,31364.989081595,75431.9647003832,France,Male,2,1,1,0
648.792489853091,39.9736017361599,4.80660049553368,84034.0604002216,103757.583045846,France,Male,2,1,1,0
645.206955174969,44.7368354257469,3.81870255706015,109649.697514739,117533.765963373,France,Male,2,1,1,0
645.684514560702,44.1024176445484,3.95028124058078,106237.936362288,115698.908391924,Germany,Female,4,0,0,1
650.293674216535,37.9793407468944,5.22021159430896,73309.3575740013,97989.7988127379,France,Male,2,1,1,0
653.16932152233,34.1591629056616,6.01251910216994,52765.2701596331,86941.1137916025,France,Male,2,1,1,0
656.975439898117,29.1028929482897,7.06119296383102,25573.7475886917,72317.4139371466,France,Male,2,1,1,0
652.310666093642,35.2998509293,5.77593962267532,58899.6428103541,90240.2017409987,Germany,Female,4,0,0,1
646.94352148661,42.4298793083552,4.29716684015891,97243.3881473426,110861.607608982,France,Male,2,1,1,0
651.038080551189,36.9904278928077,5.42531279940373,67991.1988484393,95129.6736844715,France,Male,2,1,1,0
650.581434405985,37.5970633037909,5.29949619854589,71253.5524429171,96884.1793271872,France,Male,2,1,1,0
646.350292983791,43.217958700669,4.13371863296257,101481.508098306,113140.883951392,France,Male,2,1,1,0
643.242712402819,47.3462502513572,3.27750813015681,123682.564178451,125080.692754704,Germany,Female,4,0,0,1
649.880984682221,38.5275816285621,5.10650605893487,76257.6780620013,99575.4163072629,Germany,Female,4,0,0,1
655.248678697041,31.3968233841114,6.58543021603554,37910.007667304,78951.899528951,France,Male,2,1,1,0
648.111288430452,40.8785494934648,4.6189137091763,88900.6730565344,106374.865053801,France,Male,2,1,1,0
652.794208959273,34.6574843439237,5.90916689364141,55445.1347140034,88382.3547074601,France,Male,2,1,1,0
650.166444199137,38.1483605332297,5.18515677454504,74218.3093059735,98478.6363640692,France,Male,2,1,1,0
648.221340157656,40.7323503511694,4.64923551169377,88114.4457959068,105952.02917005,Germany,Female,4,0,0,1
645.328551074995,44.5753003300034,3.85220504685506,108780.996824519,117066.575568867,France,Male,2,1,1,0
647.07678595188,42.2528430090074,4.33388429022713,96291.3253480505,110349.58476866,France,Male,2,1,1,0
642.839802104391,47.8814998248908,3.16649700101181,126561.020230546,126628.736901194,France,Male,2,1,1,0
643.613423374867,46.8537761436785,3.37964759830656,121034.14529903,123656.363437342,France,Male,2,1,1,0
655.480961760225,31.0882449958358,6.64942958568674,36250.5400596725,78059.4318067452,France,Male,2,1,1,0
655.646122299193,30.8688360892076,6.69493514360521,35070.6065736948,77424.8592813509,France,Male,2,1,1,0
651.651704963458,36.1752533831026,5.59438055255518,63607.36723605,92772.0330799484,France,Male,2,1,1,0
646.088729568834,43.5654348184397,4.06165184750022,103350.159253976,114145.851347459,Germany,Female,4,0,0,1
653.581085390439,33.6121517330463,6.12596959504205,49823.5627800576,85359.0528508694,France,Male,2,1,1,0
650.623952863503,37.5405793014144,5.31121101943037,70949.793735715,96720.8167883403,Germany,Female,4,0,0,1
650.624829943828,37.5394141366832,5.31145267539583,70943.5277326426,96717.4469090708,Germany,Female,4,0,0,1
652.40423575829,35.1755475215836,5.80172023480372,58231.1660587053,89880.6925097562,France,Male,2,1,1,0
648.971858970808,39.7353173236306,4.8560208463392,82752.6185396763,103068.418946974,Germany,Female,4,0,0,1
651.483121522402,36.3992094727877,5.54793190574784,64811.7544857245,93419.7569285053,France,Male,2,1,1,0
647.453718572349,41.7521037001743,4.43773796677261,93598.4580104508,108901.350908633,Germany,Female,4,0,0,1
650.284038879862,37.99214089091,5.21755683564937,73378.1939707609,98026.8192775776,Germany,Female,4,0,0,1
650.582469840996,37.5956877714446,5.29978148489919,71246.1551284627,96880.2010245368,France,Male,2,1,1,0
644.845299899537,45.2172794171171,3.71905814329472,112233.421039305,118923.301883312,Germany,Female,4,0,0,1
635.899699382596,57.1011376366096,1.25433778707675,176142.231630809,153293.692938361,France,Male,2,1,1,0
648.65735732183,40.1531196834796,4.76936834997175,84999.4689637651,104276.78328678,France,Male,2,1,1,0
656.376767353014,29.8982045243463,6.89624479675956,29850.7606543692,74617.6071382767,France,Male,2,1,1,0
650.576927069952,37.6030511122411,5.29825432296106,71285.7535773497,96901.4972145429,France,Male,2,1,1,0
648.726677874387,40.0610302126029,4.78846776947601,84504.2317737016,104010.442922596,France,Male,2,1,1,0
648.00938428629,41.013924910567,4.59083675469734,89628.6926719262,106766.396653985,Germany,Female,4,0,0,1
657.2893043281,28.6859371073711,7.14766989159092,23331.4495597083,71111.4978920064,France,Male,2,1,1,0
651.671081681864,36.1495122186201,5.59971928774715,63468.9368395466,92697.5847086254,Germany,Female,4,0,0,1
650.347353387619,37.9080302007445,5.23500145055451,72925.8649318896,97783.5550733517,France,Male,2,1,1,0
654.709305402631,32.1133583720085,6.43682036744987,41763.3773371467,81024.2557691367,Germany,Female,4,0,0,1
652.038712482246,35.6611299908891,5.70101009718557,60842.5232025069,91285.0898907455,Germany,Female,4,0,0,1
650.10201149449,38.233956701455,5.16740407047011,74678.6269234872,98726.1968549787,Germany,Female,4,0,0,1
650.663953785841,37.487439739816,5.32223220100063,70664.0207052407,96567.1270119311,France,Male,2,1,1,0
648.352965539357,40.5574915061697,4.68550135623478,87174.0928735702,105446.303944196,Germany,Female,4,0,0,1
647.510038836154,41.6772845721927,4.45325550529965,93196.0969766446,108684.959679486,France,Male,2,1,1,0
645.978591813745,43.7117482452032,4.03130634230559,104137.001111672,114569.017763751,France,Male,2,1,1,0
651.459339507399,36.4308028905728,5.54137940920174,64981.6570304939,93511.1311357691,Germany,Female,4,0,0,1
651.40529100172,36.5026040823703,5.52648779271193,65367.7882584231,93718.7939162161,France,Male,2,1,1,0
649.040357580861,39.6443197691833,4.8748938016261,82263.2534392139,102805.236613961,France,Male,2,1,1,0
635.279902272672,57.9245123184148,1.08356931260009,180570.161989236,155675.050009085,France,Male,2,1,1,0
648.709709201858,40.0835723882929,4.78379250675658,84625.4587026908,104075.639206445,France,Male,2,1,1,0
650.665017868108,37.4860261507807,5.32252538033735,70656.4187301717,96563.0386420569,France,Male,2,1,1,0
642.341845696754,48.5430142013299,3.02929846502911,130118.500991976,128541.963008979,Germany,Female,4,0,0,1
655.098103054795,31.5968568620619,6.54394313533132,38985.7443025097,79530.4346085754,Germany,Female,4,0,0,1
652.486622435324,35.0661002477882,5.82441967455417,57642.5823713571,89564.1500594188,Germany,Female,4,0,0,1
649.71515245727,38.747882842081,5.06081543595444,77442.4101807983,100212.569554861,France,Male,2,1,1,0
645.462261201774,44.3976719878774,3.88904528700208,107825.750147644,116552.840427588,France,Male,2,1,1,0
652.674204018022,34.8169059171053,5.87610274987737,56302.4693385402,88843.432390453,France,Male,2,1,1,0
657.200049558097,28.8045083570173,7.12307813298296,23969.1000091897,71454.4286256918,France,Male,2,1,1,0
639.920097653445,51.760205751022,2.36205072814748,147419.858984333,137846.696338811,France,Male,2,1,1,0
641.609221476415,49.5162750065923,2.82744350560988,135352.486395607,131356.819418201,Germany,Female,4,0,0,1
650.712114893235,37.4234597117697,5.3355017027571,70319.9499986964,96382.084533045,Germany,Female,4,0,0,1
652.111145332132,35.5649059624571,5.72096702676628,60325.0512591506,91006.7915952749,Germany,Female,4,0,0,1
648.215421878824,40.7402125384425,4.64760488865381,88156.7269328904,105974.768119483,Germany,Female,4,0,0,1
654.031215737661,33.0141722886766,6.24999094247957,46607.7590955981,83629.5819192694,France,Male,2,1,1,0
648.720415604302,40.0693493779492,4.78674236886983,84548.9704395939,104034.503540025,France,Male,2,1,1,0
645.083457735247,44.9008966378854,3.78467614899006,110531.983110739,118008.262369676,Germany,Female,4,0,0,1
646.054197154497,43.6113096946073,4.05213736667751,103596.864382711,114278.53026405,France,Male,2,1,1,0
650.64596544869,37.5113364975457,5.31727599703588,70792.5322824819,96636.2410061362,France,Male,2,1,1,0
634.706191741753,58.6866628968545,0.925498759208391,184668.842405989,157879.335262239,France,Male,2,1,1,0
644.772377273339,45.3141540930078,3.69896626898424,112754.392023496,119203.481975686,France,Male,2,1,1,0
649.664341278834,38.8153833792841,5.04681577818109,77805.4134216026,100407.794019614,Germany,Female,4,0,0,1
653.834429764571,33.2755942691631,6.1957718441895,48013.62977554,84385.6642903103,Germany,Female,4,0,0,1
652.157935668415,35.502746946819,5.73385884929866,59990.7735621606,90827.0158325875,France,Male,2,1,1,0
646.042042751345,43.6274563136658,4.04878854679574,103683.697396034,114325.229374811,Germany,Female,4,0,0,1
641.954577356162,49.0574840844616,2.92259705794434,132885.208378485,130029.908316192,France,Male,2,1,1,0
647.359443998871,41.877343549952,4.41176313591757,94271.9707442883,109263.568509435,France,Male,2,1,1,0
644.851584190946,45.2089309973572,3.72078961128638,112188.525049524,118899.156656523,France,Male,2,1,1,0
657.962395081684,27.7917640365651,7.33312200056867,18522.7808291749,68525.3783383343,Germany,Female,4,0,0,1
649.802454741017,38.6319053892186,5.08486923932813,76818.7086075402,99877.1405776026,France,Male,2,1,1,0
654.870715616539,31.8989316162389,6.48129262385866,40610.2367773115,80404.0925769862,France,Male,2,1,1,0
652.174970764648,35.4801165300003,5.73855241328878,59869.0720915304,90761.5643385162,France,Male,2,1,1,0
651.926546361487,35.8101380170808,5.67010573021894,61643.8560311735,91716.0496039933,France,Male,2,1,1,0
649.208244415672,39.4212890919199,4.92115051726164,81063.8428567197,102160.189235136,France,Male,2,1,1,0
660.634291388006,24.2422609236782,8.06929138387902,-565.676635200129,58259.5364048679,France,Male,2,1,1,0
651.165475446442,36.8211890730997,5.46041304683955,67081.0692025215,94640.2026467309,France,Male,2,1,1,0
647.471530088639,41.7284418416036,4.44264545249047,93471.2096699113,108832.916287726,France,Male,2,1,1,0
645.382873037179,44.5031358626124,3.86717200695244,108392.911979282,116857.862125918,Germany,Female,4,0,0,1
656.373801403773,29.9021446645526,6.89542760897478,29871.9498733504,74629.0027774037,France,Male,2,1,1,0
643.951400176936,46.4047880193306,3.47276804364857,118619.584601081,122357.803901551,Germany,Female,4,0,0,1
651.58597714392,36.2625700575933,5.57627101429922,64076.9373628923,93024.5696040671,Germany,Female,4,0,0,1
652.663388810186,34.8312734708876,5.87312290935569,56379.7349248824,88884.9861041445,Germany,Female,4,0,0,1
649.719578135288,38.7420035129078,5.06203481286273,77410.7924243763,100195.565410324,France,Male,2,1,1,0
646.012092449785,43.6672440435889,4.04053654428461,103897.667173235,114440.303100144,France,Male,2,1,1,0
644.179741379889,46.1014462284219,3.53568133940954,116988.278277696,121480.48142056,Germany,Female,4,0,0,1
642.065108478704,48.910648085398,2.9530509449929,132095.556240362,129605.230520853,France,Male,2,1,1,0
657.715472288514,28.1197906972272,7.26508904586799,20286.8370252369,69474.0941842492,France,Male,2,1,1,0
650.421068010953,37.8101033895983,5.25531153843957,72399.2357926169,97500.332004572,Germany,Female,4,0,0,1
644.935556280351,45.0973775691678,3.74392586890459,111588.614920901,118576.522804824,France,Male,2,1,1,0
644.675347596327,45.4430539832405,3.67223234322519,113447.587660637,119576.285113558,Germany,Female,4,0,0,1
659.027614929711,26.376663773305,7.62661476701936,10912.6787038955,64432.6377037671,France,Male,2,1,1,0
643.148366815655,47.4715844398635,3.25151373338467,124356.584245498,125443.183201154,France,Male,2,1,1,0
650.795219397552,37.3130588342839,5.35839892056781,69726.2380376434,96062.784078435,France,Male,2,1,1,0
646.103503742696,43.5458079429542,4.0657224749551,103244.610176838,114089.086669426,France,Male,2,1,1,0
650.068696411773,38.2782144031968,5.15822499273394,74916.6352391023,98854.1985938052,Germany,Female,4,0,0,1
645.616873728363,44.1922756769799,3.93164462294256,106721.173360636,115958.795009305,France,Male,2,1,1,0
648.484612489398,40.3826040085268,4.72177314335368,86233.5858635359,104940.495849416,Germany,Female,4,0,0,1
653.382487909784,33.8759802259893,6.07125138441578,51242.3751617537,86122.0953162399,France,Male,2,1,1,0
651.6762780571,36.1426090502478,5.60115100960848,63431.8130980947,92677.6194252893,France,Male,2,1,1,0
653.427211694675,33.8165665379227,6.08357382412441,50922.8612406804,85950.2595660017,France,Male,2,1,1,0
644.869499065649,45.1851318314334,3.72572557464357,112060.538299836,118830.324916487,France,Male,2,1,1,0
654.577403358753,32.2885847512045,6.40047829606414,42705.7067786325,81531.0439741868,France,Male,2,1,1,0
652.52628368477,35.0134119274973,5.83534726836733,57359.2360187115,89411.7653591824,France,Male,2,1,1,0
649.245034653616,39.3724147909989,4.93128708083814,80801.0074725656,102018.835408443,France,Male,2,1,1,0
654.306553496235,32.6483975283157,6.3258528789821,44640.7018110612,82571.6913487601,France,Male,2,1,1,0
653.716352655102,33.432454798006,6.16323886278013,48857.1916593954,84839.3349432123,France,Male,2,1,1,0
655.665398357247,30.8432286478174,6.70024614453599,34932.8953109625,77350.7976627886,France,Male,2,1,1,0
645.951785891097,43.7473587985227,4.0239206890908,104328.506939588,114672.010295358,France,Male,2,1,1,0
648.555354363896,40.2886263705665,4.7412641700078,85728.1945206479,104668.694544868,Germany,Female,4,0,0,1
653.134189517581,34.2058343127532,6.00283942028656,53016.2588588219,87076.096427982,France,Male,2,1,1,0
648.335870744046,40.5802012307295,4.6807913437647,87296.2208440212,105511.984811424,France,Male,2,1,1,0
648.410524405607,40.4810269463558,4.70136015845388,86762.8830644445,105225.15381146,France,Male,2,1,1,0
653.233659276011,34.0736928758453,6.03024564505223,52305.6308871094,86693.9181170988,France,Male,2,1,1,0
644.292949286633,45.9510542328797,3.56687274256994,116179.502762197,121045.519003232,Germany,Female,4,0,0,1
648.754330739353,40.0242945316389,4.79608677493696,84306.6752534778,103904.196306633,Germany,Female,4,0,0,1
655.325499411746,31.2947702597689,6.60659610411135,37361.1881111117,78656.7423731472,France,Male,2,1,1,0
