CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
631.692408383189,36.3618191458814,5.39888830030861,45231.1373470693,81147.8059864128,Germany,Female,4,0,0,1
660.745617765929,40.380804624883,4.87352980895889,92919.1236453212,111016.141894111,France,Male,4,0,1,0
666.129768276612,41.1256043622934,4.77617019707474,101756.677266289,116551.351925888,Germany,Female,4,0,0,1
637.162474635431,37.118503770541,5.29997510569377,54209.713209411,86771.3422404274,France,Female,4,0,0,1
659.84019404078,40.2555556461634,4.88990225291197,91432.9596339662,110085.31529918,France,Female,4,0,1,0
597.47813318647,31.6288936580738,6.01757244508512,-10928.2309792097,45973.603682238,Spain,Male,2,1,1,0
610.187566767092,33.3870136762086,5.78775243574074,9933.05448040391,59039.6173670506,Spain,Male,2,1,1,0
669.712572238424,41.6212204199529,4.71138367179339,107637.497659981,120234.676229688,France,Male,2,0,1,0
577.744077721668,28.8990443904756,6.37441610633513,-43319.7425061078,25685.8829805794,Spain,Male,2,1,1,0
638.577379940978,37.3142303012056,5.27438989385254,56532.1411358881,88225.9446007703,Spain,Male,1,1,1,0
646.251321555203,38.3757811787001,5.13562483227038,69128.1616901673,96115.1888784065,Spain,Male,2,1,1,0
622.527795871179,35.0940609398524,5.56460861504862,30188.3270969493,71726.0680514895,France,Male,2,0,1,0
616.558815881384,34.2683606329635,5.67254348313924,20390.8333943443,65589.6203698291,France,Female,4,0,1,0
696.649258375614,45.3474232298259,4.2242974912421,151851.419175784,147927.10701029,Spain,Male,3,1,1,1
613.744512923278,33.8790527746428,5.72343348764077,15771.4318288494,62696.3583900125,Spain,Male,2,1,1,0
607.372680808169,32.9976251702805,5.83865298243147,5312.69597639541,56145.7560295511,Spain,Male,1,1,1,0
675.197876736932,42.380012980079,4.6121949295802,116641.08560514,125873.878259285,Germany,Female,4,0,0,1
672.557997228959,42.014833447963,4.65993089903485,112307.982981371,123159.933412048,Spain,Male,2,1,1,0
663.363888739025,40.7429950074442,4.82618457868674,97216.7579839328,113707.871950215,Germany,Female,3,1,0,1
652.82200624783,39.2847164367255,5.01680955951418,79913.2944947472,102870.222890571,Germany,Male,3,1,1,1
661.506120009285,40.4860063405535,4.85977792681828,94167.4132949501,111797.981041858,France,Female,4,0,1,0
678.370747311138,42.8189221758411,4.55482107885847,121849.040653257,129135.767947739,Germany,Female,3,1,0,1
649.112800395471,38.7716149661486,5.08388176365624,73824.9978272612,99056.9503226568,Germany,Female,3,1,0,1
633.409920859986,36.5994058996654,5.36783115437346,48050.265188733,82913.5055656513,Germany,Female,3,1,0,1
670.045410727539,41.667262598529,4.70536507590607,108183.819310692,120576.852946378,Germany,Female,3,1,0,1
655.314355018172,39.6294877624903,4.97174133408495,84004.2399199066,105432.497828634,France,Male,2,0,1,0
667.550703504122,41.3221650234835,4.75047594837415,104089.002716726,118012.153385695,Spain,Male,2,1,1,0
682.246483325062,43.3550600790655,4.48473757110134,128210.680205459,133120.242902929,France,Female,4,0,0,1
672.332973612054,41.9837055048549,4.66399991827255,111938.628841579,122928.596457554,France,Male,4,0,1,0
646.515634543353,38.4123440949443,5.13084535779411,69562.0054693963,96386.917519839,Spain,Male,2,1,1,0
675.642720137696,42.4415490102142,4.60415099010236,117371.252304488,126331.202334753,Spain,Male,2,1,1,0
639.381750004175,37.4255003354777,5.25984476607265,57852.4354981083,89052.8823385308,France,Female,4,0,0,1
643.319009733711,37.9701489308052,5.18864874761178,64315.0601796467,93100.6071392034,Germany,Female,4,0,0,1
647.740454900004,38.5817758146183,5.10869738211721,71572.4276439773,97646.1018446103,Germany,Female,3,1,0,1
607.213573331573,32.9756155317027,5.8415300643664,5051.53669915683,55982.1845805663,France,Female,4,0,1,0
638.35402686097,37.2833334466304,5.27842870538643,56165.5290181425,87996.3250523127,Spain,Male,2,1,1,0
601.125383225551,32.1334246636592,5.95162056510984,-4941.62868688746,49723.1821839293,Spain,Male,2,1,1,0
676.590070166308,42.5725977338978,4.58702040823599,118926.234220219,127305.131531489,Germany,Female,3,1,0,1
628.25285933861,35.886019812239,5.46108439965099,39585.4558132583,77611.7558075456,Spain,Male,3,1,1,1
644.261083936995,38.1004678395791,5.17161356655289,65861.3823468917,94069.1124902982,Germany,Male,3,1,1,1
635.098147482493,36.8329414857596,5.33730357376189,50821.3231803595,84649.0976369115,Spain,Male,2,1,1,0
664.747206406402,40.9343519602955,4.80117055447976,99487.337908475,115130.000439083,Germany,Female,4,0,0,1
645.727742676432,38.3033535207718,5.14509251641605,68268.7584460039,95576.9202961204,Spain,Male,2,1,1,0
660.832954449022,40.3928860736659,4.87195053186544,93062.4782224977,111105.928924291,Germany,Female,3,1,0,1
658.248019635996,40.035307145264,4.91869295662542,88819.5619125812,108448.470318674,France,Female,4,0,1,0
655.688875616901,39.6812959062327,4.96496901595184,84618.9786548023,105817.526102097,Germany,Female,3,1,0,1
663.402373910738,40.7483187341359,4.8254886654923,97279.9276089172,113747.436874731,Spain,Male,1,1,1,0
639.203788851781,37.4008826322191,5.26306277208736,57560.3297659965,88869.9282487374,France,Female,4,0,1,0
662.750120934585,40.6580913446155,4.83728311597851,96209.318486875,113076.884071704,Spain,Male,2,1,1,0
643.399015068727,37.9812162203234,5.18720204058708,64446.3810698715,93182.8571305618,France,Female,4,0,0,1
637.861499638065,37.215201223068,5.28733489386858,55357.0940136657,87489.9793214983,Spain,Male,2,1,1,0
694.14683020364,45.0012576013435,4.26954797878103,147743.929403988,145354.469879542,France,Male,2,0,1,0
641.153619017029,37.6706063318426,5.22780471090356,60760.784248642,90874.4634989175,Germany,Female,4,0,0,1
664.262996549685,40.8673702937507,4.80992634309058,98692.5550427213,114632.205429256,France,Male,2,0,1,0
641.073894065713,37.6595778283326,5.22924634785301,60629.9235806896,90792.5017577976,France,Female,4,0,0,0
664.040638726312,40.8366111149107,4.81394715776507,98327.5765408749,114403.609060685,Spain,Male,1,1,1,0
585.856251358542,30.0212167336489,6.22772665639205,-30004.407179536,34025.6544645403,France,Female,4,0,1,0
630.244674932086,36.1615514356675,5.42506713142253,42854.8252477689,79659.4544431221,Germany,Female,4,0,0,1
660.484609687076,40.3446988830012,4.8782495219768,92490.7045497205,110747.810885612,Spain,Male,1,1,1,0
627.497836033578,35.7815760084839,5.47473720816656,38346.1593021268,76835.5493170427,France,Female,4,0,1,0
688.219285316991,44.1812890907483,4.37673359115292,138014.447348737,139260.61981809,France,Female,4,0,0,0
642.83432078106,37.9031009900124,5.19741319953803,63519.4909250277,92602.3195917657,France,Male,4,0,1,0
635.708238585053,36.9173365434538,5.3262715209169,51822.7277328237,85276.3056587691,Spain,Male,2,1,1,0
675.667205835857,42.4449361632153,4.60370822423522,117411.443170256,126356.375011822,Germany,Male,3,1,0,1
618.868201724832,34.5878223505299,5.63078370897195,24181.4631663904,67963.7991121456,Germany,Female,4,0,0,1
626.566296719965,35.6527144109505,5.49158189069322,36817.1291203433,75877.8744259938,Spain,Male,2,1,1,0
631.582020320313,36.3465489560752,5.40088440701791,45049.9461967022,81034.3208392561,Spain,Male,1,1,1,0
621.487396264354,34.9501404917841,5.58342177818807,28480.6134484731,70656.4786465639,France,Female,4,0,1,0
683.329903563599,43.5049316525973,4.46514648171367,129989.007990523,134234.059940749,Germany,Female,3,1,0,1
632.082371470518,36.4157634783189,5.39183674133824,45871.2234084871,81548.7100080818,Spain,Male,2,1,1,0
629.743990800693,36.0922908515052,5.43412081827848,42033.0014801049,79144.7229508758,Germany,Female,4,0,0,1
692.641260883594,44.7929893458409,4.29677263462478,145272.685413021,143806.659804895,France,Female,4,0,0,1
629.498278151363,36.058300955358,5.43856394967428,41629.6883280132,78892.1165055684,France,Male,4,0,1,0
667.977913360471,41.3812617720228,4.7427508697894,104790.225686885,118451.349184148,France,Female,4,0,0,1
637.426601746134,37.155040974006,5.29519899237095,54643.2518890895,87042.8797893738,Spain,Male,1,1,1,0
630.757895830148,36.2325462545068,5.41578674682947,43697.2268851335,80187.0744377395,Spain,Male,2,1,1,0
602.167321483701,32.2775579562795,5.93277957910481,-3231.38949356118,50794.3534090949,Spain,Male,2,1,1,0
681.200137230724,43.2103170421172,4.50365826238571,126493.205982468,132044.540173855,Spain,Male,3,1,1,1
