CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
611,31,9,0,188795.85,Germany,Female,4,1,0,1
610,28,9,67178.19,166224.39,Spain,Male,2,0,1,0
729,60,3,0,117704.65,Germany,Female,4,1,0,1
481,41,10,0,9209.21,Spain,Male,2,0,1,0
583,42,6,0,180022.39,Spain,Male,2,0,1,0
559,31,1,77627.33,37294.88,Spain,Male,2,0,1,0
583,23,9,119336.29,4497.55,Spain,Male,2,0,1,0
542,31,1,0,150390.57,Spain,Male,2,0,1,0
779,37,5,115282.3,20492.16,Spain,Male,2,0,1,0
545,31,6,44020.89,143981.27,Spain,Male,2,0,1,0
603,48,8,110777.26,67214.02,Spain,Male,2,0,1,0
725,70,6,0,130866.95,Germany,Female,4,1,0,1
644,42,10,0,32275.09,Spain,Male,2,0,1,0
769,38,9,81947.76,148608.39,Spain,Male,2,0,1,0
566,44,2,109799.55,35342.33,Spain,Male,2,0,1,0
777,35,8,116623.31,92536,Spain,Male,2,0,1,0
644,33,5,136281.41,13018.96,Spain,Male,2,0,1,0
745,56,1,0,193746.55,Germany,Female,4,1,0,1
659,30,5,0,186910.74,Spain,Male,2,0,1,0
675,33,1,122726.56,142995.32,Spain,Male,2,0,1,0
764,47,10,109730.22,121904.14,Spain,Male,2,0,1,0
711,34,2,0,79270.02,Spain,Male,2,0,1,0
725,37,9,70105.87,93883.53,Germany,Female,4,1,0,1
470,47,5,147813.05,189268.81,Germany,Female,4,1,0,1
494,36,7,157371.54,23067.97,Spain,Male,2,0,1,0
615,30,9,122196.99,26606.28,Germany,Female,4,1,0,1
594,46,8,0,114685.92,Spain,Male,2,0,1,0
800,50,3,138166.3,184017.98,Spain,Male,2,0,1,0
591,41,9,63227,53445.17,Germany,Female,4,1,0,1
488,39,10,131873.07,91193.65,Spain,Male,2,0,1,0
711,34,5,104414.03,183980.56,Germany,Female,4,1,0,1
742,30,9,138089.97,134790.74,Spain,Male,2,0,1,0
617,54,7,104305.74,51548.14,Spain,Male,2,0,1,0
713,38,6,187841.99,174729.3,Spain,Male,2,0,1,0
850,37,3,152812.58,166526.26,Spain,Male,2,0,1,0
658,67,3,0,112507.63,Spain,Male,2,0,1,0
529,30,8,142188.2,26136.13,Spain,Male,2,0,1,0
563,22,4,139422.37,56410.17,Spain,Male,2,0,1,0
707,40,3,174673.65,90020.74,Germany,Female,4,1,0,1
638,35,9,118945.09,123181.44,Spain,Male,2,0,1,0
652,35,5,137482.19,23425.78,Germany,Female,4,1,0,1
762,42,2,114035.39,2704.09,Spain,Male,2,0,1,0
579,36,6,0,34231.48,Spain,Male,2,0,1,0
756,36,9,166031.45,135768.25,Spain,Male,2,0,1,0
566,38,6,165252.52,94170.84,Spain,Male,2,0,1,0
642,47,10,0,9398.45,Spain,Male,2,0,1,0
717,37,8,150555.83,47952.45,Germany,Female,4,1,0,1
490,63,3,0,8755.69,Spain,Male,2,0,1,0
759,46,5,71283.09,173837.54,Germany,Female,4,1,0,1
594,55,5,142400.77,51229.17,Spain,Male,2,0,1,0
568,31,6,49113.75,39608.58,Germany,Female,4,1,0,1
508,39,8,115163.38,84871.99,Germany,Female,4,1,0,1
480,46,6,0,86173.92,Germany,Female,4,1,0,1
520,33,2,0,155061.97,Germany,Female,4,1,0,1
670,38,2,138232.24,164287.86,Spain,Male,2,0,1,0
691,41,7,0,172459.39,Spain,Male,2,0,1,0
660,40,4,0,7118.02,Spain,Male,2,0,1,0
507,62,8,121551.58,120661.71,Spain,Male,2,0,1,0
670,37,2,0,73585.18,Spain,Male,2,0,1,0
600,39,2,151836.36,2923.61,Spain,Male,2,0,1,0
608,49,0,124693.48,123998.52,Spain,Male,2,0,1,0
596,38,10,0,19959.67,Germany,Female,4,1,0,1
550,39,2,0,15467.98,Spain,Male,2,0,1,0
671,60,8,72541.48,21928.81,Germany,Female,4,1,0,1
505,44,3,0,169781.45,Germany,Female,4,1,0,1
706,34,5,190566.65,60887.58,Spain,Male,2,0,1,0
663,41,1,107926.02,114474.98,Spain,Male,2,0,1,0
499,38,7,145338.76,194691.95,Germany,Female,4,1,0,1
691,33,8,145151.4,39087.42,Spain,Male,2,0,1,0
561,29,3,108465.65,86894.67,Spain,Male,2,0,1,0
722,33,9,0,11199.04,Spain,Male,2,0,1,0
746,33,3,23503.31,194493.57,Spain,Male,2,0,1,0
722,25,5,104944.1,125334.16,Spain,Male,2,0,1,0
709,30,9,104947.72,190269.21,Spain,Male,2,0,1,0
453,30,5,100606.02,42730.12,Spain,Male,2,0,1,0
781,35,6,118588.83,75272.63,Germany,Female,4,1,0,1
462,40,7,0,138361.48,Spain,Male,2,0,1,0
672,38,2,0,22929.08,Germany,Female,4,1,0,1
639,46,9,167949.48,50560.45,Spain,Male,2,0,1,0
678,32,1,0,100862.54,Spain,Male,2,0,1,0
744,35,5,0,147074.67,Germany,Female,4,1,0,1
592,28,0,136815.64,167916.35,Spain,Male,2,0,1,0
619,39,7,146547.78,7418.92,Spain,Male,2,0,1,0
835,35,9,138992.48,100998.5,Germany,Female,4,1,0,1
755,45,6,116220.5,168186.11,Spain,Male,2,0,1,0
793,32,4,141952.07,58043.02,Germany,Female,4,1,0,1
506,46,1,0,73286.8,Germany,Female,4,1,0,1
679,41,4,113939.36,19283.14,Spain,Male,2,0,1,0
689,34,7,0,133995.59,Spain,Male,2,0,1,0
677,45,5,139973.65,32454.26,Spain,Male,2,0,1,0
812,24,3,83134.3,129660.59,Spain,Male,2,0,1,0
647,39,10,0,32080.69,Spain,Male,2,0,1,0
798,34,8,0,123242.11,Germany,Female,4,1,0,1
640,42,5,110783.28,134281.11,Spain,Male,2,0,1,0
650,37,2,0,118490.8,Spain,Male,2,0,1,0
712,41,5,145215.43,188078.55,Germany,Female,4,1,0,1
682,34,8,107856.57,50881.51,Germany,Female,4,1,0,1
535,31,3,0,26606.28,Spain,Male,2,0,1,0
539,34,9,106134.46,169469.3,Spain,Male,2,0,1,0
738,44,8,73218.89,114539.67,Spain,Male,2,0,1,0
728,22,9,79757.21,6120.84,Germany,Female,4,1,0,1
793,35,0,105206.7,145560.38,Germany,Female,4,1,0,1
630,26,1,114203.47,184350.78,Spain,Male,2,0,1,0
634,43,9,92055.36,183490.99,Spain,Male,2,0,1,0
676,27,5,110407.44,91829.17,Germany,Female,4,1,0,1
715,39,6,0,174434.06,Spain,Male,2,0,1,0
621,20,7,84673.17,14496.67,Spain,Male,2,0,1,0
610,39,7,132767.66,63732.9,Spain,Male,2,0,1,0
524,36,6,0,22497.1,Spain,Male,2,0,1,0
683,32,3,190409.34,106761.47,Spain,Male,2,0,1,0
644,44,6,132255.99,125939.22,Germany,Female,4,1,0,1
634,39,0,167268.98,145471.94,Spain,Male,2,0,1,0
646,30,3,114997.42,1114.12,Spain,Male,2,0,1,0
793,46,10,114386.85,79329.7,Spain,Male,2,0,1,0
622,30,6,125328.56,94949.84,Spain,Male,2,0,1,0
668,27,1,86546.29,51380.9,Spain,Male,2,0,1,0
543,40,2,101016.53,196853.11,Spain,Male,2,0,1,0
819,28,3,0,50560.45,Spain,Male,2,0,1,0
520,32,4,109564.1,137180.95,Spain,Male,2,0,1,0
543,52,10,95858.37,131964.66,Germany,Female,4,1,0,1
631,35,2,164450.94,195635.3,Germany,Female,4,1,0,1
520,38,8,0,124118.71,Spain,Male,2,0,1,0
815,35,3,57530.06,79270.02,Spain,Male,2,0,1,0
750,32,1,0,95957.09,Germany,Female,4,1,0,1
588,39,0,125512.98,187288.5,Spain,Male,2,0,1,0
665,62,3,173331.52,36895.99,Germany,Female,4,1,0,1
572,27,0,166939.88,64613.81,Germany,Female,4,1,0,1
702,29,10,118201.41,15766.1,Spain,Male,2,0,1,0
687,30,7,65763.57,95277.15,Germany,Female,4,1,0,1
500,57,7,0,101839.77,Spain,Male,2,0,1,0
584,52,4,108653.93,161076.92,Spain,Male,2,0,1,0
634,39,9,137222.77,3061,Spain,Male,2,0,1,0
640,30,7,0,14781.12,Spain,Male,2,0,1,0
722,59,2,0,86490.09,Germany,Female,4,1,0,1
539,37,5,126473.99,105570.39,Germany,Female,4,1,0,1
475,30,10,125396.24,18772.5,Spain,Male,2,0,1,0
676,28,8,93522.2,176318.27,Spain,Male,2,0,1,0
643,35,4,142015.76,121085.72,Germany,Female,4,1,0,1
420,33,6,0,676.06,Spain,Male,2,0,1,0
582,34,8,0,72203.8,Germany,Female,4,1,0,1
710,44,8,0,5924.38,Spain,Male,2,0,1,0
656,36,6,116968.91,196466.83,Germany,Female,4,1,0,1
614,38,3,85200.82,88724.49,Spain,Male,2,0,1,0
752,60,5,124271.26,195649.79,Spain,Male,2,0,1,0
766,63,4,0,127560.77,Germany,Female,4,1,0,1
750,42,5,0,18657.77,Spain,Male,2,0,1,0
615,31,9,0,195424.01,Spain,Male,2,0,1,0
443,22,7,0,83983.39,Spain,Male,2,0,1,0
491,52,10,92350.36,50213.81,Spain,Male,2,0,1,0
633,28,2,72948.58,131281.28,Spain,Male,2,0,1,0
624,41,2,114169.16,153747.73,Spain,Male,2,0,1,0
763,29,10,0,7571.51,Germany,Female,4,1,0,1
474,42,7,0,91565.25,Spain,Male,2,0,1,0
726,40,1,109162.82,133961.19,Spain,Male,2,0,1,0
616,42,3,0,109145.2,Spain,Male,2,0,1,0
690,26,5,152328.88,28188.96,Spain,Male,2,0,1,0
739,41,4,0,143.34,Spain,Male,2,0,1,0
628,43,7,79757.21,47799.15,Germany,Female,4,1,0,1
734,24,4,136729.51,128052.29,Spain,Male,2,0,1,0
809,41,2,0,2560.11,Germany,Female,4,1,0,1
541,22,9,140355.6,91193.65,Germany,Female,4,1,0,1
718,38,5,154575.76,21859.06,Spain,Male,2,0,1,0
489,49,8,0,126511.94,Spain,Male,2,0,1,0
611,49,1,139096.85,38409.79,Germany,Female,4,1,0,1
710,35,5,112708.2,175380.77,Spain,Male,2,0,1,0
526,39,4,0,89248.99,Spain,Male,2,0,1,0
705,38,8,0,91652.43,Spain,Male,2,0,1,0
769,32,9,159458.53,60032.46,Spain,Male,2,0,1,0
517,40,6,189318.16,138849.06,Spain,Male,2,0,1,0
458,49,1,153238.88,53412.54,Spain,Male,2,0,1,0
445,42,5,186796.37,76614.04,Spain,Male,2,0,1,0
748,49,5,111798.06,68255.88,Spain,Male,2,0,1,0
772,37,10,153611.83,36108.5,Germany,Female,4,1,0,1
554,33,7,0,171840.24,Germany,Female,4,1,0,1
850,35,7,0,25514.77,Spain,Male,2,0,1,0
641,54,9,0,177613.19,Spain,Male,2,0,1,0
466,38,3,143966.3,148704.77,Spain,Male,2,0,1,0
523,37,2,122949.14,69531.22,Spain,Male,2,0,1,0
531,34,3,0,43435.43,Spain,Male,2,0,1,0
418,33,10,0,22001.91,Germany,Female,4,1,0,1
654,36,1,144848.74,57802.62,Spain,Male,2,0,1,0
632,42,9,0,177506.66,Spain,Male,2,0,1,0
543,37,1,128366.44,116978.19,Germany,Female,4,1,0,1
727,32,6,0,151871.84,Germany,Female,4,1,0,1
850,54,9,0,73873.65,Spain,Male,2,0,1,0
514,34,7,0,65323.11,Germany,Female,4,1,0,1
835,27,1,0,111342.66,Germany,Female,4,1,0,1
590,22,2,0,147557.71,Germany,Female,4,1,0,1
551,43,0,0,76614.04,Germany,Female,4,1,0,1
747,56,6,90537.16,111032.79,Germany,Female,4,1,0,1
559,47,5,139422.37,26170.08,Spain,Male,2,0,1,0
741,54,4,107871.72,141035.65,Spain,Male,2,0,1,0
814,33,4,0,72496.05,Spain,Male,2,0,1,0
613,57,0,95357.49,111893.09,Germany,Female,4,1,0,1
693,41,1,0,117122.5,Spain,Male,2,0,1,0
584,44,7,0,141872.05,Spain,Male,2,0,1,0
682,57,6,0,102246,Germany,Female,4,1,0,1
677,43,3,95020.8,101515.76,Germany,Female,4,1,0,1
627,32,6,0,21521.38,Spain,Male,2,0,1,0
766,41,2,144258.52,195638.13,Spain,Male,2,0,1,0
686,27,6,129717.3,12706.67,Germany,Female,4,1,0,1
590,43,0,127660.46,76637.38,Spain,Male,2,0,1,0
643,56,10,151218.98,117356.14,Spain,Male,2,0,1,0
584,41,8,0,36051.46,Germany,Female,4,1,0,1
710,61,6,0,10772.13,Spain,Male,2,0,1,0
708,51,6,0,193318.33,Spain,Male,2,0,1,0
547,47,4,134837.58,197594.34,Germany,Female,4,1,0,1
626,56,1,106415.57,84872.66,Spain,Male,2,0,1,0
722,33,4,112070.86,12766.74,Spain,Male,2,0,1,0
844,35,2,161993.89,128528.83,Spain,Male,2,0,1,0
