age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
14.9953813414179,-0.0169784542751903,13.8019230775091,13.8046260442816,14.4414353599684,GP,F,U,GT3,T,4,4,health,health,other,father,1,3,0,yes,yes,yes,no,no,yes,yes,yes,2,2,2,1,2,3
16.0487634759778,-0.023618605919931,12.0878733147692,12.2620930540478,12.6431546754113,GP,F,U,GT3,A,0,3,services,services,home,father,1,2,0,yes,yes,yes,no,no,yes,yes,no,4,1,2,1,3,2
15.9710916417424,0.0239864622214725,12.4044616585206,12.5752880967761,12.9997333154385,GP,F,U,LE3,A,0,2,other,other,home,mother,4,2,0,yes,no,no,no,yes,yes,yes,no,4,1,4,2,4,1
14.9958447751125,1.98157174170357,13.8062014670719,13.7806976860314,14.4640382935474,GP,F,U,GT3,T,4,4,health,health,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,2,3,2,2,2
15.0018040605215,0.00888227921963081,14.0884999318775,14.1073804809114,14.7798332592625,GP,F,U,GT3,A,0,3,other,other,home,other,4,3,2,yes,yes,yes,no,no,no,yes,yes,1,2,2,5,1,3
16.0182904608454,1.97856048229203,13.3458229074917,13.5495509639347,14.1330351455092,GP,F,R,LE3,A,3,0,services,health,reputation,mother,2,4,2,yes,yes,yes,yes,yes,yes,no,no,5,1,2,1,1,4
16.9898701161049,1.97866158974605,7.64420565967043,7.79098594485667,7.63088543356729,MS,M,U,GT3,T,0,3,services,at_home,home,father,3,1,3,no,yes,yes,yes,no,no,yes,no,2,5,5,5,5,5
16.0264284445399,0.00858543429483438,12.6953708422733,12.8953042092366,13.3529171440184,GP,M,U,GT3,T,4,4,teacher,teacher,course,father,1,4,0,no,no,no,yes,no,yes,yes,no,5,5,1,3,1,5
15.0303502233091,7.97630785189343,11.6326149025769,11.4165967935656,11.9686565905594,GP,M,U,GT3,A,0,2,other,other,home,mother,4,1,0,yes,no,yes,no,no,yes,yes,no,1,2,2,2,2,2
14.993666076827,1.97885732721682,14.7389519970959,14.7616272356096,15.5599512607533,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,4,3,yes,yes,no,yes,yes,yes,yes,no,2,5,1,1,1,2
15.9943535405697,3.98888281396424,11.8055209101422,11.8942202250871,12.3351767139893,GP,M,U,GT3,A,0,3,services,other,home,mother,1,1,3,yes,no,yes,no,no,yes,yes,no,5,4,2,3,3,5
16.0276071578701,13.9780049016249,10.5732416547968,10.4631921656992,10.9809138453651,MS,F,R,GT3,T,0,2,at_home,at_home,home,other,4,2,2,yes,yes,yes,no,yes,no,no,no,2,5,1,2,4,2
14.9784439496933,4.00003731683603,9.46764787965053,9.18257829844905,9.37844096040968,MS,M,R,LE3,T,0,4,health,health,other,mother,3,1,1,yes,no,yes,no,yes,no,no,no,2,5,5,3,4,5
14.9709809874474,-0.00520631858174658,12.2573426905968,12.173223663684,12.6209739948696,GP,M,U,GT3,A,0,4,health,health,home,father,1,2,3,yes,yes,yes,no,no,yes,yes,no,3,1,4,3,4,4
14.977403706551,0.0206544149130745,12.5439195449652,12.4759781003139,12.9593718941637,GP,F,U,LE3,A,0,3,other,other,other,other,4,2,2,no,no,no,no,no,yes,yes,yes,3,1,4,4,5,1
15.0014790970147,8.00036864864794,15.0383640201529,14.9925965974891,15.9661579607843,GP,M,U,LE3,T,4,4,health,health,reputation,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,2,1,1,5
15.9559541294967,-0.0127319292203469,15.8488869242481,16.1962518584591,17.0449872849681,GP,M,U,GT3,A,4,4,health,health,other,father,3,2,2,yes,yes,no,yes,yes,yes,yes,no,2,4,4,2,4,4
