age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
18.314775763675,4.15403287821729,7.1516254489113,7.1573764303973,7.06603521378947,GP,F,R,LE3,A,4,0,teacher,teacher,reputation,mother,1,2,2,yes,yes,no,yes,yes,yes,no,no,2,1,4,1,1,3
16.0492380704969,0.0152846506795306,12.145172308037,12.2744225739758,12.4968590394666,GP,F,U,GT3,A,0,0,other,other,home,father,1,4,0,yes,yes,yes,no,yes,yes,yes,yes,3,1,2,2,2,3
15.0267756908853,0.0272148820056968,15.5658921635847,15.8725836251187,16.4855959103991,GP,F,U,LE3,A,3,3,services,other,home,mother,1,4,2,yes,yes,yes,no,yes,yes,yes,no,1,1,2,1,1,3
15.0780817095676,0.0722658278246899,11.6715656718999,11.5281407591844,11.5903247011212,GP,F,R,GT3,T,2,4,services,health,reputation,father,4,3,0,yes,yes,no,yes,yes,yes,yes,yes,5,2,1,1,2,3
15.0178148761611,0.0402945668773884,12.3097779775439,12.2287958270585,12.3751136943275,GP,M,U,LE3,T,4,3,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,3,2,3,1,2,1
15.03152941796,0.0127581945320898,11.7243720935382,11.57736374588,11.639973135341,GP,M,U,LE3,A,4,4,health,health,other,father,1,1,3,yes,yes,yes,no,yes,yes,no,no,5,5,5,3,4,5
16.0431306334914,6.04644956057047,10.903692203352,10.8316633938353,11.1381250745681,GP,F,U,GT3,A,2,2,other,other,home,other,4,4,1,yes,yes,yes,no,no,no,no,yes,1,2,2,4,2,1
15.0066891517516,0.00403889289477499,11.1496731616446,10.9291624468177,10.9066484537754,MS,M,U,LE3,A,4,4,health,health,other,father,1,1,3,no,no,no,no,yes,no,yes,no,2,5,4,3,4,1
15.0368225684548,0.0200245233684253,10.8305670088225,10.5788349128806,10.5142539571723,GP,M,U,LE3,A,4,4,health,health,other,mother,1,4,3,yes,yes,yes,yes,yes,yes,yes,no,3,4,5,3,4,5
15.0373619918748,0.0417475396783669,13.7782819941533,13.8755259591201,14.2341575540617,GP,M,U,GT3,T,0,0,teacher,at_home,course,mother,1,3,2,yes,yes,yes,yes,yes,yes,yes,no,4,5,1,4,1,1
14.9712625845536,-0.0192130664152117,12.3625843991823,12.2780188137541,12.4247621285473,GP,M,U,LE3,A,3,3,other,other,reputation,mother,1,4,2,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,3
15.9922782567878,3.98331030515054,11.8633956494592,11.911793078637,12.2609714094725,GP,M,U,GT3,A,0,0,other,other,home,mother,1,1,3,yes,no,no,no,no,yes,yes,no,5,1,2,5,1,5
14.9908097002672,-0.0177600936142333,13.8310884157917,13.9247489458156,14.2838059882815,GP,M,U,LE3,T,4,3,teacher,health,home,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,5,5,4
15.975194139986,15.9252463909139,10.6247391950413,10.4178925077552,11.1076338338252,GP,F,U,LE3,A,2,2,other,other,home,mother,1,3,3,no,no,no,no,no,yes,yes,yes,3,2,2,1,2,3
15.03285030686,8.00548569653238,10.7781992498102,10.4493234524533,10.7243390671088,GP,M,U,LE3,A,0,0,health,teacher,home,other,1,1,3,no,no,yes,yes,no,yes,yes,yes,1,4,4,3,4,5
