age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17.6967393603805,6.18734849399971,7.17720104433789,7.03062089401179,6.97103168067734,GP,F,U,LE3,A,0,0,health,teacher,home,other,1,3,2,yes,yes,no,yes,yes,yes,no,yes,3,3,2,1,1,2
15.922235186338,0.433119176660658,12.1504279440577,12.2483750489138,12.4773363662937,GP,F,U,GT3,A,0,3,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,3,1,2,2,2,3
15.3493990918743,-1.03420350006834,15.5525413552264,15.9387517375873,16.5351890456824,GP,F,U,LE3,A,0,3,teacher,health,home,mother,1,4,0,yes,no,no,no,yes,yes,yes,no,3,1,2,1,1,3
15.497905270461,-1.30893728203656,11.6541925244821,11.6142440378338,11.6548592841263,MS,F,R,GT3,T,2,3,other,services,reputation,mother,4,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,2,1,1,2,1
15.4462648250778,-1.36928902248636,12.2920478527558,12.3166683258301,12.4409743114235,GP,M,U,LE3,T,4,3,teacher,health,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,2,2,1,2,4,1
15.4665394590112,-1.41840784160488,11.7063704988795,11.6665816799573,11.7068421589435,GP,M,U,LE3,A,4,4,health,health,other,father,1,1,0,yes,no,yes,no,yes,yes,yes,no,3,1,5,3,5,5
16.8028313373307,3.54706393182284,10.8722542528638,10.9874734233,11.2549050095165,GP,F,U,GT3,T,3,3,other,other,home,father,4,4,0,yes,yes,yes,no,no,yes,yes,yes,3,1,2,5,5,3
15.4713907252933,-1.52481112487806,11.1304428713645,11.0244699350166,10.9780816106152,GP,M,U,LE3,T,4,4,health,health,other,father,2,1,0,no,no,yes,no,yes,yes,yes,no,2,4,5,3,4,5
15.4972109479849,-1.49463525465316,10.8115152072277,10.6732577910184,10.5850240969666,GP,M,U,LE3,A,4,4,health,health,other,father,1,1,2,no,no,yes,yes,yes,yes,yes,no,2,4,5,3,4,5
15.4107420698218,-1.1866583261649,13.7628307719227,13.9521039597096,14.2915529217287,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,other,1,4,3,yes,yes,yes,yes,yes,yes,yes,yes,5,5,1,1,1,1
15.4148990136279,-1.47875958205467,12.3442258271532,12.3690059679536,12.4929571862407,GP,M,U,GT3,A,3,3,other,other,home,mother,1,4,2,yes,no,yes,yes,no,yes,yes,yes,3,2,2,1,1,3
16.4609514345809,2.4413938645894,11.8440010061685,12.0079151188987,12.3330150747451,GP,M,U,LE3,A,0,2,other,other,home,father,1,4,2,yes,no,no,no,no,no,yes,no,3,1,2,5,5,3
15.379376258372,-1.29612888573322,13.8150087463201,14.0044416018331,14.3435357965459,GP,F,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,3,4,1,2,4
18.1651329487534,8.72043328647812,10.5341151012445,10.8670357408674,11.4442676033301,GP,F,U,GT3,A,0,2,other,other,home,mother,1,3,0,yes,yes,no,no,no,yes,yes,yes,3,3,2,2,2,3
16.6165813572896,2.79507242820046,10.7126612582058,10.7741371328733,10.9677875832289,GP,M,U,LE3,T,0,4,health,health,other,other,1,2,2,yes,yes,yes,yes,no,no,yes,no,2,4,4,4,4,5
15.5278824369587,-1.57086266770144,9.91665991557581,9.67993390207958,9.46320603498974,GP,M,U,GT3,A,3,3,services,services,home,father,4,4,0,yes,no,yes,yes,yes,yes,no,yes,3,1,1,5,5,1
16.0568961526372,0.65021858677365,10.7620882327168,10.7236974619458,10.7764058400977,GP,F,U,GT3,A,4,4,teacher,teacher,home,mother,1,4,3,yes,yes,yes,yes,yes,yes,yes,yes,1,5,1,1,1,3
16.7205194029737,3.56293960442133,12.4049648727893,12.6832216002352,13.1628380987906,GP,M,U,GT3,T,3,3,services,health,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,3,2,4,2,4,3
16.0277513873859,1.75010400911738,16.3429909516833,16.9493147281292,17.8464145130639,GP,M,U,GT3,A,4,3,teacher,health,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,3,2,1,3,4,1
15.4204446023861,-1.39946489271125,12.6109755168926,12.6678804698282,12.8340318250721,GP,M,U,LE3,A,0,3,health,health,other,father,2,1,2,no,no,no,no,no,no,yes,no,3,5,5,3,4,5
16.1707119772144,1.39607553780574,12.1778924311996,12.325932526501,12.6250101126764,GP,F,R,LE3,A,2,0,teacher,other,home,mother,4,3,0,yes,yes,no,yes,yes,yes,no,yes,1,3,2,1,1,4
15.3591016244386,-1.24701006661469,14.4006861001963,14.6545282477059,15.0776679490259,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,yes,3,2,1,1,1,1
15.4148990136279,-1.47875958205467,12.3442258271532,12.3690059679536,12.4929571862407,GP,M,U,LE3,T,4,4,services,health,reputation,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,2,4,3,2,4,2
16.0688197314,1.64676800213935,15.1389577222558,15.6127535961243,16.3369105415902,MS,F,R,LE3,T,4,4,teacher,teacher,reputation,mother,3,4,0,no,yes,yes,yes,yes,yes,yes,no,2,2,1,1,2,1
15.4817875803337,-1.55191971880781,10.8212649335889,10.6812326919505,10.5903957011183,GP,F,U,LE3,A,0,0,health,teacher,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,3,1,3,2,2,2
16.1601398758453,1.23238779037792,11.6117145300458,11.6917956824924,11.9016211684998,GP,F,U,GT3,A,3,3,other,other,home,father,1,4,0,yes,no,yes,no,no,yes,yes,no,3,1,1,2,1,3
