age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
16.2149940435231,1.39286090903549,12.3681786361581,12.3939172944065,12.7820080197471,MS,F,R,LE3,T,0,0,at_home,health,other,father,4,3,1,yes,no,no,no,yes,yes,no,no,4,1,4,4,1,4
16.7108869585098,3.41834470637758,11.7318224379406,11.8213011822893,12.1629571478318,GP,F,U,LE3,A,4,0,teacher,teacher,home,father,4,3,0,yes,yes,no,no,yes,yes,yes,no,1,1,1,4,1,1
15.6723509721767,-0.605821295931576,13.8790439319746,13.9426839974889,14.5005819040875,GP,F,U,GT3,A,4,4,teacher,health,reputation,father,1,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,2,2,4
15.5423141764241,-1.75089254564385,11.7494675960679,11.4928835256881,11.7274642948439,GP,F,R,GT3,T,2,1,services,health,reputation,father,4,3,3,yes,yes,no,yes,no,yes,no,no,3,2,2,1,2,2
15.4880946601685,-1.80991704756845,12.4266446796568,12.243394834195,12.5718184097896,GP,M,U,GT3,T,4,4,teacher,health,reputation,father,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,5,2,3,5
15.4287765223292,-1.60823808101284,14.1634362297725,14.1920444112128,14.7686340927794,GP,F,U,LE3,A,3,0,other,other,home,other,1,4,2,no,yes,no,no,no,no,yes,yes,1,5,2,5,1,3
16.7930865669717,2.77912545368303,7.97943812769357,7.59748994914378,7.398663901883,GP,M,R,GT3,T,0,3,services,services,course,mother,3,1,3,no,no,yes,yes,yes,no,yes,no,2,5,5,5,4,2
16.6852771015032,3.35292845215351,11.911269681339,12.016829812976,12.3822985744842,GP,M,U,GT3,A,0,3,health,health,reputation,father,1,4,0,no,no,no,no,no,yes,yes,no,3,1,2,3,4,3
15.4855453493767,-1.67956531332835,12.9564519129202,12.8424639684504,13.2480491938116,GP,M,U,GT3,A,4,4,teacher,teacher,home,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,5,4,1,3,1,1
15.5182239340486,-1.84324431576352,11.802994090767,11.5463021520346,11.7864422329455,GP,M,R,GT3,T,4,4,teacher,health,other,father,3,4,0,yes,yes,no,yes,yes,yes,yes,no,2,5,2,3,5,5
15.9510640312481,0.341005400984365,12.8047634356602,12.8095159757061,13.2366225952802,GP,M,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,no,yes,yes,yes,no,yes,no,5,5,1,3,4,5
16.7407712731548,3.34677708695805,10.9691889811184,10.9667839373413,11.1998290675274,GP,F,U,LE3,A,2,2,other,teacher,reputation,mother,4,4,0,no,no,yes,no,yes,yes,no,yes,1,2,1,4,2,1
16.4874231118548,2.42712629304173,11.725039366102,11.7469987656499,12.0666950462221,GP,M,U,LE3,A,2,0,teacher,other,home,mother,4,1,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,5
15.6409470429006,-0.507318160616448,14.7675981374961,14.939311246777,15.6240734729427,GP,F,U,GT3,T,4,4,services,teacher,reputation,mother,4,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,1,2,1,2
15.4541414201006,-1.58106217801322,13.8450061184418,13.8390912177385,14.3715407626667,GP,M,U,GT3,T,4,0,teacher,teacher,course,mother,1,3,2,yes,yes,yes,yes,yes,yes,yes,yes,5,5,5,5,1,5
16.4115733777757,2.38383893526732,12.8193125680268,12.9632829088603,13.4357269400202,GP,F,U,GT3,A,4,4,teacher,teacher,course,other,1,3,2,yes,yes,yes,yes,yes,yes,yes,yes,2,2,4,2,2,1
16.5188270411308,2.3286231577266,10.8364851605805,10.7503715163618,10.9432034773669,GP,M,U,LE3,A,4,0,teacher,teacher,home,other,1,1,2,no,yes,yes,yes,no,no,yes,yes,4,4,4,3,4,5
15.5810317926007,-2.04025058639378,10.0258856797239,9.55304765345839,9.53945909523524,GP,F,U,GT3,T,2,3,services,at_home,other,mother,4,2,0,yes,no,yes,yes,yes,yes,no,no,2,1,1,1,1,3
17.7112451063568,7.55197182864325,10.6263306398217,10.8679459838289,11.141966488793,MS,F,R,LE3,A,3,0,services,at_home,other,other,2,3,2,yes,yes,no,no,yes,yes,no,no,2,1,3,2,2,4
16.0342274522277,0.193437853323975,10.875462522913,10.6500232095542,10.8030770707287,GP,F,U,LE3,A,4,4,teacher,teacher,home,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,yes,5,3,1,1,1,1
16.04365786622,1.71025882432652,16.3930180712792,16.8996177526089,17.8596300121215,GP,M,U,GT3,T,4,3,health,health,reputation,father,1,4,0,yes,yes,no,yes,no,yes,yes,yes,3,2,5,1,3,2
