age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
16.5376199686066,2.74462165390593,13.9009129108152,14.2512849510742,14.8989549943489,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,no,yes,yes,no,3,2,3,1,2,2
16.667050195119,3.42763177149498,12.2364954872363,12.5223013762238,12.9751241544146,GP,F,U,LE3,A,0,3,services,other,reputation,mother,1,3,0,yes,yes,no,no,no,yes,yes,no,4,1,2,2,3,1
16.6431389014807,3.30145061644603,12.5439845091151,12.8417185252778,13.3305379195263,GP,F,U,LE3,T,0,2,services,other,reputation,mother,1,4,0,yes,no,no,no,no,yes,yes,no,5,1,2,1,3,1
16.5443899354985,2.78034712551698,13.8138540285473,14.1608488769538,14.7983272550423,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,2
16.5158026024647,2.62949026446458,14.1814749195648,14.5427305331637,15.2232449454753,GP,F,U,LE3,A,3,2,other,other,home,other,4,4,2,no,yes,yes,yes,yes,no,no,yes,1,2,5,5,2,1
16.5780739557132,2.95809947307667,13.3806919175602,13.71088352299,14.2976531957573,GP,F,U,LE3,A,3,0,services,health,reputation,mother,1,4,2,yes,yes,no,yes,yes,yes,no,no,2,1,1,1,1,3
17.0123723122676,5.24991475897997,7.79580057371471,7.90934283731902,7.84230969071943,GP,M,U,LE3,T,3,3,services,health,home,other,4,1,3,yes,no,yes,yes,no,no,yes,yes,5,5,5,5,5,5
16.6207727955286,3.18342349814439,12.8316030774161,13.1404944052761,13.6629842541996,GP,M,U,GT3,T,4,4,teacher,health,reputation,father,1,4,3,yes,yes,no,yes,yes,yes,yes,no,5,1,1,5,5,4
16.7317322153208,3.76896219649964,11.4047123379899,11.658251659782,12.0137006244825,GP,F,U,LE3,T,0,2,other,services,reputation,father,1,3,0,no,no,no,no,no,yes,yes,no,1,2,2,2,3,2
16.4731037626494,2.40416623939686,14.7305637597089,15.1131196508776,15.8579138870329,GP,F,U,GT3,T,4,4,teacher,health,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,1,1,1,1,4
16.7029562348548,3.61710983301873,11.7747591543994,12.0426533479846,12.441422341128,GP,M,U,LE3,T,0,3,services,other,home,mother,1,4,0,yes,no,yes,no,no,yes,yes,no,5,4,4,3,4,1
16.8325522756117,4.30099496110337,10.1082094304677,10.3114547564958,10.5151268639456,MS,F,R,LE3,A,0,0,at_home,at_home,course,other,2,2,2,yes,no,no,no,no,no,no,no,2,1,4,3,4,4
16.8831307331874,4.56790014381942,9.45779207190169,9.63580638017675,9.76333650444113,MS,M,R,GT3,T,0,0,health,health,other,father,3,1,3,yes,no,yes,yes,no,no,yes,no,2,4,5,3,4,5
16.6557322808564,3.36790654223694,12.3820390299224,12.6734908501892,13.1433518790263,GP,M,U,GT3,T,0,4,teacher,health,home,father,1,3,0,yes,yes,yes,yes,no,yes,yes,no,2,4,4,3,4,5
16.6339149147145,3.25277515279559,12.6626010386719,12.9649364322788,13.4676418301527,GP,M,U,LE3,A,0,3,services,other,home,other,1,4,1,no,no,yes,no,no,yes,yes,no,1,4,5,3,4,1
16.471596297183,2.39621126478867,14.7499491216545,15.1332570106058,15.8803206202394,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,4,1,1,1,4
