age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
16.6526811130914,3.90801969366728,10.2432794608787,10.4204122296668,10.5013595374896,GP,F,R,GT3,T,0,3,at_home,at_home,course,father,2,3,2,yes,yes,no,no,no,yes,no,yes,3,3,3,1,1,3
16.5922545469877,3.13313204348174,11.9018736498431,12.2021648557177,12.4795356911461,GP,M,U,LE3,T,4,3,health,health,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,3,4,4
16.7288049175717,3.62785611046968,11.73775759818,12.0519366085705,12.320453432628,GP,F,U,LE3,A,4,4,teacher,health,course,mother,1,2,0,yes,yes,yes,no,yes,yes,no,no,1,1,1,3,1,1
15.5579835781267,-0.777743392694457,13.6119040962075,13.8450771701827,14.2461916528381,GP,F,U,LE3,A,4,4,teacher,teacher,reputation,father,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,1,1,2,4
15.2653011179313,-0.982519413002414,11.5228855332181,11.52729416859,11.6511230808006,GP,F,R,GT3,T,3,0,services,services,reputation,father,3,4,0,yes,yes,no,yes,yes,yes,yes,no,5,3,1,1,1,2
15.2590703161547,-1.23987443173926,12.2001240425053,12.2585036970964,12.4640310662313,GP,M,U,LE3,T,4,4,teacher,teacher,reputation,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,3,4,4
15.2610365945691,-1.21729537932092,12.1536723897487,12.2086574927749,12.4087058989601,GP,M,U,GT3,T,4,4,teacher,teacher,home,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,3,3,3
17.1162555113994,4.5497546186691,12.6466204161721,13.1122703031233,13.5225053183331,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,3,1,2,2
16.1608260027085,1.26697447571877,13.2849954527181,13.6118992306718,14.0221895733275,GP,F,R,GT3,T,3,0,services,health,reputation,mother,1,4,3,yes,yes,no,yes,yes,yes,yes,no,5,3,1,1,1,1
16.5168821197828,4.29897545068447,7.88771361817854,7.84567891531536,7.62970136144295,GP,M,R,GT3,T,0,3,services,services,other,other,3,1,3,yes,yes,yes,yes,no,no,yes,no,3,5,5,5,5,5
