age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
15,14,14,12,9,MS,F,R,GT3,A,1,0,at_home,at_home,course,other,2,3,2,yes,no,no,no,no,yes,no,yes,3,1,2,1,1,3
19,5,14,14,13,GP,F,U,GT3,T,4,4,teacher,teacher,home,father,1,3,0,yes,yes,yes,no,no,yes,yes,no,3,2,2,1,2,4
17,0,12,16,12,GP,F,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,2,2,2,5
15,12,8,11,8,GP,F,U,GT3,A,4,0,health,teacher,home,father,1,3,0,yes,yes,no,no,no,yes,no,no,3,3,2,1,1,4
17,0,10,9,11,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,3,4,5
15,8,10,10,10,GP,F,U,LE3,A,3,0,other,at_home,reputation,other,1,4,2,yes,no,no,no,yes,no,no,no,4,3,3,1,1,1
18,2,10,15,11,GP,M,U,LE3,T,0,4,teacher,services,other,other,4,1,2,no,no,yes,yes,yes,no,yes,no,5,5,5,5,5,5
17,0,12,6,10,GP,M,U,LE3,T,4,4,teacher,health,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,3,4,5
16,0,12,8,14,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,2,4,5
19,4,10,12,10,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,4,4,4,5
17,10,6,9,12,GP,M,U,LE3,T,4,4,teacher,health,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,2,4,5,3,5,5
16,4,14,11,7,GP,F,U,LE3,A,4,3,health,teacher,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,4
16,4,10,9,10,GP,F,U,LE3,A,3,3,health,health,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,1,4
18,2,14,16,16,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,2,4,5
17,4,17,11,10,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,3,4,5
17,0,14,9,15,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,2,2,2,5
16,3,8,12,12,GP,M,U,GT3,T,4,4,teacher,health,other,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,2,5,5,3,5,5
18,0,13,13,17,GP,F,U,LE3,A,3,3,services,other,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,1
15,1,12,10,11,GP,F,U,LE3,A,2,0,at_home,at_home,reputation,mother,2,3,2,yes,no,no,no,no,yes,no,no,4,3,2,1,1,3
17,6,12,11,16,GP,F,U,LE3,A,4,3,health,health,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,4,1,1,4
18,10,13,9,13,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,2,4,5
15,4,14,8,10,GP,F,U,LE3,A,3,3,services,at_home,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,1,1
15,4,11,10,11,GP,M,R,GT3,T,0,4,teacher,health,other,father,3,1,3,no,yes,yes,yes,yes,no,yes,no,2,5,5,5,5,5
17,10,13,15,13,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,4,2,4,5
16,4,7,9,13,GP,M,U,LE3,A,3,3,services,other,reputation,mother,1,4,2,no,no,no,yes,yes,no,yes,no,5,4,5,5,4,2
16,6,11,16,14,GP,F,U,LE3,A,3,3,services,other,reputation,mother,1,4,2,yes,no,no,no,yes,yes,yes,no,5,3,4,1,1,1
17,4,12,9,8,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,no,yes,yes,yes,no,3,3,2,1,2,4
16,0,11,10,16,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,2,4,5
15,4,16,15,10,GP,F,U,LE3,A,3,3,health,at_home,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,1,4
19,2,17,15,10,GP,F,U,LE3,A,3,0,health,at_home,reputation,mother,1,3,0,yes,yes,no,no,no,yes,no,no,4,3,2,1,1,4
17,2,12,13,10,GP,M,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,4,4,1,4,1
15,0,16,12,10,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,3,4,2,2,4
17,0,7,7,10,GP,F,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,no,no,yes,yes,no,3,2,2,1,2,4
18,2,7,11,11,GP,F,U,LE3,A,3,3,health,health,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,4
18,2,11,11,12,GP,F,U,LE3,A,3,3,health,health,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,1
17,2,10,9,11,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,2,4,5,3,5,5
16,0,10,15,10,GP,F,U,LE3,A,3,3,health,at_home,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,1,4
15,0,11,15,13,GP,M,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,5,4,5
18,10,10,10,18,GP,M,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,4,4,1,4,1
