age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
16.6618566038885,3.43105172510654,10.2062623681104,10.2834862471369,10.4730143191544,MS,F,R,GT3,T,1,3,at_home,at_home,course,father,4,3,2,yes,yes,no,no,no,yes,no,yes,4,3,3,1,1,3
15.3178670343693,-1.16739836744587,13.8158971938765,13.895480857543,14.3160272205557,GP,F,U,GT3,T,4,4,health,health,reputation,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,1,2,3,5,2,3
15.3280008947089,-1.13306081201587,14.0972338829016,14.211553005964,14.65959646364,GP,F,U,LE3,A,2,2,other,other,home,other,2,4,2,yes,yes,yes,no,no,no,yes,yes,1,3,2,5,1,4
15.6210221863999,-0.127374400870167,10.4431431835051,10.2340179526568,10.3600029541131,GP,F,U,GT3,T,4,4,health,health,reputation,father,4,4,0,yes,yes,yes,no,yes,yes,yes,no,5,3,2,1,1,5
16.7185005707081,3.62406162969666,10.7873980328902,10.9471123982316,11.1963894554691,GP,F,U,LE3,T,2,2,services,other,reputation,mother,1,4,3,no,yes,yes,yes,no,yes,yes,yes,1,2,1,5,2,1
16.4858287485912,2.8279284304074,11.4567635918227,11.6218946570043,11.9153791941455,GP,M,U,LE3,A,0,2,services,other,reputation,mother,1,4,3,no,no,no,no,yes,yes,yes,no,1,2,2,3,2,5
15.3259382854077,-1.13685022600728,11.0962837897551,10.8719774443697,11.0354761499353,MS,M,U,GT3,T,0,3,health,health,other,father,1,1,1,no,no,yes,no,yes,yes,yes,no,2,5,1,3,4,1
15.6009643236447,-0.200531751371914,14.6643503012231,14.9246386902237,15.4489742352318,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,1,1,1,1
16.3977681150111,2.52554526607383,12.6909408638375,12.9685965352181,13.3717582122031,GP,M,U,GT3,A,4,4,teacher,teacher,reputation,mother,4,3,2,yes,yes,yes,yes,yes,yes,yes,no,5,4,1,5,1,1
15.6284656297267,-0.103219559253036,11.631017673904,11.5579245721355,11.7970892207375,GP,F,U,GT3,A,4,4,health,health,reputation,father,4,4,0,yes,yes,yes,no,yes,yes,yes,no,5,3,2,1,1,3
18.107741326426,8.37386911759045,10.2480204079022,10.7647956144192,11.0777348688545,GP,F,U,GT3,A,0,0,other,other,home,other,2,4,2,yes,yes,no,yes,no,yes,yes,yes,1,2,3,5,1,1
16.488519165604,2.83811114422027,10.5502257904489,10.6140601859466,10.8218621706054,GP,M,U,LE3,A,0,4,teacher,health,home,other,2,3,3,no,no,yes,yes,no,no,yes,yes,3,4,4,5,5,4
15.3480587574641,-1.05990346151412,9.87602676518355,9.52093226839704,9.57062518252125,GP,F,U,GT3,T,2,2,services,health,reputation,father,4,4,3,yes,yes,yes,yes,yes,yes,no,no,2,5,1,3,1,1
17.8515175355211,7.49792139381392,10.2737225677566,10.7163336963024,11.0105401769289,MS,F,U,GT3,T,0,0,at_home,at_home,other,father,2,4,1,yes,no,no,no,no,no,no,no,3,1,3,2,3,3
16.1012187406718,1.50776508093557,16.3751767633597,16.9786110578263,17.7063963152276,GP,F,U,GT3,T,4,4,teacher,health,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,2,2,1,2,1
