age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17,10,13,15,13,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,2,yes,yes,no,no,yes,yes,no,yes,4,2,2,1,1,2
18,10,15,12,16,GP,F,U,GT3,A,0,0,at_home,at_home,reputation,mother,1,3,2,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,3
16,5,15,11,10,GP,M,U,LE3,T,4,4,teacher,health,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,2,5,5,5,5,4
16,6,9,9,11,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,2,2,2,4
15,4,9,13,15,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,4
18,4,11,8,16,GP,M,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,4
17,8,11,11,16,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,3,5,2,5,5,2
18,6,11,11,12,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,4,4,0,no,yes,no,yes,yes,yes,yes,yes,3,5,5,5,5,2
19,0,9,14,11,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,2,yes,yes,no,yes,yes,yes,no,yes,4,2,2,1,1,2
17,8,14,9,11,GP,F,U,LE3,A,3,3,services,other,home,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,3
18,0,17,8,12,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,4,4,0,no,yes,no,yes,yes,yes,yes,yes,3,5,5,5,5,2
17,4,10,16,12,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,4
18,2,16,18,11,MS,F,R,GT3,T,0,0,at_home,at_home,other,other,4,1,3,no,no,no,no,no,no,no,yes,1,5,1,5,5,2
15,0,12,10,15,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,3,2,2,5,5,2
18,8,10,10,11,GP,F,U,LE3,A,3,0,services,other,home,mother,1,3,2,yes,yes,yes,no,no,yes,yes,no,4,3,3,1,2,3
16,0,14,8,13,GP,M,U,LE3,T,4,4,teacher,health,home,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,2,5,5,5,5,4
16,0,13,13,0,MS,F,R,LE3,A,0,0,at_home,other,other,other,2,2,1,yes,no,yes,no,no,no,no,no,2,1,1,1,2,3
15,4,12,17,11,GP,F,U,GT3,A,4,4,health,health,reputation,mother,1,3,2,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,2,3
16,0,7,12,17,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,3,2,2,1,1,5
17,4,16,9,13,GP,F,U,LE3,A,4,3,health,health,reputation,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,4,3,2,1,2,3
18,6,11,6,11,MS,M,R,LE3,T,4,4,teacher,health,other,father,4,1,3,no,no,no,yes,no,no,yes,yes,2,5,5,5,5,2
20,8,14,12,12,GP,F,U,GT3,A,0,0,health,at_home,reputation,mother,1,3,2,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,3
15,0,16,11,15,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,4,4,0,no,yes,no,yes,yes,yes,yes,yes,3,5,5,5,5,2
17,2,12,9,13,GP,F,U,LE3,A,3,2,services,other,home,other,1,2,2,yes,yes,yes,no,no,yes,yes,no,2,3,3,1,2,3
16,0,15,17,15,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,5,5,5,5,4
18,2,13,9,11,GP,M,R,GT3,T,4,4,teacher,health,reputation,father,4,4,3,no,yes,no,yes,yes,yes,yes,yes,3,5,5,5,5,2
17,8,14,15,13,GP,F,U,LE3,A,3,3,services,other,reputation,mother,1,3,2,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,3
18,2,13,14,11,MS,M,U,LE3,A,3,2,services,services,home,other,2,1,1,no,no,yes,no,no,no,yes,no,2,4,3,4,4,3
18,14,12,16,10,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,2,1,2,3
17,8,9,14,0,MS,F,R,LE3,A,0,0,at_home,other,other,other,3,2,1,yes,no,yes,no,no,no,no,no,2,1,1,4,3,1
16,8,14,17,13,GP,M,R,GT3,T,4,4,teacher,health,reputation,mother,4,4,2,yes,yes,no,yes,yes,yes,no,yes,3,5,2,5,5,2
16,0,15,13,18,MS,F,R,GT3,T,1,0,at_home,at_home,other,other,4,1,3,no,no,no,no,no,no,no,yes,1,5,1,5,5,1
18,2,13,11,11,GP,M,U,LE3,A,4,3,teacher,health,home,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,2,4,5,5,4,4
17,2,9,11,11,GP,F,U,LE3,A,4,3,health,health,reputation,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,4,3,2,1,2,3
15,6,12,12,12,GP,F,U,LE3,A,3,3,services,other,home,mother,1,2,0,yes,yes,yes,no,no,yes,yes,no,2,3,3,1,2,3
15,10,9,11,11,GP,F,U,GT3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,4
17,4,7,18,9,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,2,2,2,4
16,0,14,11,11,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,3,2,2,5,5,2
15,0,18,10,15,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,3,5,2,5,5,4
16,0,15,17,14,GP,F,U,GT3,A,4,0,health,health,reputation,mother,1,3,2,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,2,3
17,5,12,17,10,GP,M,U,LE3,A,3,3,health,services,home,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,2,4,3,2,4,4
15,0,13,12,11,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,3,5,2,5,5,2
18,0,6,9,15,GP,M,U,GT3,T,4,4,teacher,health,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,5,5,5,5,2
18,0,11,8,12,MS,F,R,GT3,A,0,0,at_home,at_home,other,other,2,3,2,yes,no,no,no,no,no,no,yes,1,1,1,1,1,3
