age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17.0016138663329,1.99392160393665,9.03748146345294,10.7388837250307,11.2472582613223,GP,F,U,GT3,T,1,0,at_home,services,course,father,4,4,2,yes,yes,no,no,no,yes,no,yes,3,3,3,1,1,3
15.0012197051471,-0.00459384449233902,14.0283272120891,13.8026572225424,14.1868693632537,GP,F,U,GT3,T,4,4,health,health,home,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,yes,3,2,2,1,2,2
14.9984620471586,0.00579247878581546,13.9642816000061,14.2488338153068,14.764372341256,GP,F,U,LE3,A,3,2,other,other,home,other,1,3,3,yes,yes,yes,no,no,no,yes,yes,1,5,2,5,1,4
15.0040698126001,1.98467163458163,10.0945199296384,10.3415227244656,10.6235304417085,GP,F,U,GT3,T,4,4,health,health,reputation,father,4,3,0,yes,yes,yes,no,no,yes,no,no,5,3,2,1,1,5
15.9985851680237,6.005328761707,9.96714103768682,11.2289134160769,11.78323552119,GP,F,U,GT3,T,0,2,services,other,home,other,1,4,3,yes,yes,yes,no,no,yes,yes,yes,1,2,1,5,2,1
15.001724742088,7.99350400630837,11.0400565128705,11.7209445292305,12.2642453846398,GP,M,U,LE3,T,0,2,other,other,home,mother,1,3,3,yes,no,yes,no,yes,yes,yes,no,1,2,2,1,2,5
15.0006825560582,-0.00257074949294767,11.01585211825,10.8895655162181,11.1045734834152,GP,M,U,LE3,T,0,4,health,health,other,mother,3,1,1,no,no,yes,no,yes,yes,yes,no,2,2,1,2,4,3
15.0014766007701,1.99443859499066,15.0342935202695,14.7610926723923,15.2262279915275,GP,M,U,GT3,A,4,4,services,teacher,reputation,mother,1,4,3,yes,no,no,yes,yes,yes,yes,no,2,2,1,3,1,2
16.0010713268514,3.99596500107652,13.0248811796907,12.82666415985,13.1641365267844,GP,M,R,LE3,A,4,4,teacher,teacher,reputation,mother,3,3,3,yes,no,yes,yes,no,yes,yes,no,2,3,1,5,1,4
15.001491204308,1.99438359285998,11.0346326821684,11.7587298860048,12.228465379657,GP,F,U,GT3,A,4,4,health,health,reputation,father,4,3,0,yes,yes,yes,no,no,yes,no,no,5,3,2,1,1,5
16.0039379610072,15.9851682346947,11.0914577239518,10.3628557159874,10.6033296388551,GP,F,U,GT3,T,0,2,other,other,home,other,2,4,2,yes,yes,yes,yes,no,yes,yes,yes,1,2,3,5,2,1
15.0015456923916,7.99417837130817,10.0358981482574,10.7499139604557,11.2368134246936,GP,M,U,LE3,A,0,4,teacher,teacher,home,other,1,3,2,no,yes,yes,yes,no,no,yes,yes,3,4,4,5,4,5
