age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
15.0058721317352,-0.0159199499380378,14.0663306402042,13.7306328523406,14.2344172942898,GP,F,U,GT3,A,4,4,health,health,other,father,1,3,0,yes,yes,yes,no,yes,yes,yes,yes,2,2,2,1,2,5
16.0101489177703,-0.0275147544562508,11.1146405161604,12.5344475984362,13.4051479004512,GP,F,U,GT3,A,0,3,other,other,home,father,1,2,0,yes,yes,yes,no,no,yes,yes,no,4,1,2,1,2,2
15.9904326944593,0.025937944194383,12.8919292805134,12.4388726139834,12.6180702375852,GP,F,U,LE3,A,2,2,other,other,home,mother,4,2,0,yes,no,no,no,yes,yes,yes,no,5,1,4,1,4,1
15.0064043377654,1.98263718506183,14.0723423525249,13.706219432006,14.2556631217374,GP,F,U,GT3,T,4,4,health,health,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,3,2,3,2,2,2
14.996906027734,0.00838807537109521,13.9650509950338,14.1419270755159,14.8764876811519,GP,F,U,GT3,A,0,0,other,other,home,other,4,3,2,yes,yes,yes,no,yes,no,yes,yes,5,2,2,4,1,5
16.0082805797968,1.97755050094802,13.0935360758153,13.6201522272652,14.3305632772973,GP,F,R,GT3,A,3,0,services,health,reputation,mother,3,4,3,yes,yes,yes,yes,no,yes,no,no,3,1,2,1,1,4
17.0072248632245,1.98041265659046,8.08161087398586,7.66858018743842,7.28841874894475,MS,M,R,GT3,T,0,3,services,at_home,home,father,3,1,3,no,yes,yes,yes,no,no,yes,no,2,5,5,5,5,5
15.9978951479408,0.00570646928935936,11.9762239352044,13.0965540319954,13.9159736622309,GP,M,U,LE3,T,4,4,teacher,teacher,course,father,4,1,0,no,no,no,yes,yes,yes,yes,no,5,5,1,2,1,5
15.0095143780349,7.97420554768909,11.1074728590327,11.5635552830587,12.3798168802005,GP,M,U,LE3,A,0,2,other,other,home,mother,1,1,0,yes,yes,yes,no,no,yes,yes,no,4,2,2,2,2,2
15.00729145959,1.98023210702976,15.0823631356447,14.6655252707857,15.2910772962183,GP,M,U,GT3,T,4,4,services,teacher,reputation,father,4,4,3,yes,yes,no,yes,yes,yes,yes,no,2,3,1,1,1,2
16.0037508763492,3.98983099044851,12.0423692861107,11.827939339755,12.1497361307006,GP,M,U,GT3,A,0,2,other,other,home,mother,1,1,3,yes,yes,yes,no,no,yes,yes,no,5,4,2,3,4,5
16.0088124505037,13.9761085450434,10.0995440003798,10.5957541889181,11.3517957185397,MS,F,U,LE3,A,0,0,at_home,at_home,home,other,4,1,2,yes,yes,no,no,yes,no,no,no,2,5,1,2,2,2
14.9992132688438,4.00213290865852,9.99111321346063,9.0360890281565,8.96859345169778,MS,M,U,LE3,A,0,4,health,health,other,father,3,1,1,yes,no,yes,no,yes,no,no,no,2,5,4,3,4,5
15.0008102222575,-0.00219659543742257,13.0091521381789,11.962833385165,12.0323443202456,GP,M,U,LE3,A,0,4,services,health,home,father,1,3,3,yes,yes,no,no,yes,yes,yes,no,3,1,4,4,3,5
