age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17.0085181633135,1.97527796262101,9.17741961092547,10.5305892561358,11.340356662943,GP,F,R,GT3,T,1,0,at_home,at_home,home,other,4,2,3,yes,yes,no,no,no,yes,no,no,3,3,3,1,1,3
15.9951791660206,6.01399137741925,11.8995897991747,12.2656618781604,12.8073759676281,GP,M,U,LE3,T,4,3,teacher,services,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,3,3,5
17.0141183344376,1.95902473586719,10.2940621482188,12.221980416834,13.5641203412832,GP,F,U,GT3,A,4,4,teacher,teacher,home,father,1,2,3,yes,yes,yes,no,yes,yes,no,no,1,1,1,4,1,1
15.0028727593826,1.9916624673389,14.0598349471823,13.8416907414045,14.1147856364023,GP,F,U,LE3,A,4,4,teacher,health,reputation,father,1,4,0,yes,yes,no,no,yes,yes,yes,no,4,2,3,3,2,2
15.0044790624031,-0.0129994629213765,10.09329164981,11.7531721408632,13.1789680094785,GP,F,R,GT3,T,3,0,health,health,reputation,father,3,4,0,yes,yes,no,yes,yes,yes,yes,no,5,2,1,1,3,2
15.0131701083472,-0.0382232529317323,12.2743121272528,12.2742343474151,12.5262324708612,GP,M,U,LE3,T,4,4,health,health,reputation,father,1,3,1,no,yes,no,yes,yes,yes,yes,yes,5,4,4,3,3,5
14.9950569715259,0.0143460192303038,11.897044684823,12.2723956547413,12.8024934936838,GP,M,U,LE3,T,4,0,teacher,teacher,reputation,mother,2,4,0,no,yes,yes,yes,yes,yes,yes,no,4,4,3,3,3,3
15.9965195246658,10.0101012904006,12.9275073091571,13.1917986842366,13.8609321133423,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,5,2,3,1,2,2
16.0063623056122,1.98153485072147,13.1325165701538,13.6493921869981,14.2542159650048,GP,F,R,GT3,T,0,0,other,health,reputation,father,3,4,0,yes,yes,no,yes,yes,yes,no,no,5,3,1,1,1,2
17.0042411481779,1.98769102916607,8.08833628000684,7.76628288895511,7.16946177101333,GP,M,R,GT3,T,3,3,services,services,course,father,2,1,3,yes,yes,yes,yes,no,no,yes,no,3,5,5,5,5,1
16.0016579302905,5.99518823329565,12.0345320154429,11.9086363735575,12.0662452221574,GP,M,U,LE3,A,4,3,health,health,home,father,1,4,3,no,no,yes,yes,no,yes,yes,no,3,2,3,3,4,3
15.0062467812344,-0.0181298659691378,11.1301103835847,11.6557583931993,12.2496000061104,GP,M,R,GT3,A,0,4,health,health,other,father,3,3,0,yes,yes,yes,yes,yes,yes,yes,no,5,1,2,3,4,5
15.0010911729531,-0.00316688205430671,11.0227273736913,10.9398686913197,11.0435995379917,MS,M,U,LE3,A,0,4,health,health,other,father,1,1,2,no,no,yes,yes,yes,no,yes,no,2,2,4,3,4,1
