age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
15,6,8,10,14,MS,F,U,GT3,A,4,0,teacher,teacher,course,mother,1,3,0,yes,yes,no,yes,yes,yes,no,yes,2,2,2,1,1,1
15,0,7,9,14,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,2,2,2,1,1,3
17,5,11,8,16,GP,M,U,GT3,T,4,4,teacher,health,reputation,father,1,4,3,yes,yes,yes,yes,yes,yes,yes,no,5,3,4,2,3,3
16,2,12,10,11,GP,F,U,GT3,A,4,0,teacher,teacher,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,no,yes,2,2,2,1,1,1
16,2,11,14,0,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,2,2,1,1,1,3
18,6,14,10,18,GP,F,U,GT3,A,3,3,services,health,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,3
17,0,9,13,11,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,2,2,1,1,3,4
18,2,15,16,16,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,1,2,1,2,3,5
18,6,16,8,10,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,2,1,1,3
19,0,15,16,16,GP,M,U,LE3,T,3,2,services,services,home,father,1,1,3,no,no,yes,yes,no,no,yes,no,5,4,5,5,5,5
17,2,14,18,12,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,4,3,yes,yes,yes,yes,yes,yes,yes,no,5,5,4,5,3,5
15,0,13,13,7,GP,M,U,GT3,T,3,3,services,health,reputation,father,1,4,3,yes,yes,yes,yes,yes,yes,yes,no,5,3,4,1,3,3
16,0,15,12,0,GP,M,U,LE3,T,4,4,teacher,teacher,other,mother,1,1,3,no,no,yes,yes,yes,yes,yes,no,1,5,5,3,5,5
18,4,13,13,8,GP,M,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,3,no,no,yes,yes,yes,no,yes,no,1,5,5,3,5,5
15,0,13,11,12,GP,F,U,GT3,A,3,3,services,services,reputation,father,1,4,0,yes,yes,yes,yes,no,yes,yes,no,5,3,3,1,3,3
16,2,10,11,10,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,1,2,1,1,1,1
17,10,16,8,12,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,2,2,2,1,1,3
16,0,13,12,10,GP,F,U,GT3,A,3,3,other,other,reputation,other,4,4,0,yes,yes,no,no,no,yes,yes,no,5,1,3,1,1,3
18,0,8,16,10,GP,M,U,LE3,T,4,4,teacher,teacher,other,mother,1,1,3,no,no,yes,yes,yes,no,yes,no,1,5,5,3,5,5
16,2,8,9,12,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,1,2,1,1,3,5
19,0,13,14,14,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,2,2,2,1,1,3
