age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17.5202607368341,6.94561847552905,7.22824698297751,7.07809036027825,7.01637879201681,GP,F,R,GT3,A,0,0,teacher,teacher,reputation,other,3,4,2,yes,yes,no,yes,yes,yes,no,no,2,3,2,1,1,4
15.4085692167823,-1.74449577540229,13.694035349902,13.9754157645948,14.4134628905753,GP,F,U,GT3,A,4,4,health,health,other,father,1,3,0,no,yes,yes,no,yes,yes,yes,yes,3,2,2,2,2,3
16.6329244489998,3.40690185413193,12.0278392323228,12.2913844770011,12.6864907319198,GP,M,U,LE3,A,4,4,teacher,health,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,2,3,4
16.6734024892018,3.56119197333043,11.6772158430982,11.907197269888,12.2658593067909,GP,F,U,LE3,A,4,0,teacher,teacher,reputation,mother,1,4,0,yes,yes,no,no,yes,yes,no,no,1,1,2,1,1,1
15.6458998971798,-0.729645218963616,13.6717236057102,13.9831931717899,14.4485488925588,GP,F,U,LE3,A,4,4,health,health,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,2,3,2,1,2,1
15.4563635957687,-1.65753737681958,11.5232811454134,11.5690237563045,11.7558439913635,GP,F,R,GT3,T,2,3,services,services,reputation,father,4,4,3,yes,yes,yes,yes,yes,yes,yes,no,5,3,1,1,1,4
15.4304780054221,-1.73375525378042,12.1617003292884,12.275120248471,12.5343334206616,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,2,3,1,3,4
16.5877194551651,3.44326283352972,16.2692560269944,16.9998255257507,17.891882359143,GP,M,U,LE3,A,4,4,teacher,health,home,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,4,2,4,4
17.0998204080632,5.45230346734916,12.8862430019584,13.3096544689332,13.8654167883232,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,yes,3,2,3,2,2,3
16.1674159064917,1.30365821827317,9.99268870924274,9.96526446856704,10.0604319881206,GP,M,U,LE3,A,3,2,services,health,home,mother,3,2,3,no,no,yes,yes,yes,no,yes,no,5,4,4,3,4,4
16.6536326459048,3.42931029227246,10.8056023823659,10.9356210533759,11.1884919648342,GP,F,U,GT3,T,2,3,other,services,home,father,4,4,3,no,no,yes,no,no,no,yes,yes,1,2,1,4,5,1
16.1582630882048,1.37720074125458,12.0724627207065,12.2758296626109,12.616318727953,GP,M,U,GT3,A,0,3,services,teacher,reputation,other,1,3,3,yes,yes,yes,yes,no,yes,yes,no,5,3,5,1,1,4
16.3904163751607,2.33824185887294,11.4663333104328,11.6339401383473,11.9318953921489,GP,M,U,GT3,T,4,4,teacher,teacher,course,mother,4,3,3,yes,yes,yes,yes,no,no,yes,yes,1,5,5,5,5,4
15.4448082171506,-1.75348833794153,10.6657439839065,10.6142219858858,10.6979560186168,GP,M,U,LE3,T,4,4,health,health,home,father,1,1,1,no,no,yes,no,no,yes,yes,no,3,4,4,3,4,5
15.4111572250724,-1.81400571456249,12.2071904258008,12.3230336555942,12.5851995003514,GP,F,U,GT3,A,0,3,services,other,reputation,other,1,3,3,yes,yes,yes,yes,no,yes,yes,no,5,3,3,1,1,4
