age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17.0806517544084,1.99622843845592,11.6950194635003,11.9382066871649,12.2927920383663,GP,F,U,GT3,A,4,0,teacher,teacher,home,mother,1,2,0,yes,yes,no,no,yes,yes,no,no,1,1,1,4,1,1
15.0842548688241,0.0405069899160706,11.7350132111692,11.4598814162553,11.6705169500999,GP,F,R,GT3,T,2,3,other,services,reputation,father,4,4,0,no,no,no,yes,yes,yes,yes,yes,5,2,1,1,1,4
15.0173424182884,-0.0466600679744196,12.4013356232021,12.1846220569248,12.4572431124933,GP,M,U,LE3,T,4,4,health,health,reputation,father,1,3,2,no,yes,no,yes,yes,yes,yes,no,2,4,4,3,5,3
15.0188275110799,0.0301959695176617,12.3707063493524,12.150042376695,12.4219168583552,GP,M,U,LE3,T,4,3,teacher,teacher,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,4,2,2,4,3
16.0046201337591,10.012569002218,13.0868211812364,13.1028780264076,13.7895801526479,GP,F,U,GT3,T,0,4,teacher,teacher,reputation,other,2,3,0,no,yes,no,yes,yes,yes,yes,yes,3,2,3,2,2,2
15.0468595602622,0.0312759040185235,12.9579205745648,12.8116084598988,13.1443405124418,GP,M,U,GT3,A,4,0,teacher,teacher,reputation,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,5,2,1,3,1,2
15.0367826189651,-0.00361650627960497,11.7745673045794,11.4914686949881,11.7026682042533,MS,M,U,LE3,T,4,0,health,health,other,father,1,4,2,yes,yes,yes,no,yes,yes,yes,no,3,1,2,3,5,5
16.0385420918817,0.0292313364383672,12.7850726275004,12.8899498887516,13.2496139551854,GP,M,U,LE3,A,4,0,teacher,teacher,reputation,mother,1,1,3,yes,no,no,yes,yes,yes,no,no,2,5,5,3,5,2
15.0264640218178,1.95918971861804,10.5879944315229,10.1448984615647,10.2938491447318,GP,F,U,GT3,A,4,0,teacher,health,other,mother,4,3,2,yes,yes,yes,yes,yes,yes,no,yes,4,3,2,5,5,3
16.047180383711,6.03047839342237,10.9652922296789,10.797365356366,11.1519264847578,GP,F,U,GT3,A,3,2,services,other,home,other,4,4,3,no,yes,no,no,no,no,no,yes,1,2,2,4,2,1
15.9819946818168,4.02246873782819,11.6042049709333,11.5139567853184,11.8704731443462,GP,M,U,GT3,A,4,4,teacher,health,other,other,4,4,2,yes,yes,yes,yes,no,no,yes,yes,4,5,5,5,5,5
14.9897823951735,1.97669989162194,14.804376653512,14.8300583969662,15.4055922316906,GP,M,U,GT3,A,4,0,teacher,teacher,reputation,mother,2,3,0,yes,yes,no,yes,yes,yes,yes,no,5,2,1,5,1,2
15.0082672580825,3.99070082961108,11.1809138732248,10.7770416747588,11.0459510475007,MS,M,R,GT3,T,0,0,other,at_home,other,father,2,4,3,yes,no,yes,yes,yes,no,no,no,3,5,1,1,1,2
15.9905865303224,3.98050511063424,12.8181875147684,12.8686762304589,13.3474717066727,GP,M,R,LE3,A,4,4,teacher,teacher,reputation,other,2,3,2,no,no,yes,yes,yes,yes,yes,yes,2,2,3,2,2,4
15.9837412836145,15.9358800872091,10.7104558320522,10.3833070910479,11.0047952822718,GP,F,U,GT3,T,0,2,other,other,home,other,4,3,2,no,yes,no,no,no,yes,yes,yes,3,3,3,4,2,3
15.0404976252545,7.99125361020183,10.8566280979909,10.3791002575134,10.7359575907069,GP,M,U,LE3,A,0,4,teacher,teacher,home,other,1,3,2,no,yes,yes,yes,no,no,yes,yes,4,4,4,3,4,5
16.0314551893237,13.982304948209,10.6741213417131,10.3781502808279,10.9397907794514,MS,F,U,GT3,T,0,0,at_home,at_home,other,father,3,3,1,yes,yes,no,no,no,no,no,no,4,3,1,2,3,2
15.0409809369547,3.99585633981028,10.8630673041331,10.431961194539,10.670251093373,GP,F,U,GT3,A,3,0,health,health,reputation,other,1,4,2,yes,yes,yes,yes,yes,yes,yes,yes,5,1,2,1,1,5
14.9711136053707,1.98377110851776,12.4070408396915,12.1551991869151,12.4869213611756,GP,F,U,GT3,T,4,4,teacher,teacher,home,father,1,3,1,yes,yes,no,no,no,yes,yes,no,4,3,1,4,1,2
14.958795464943,0.0507017837190409,15.0948135518251,15.166989665469,15.7131126830133,GP,F,U,LE3,A,4,0,health,health,other,mother,1,3,2,yes,yes,yes,no,yes,yes,yes,no,4,1,2,1,2,5
14.98491683859,3.99369647080856,9.68863885370829,9.1088290281313,9.22540378519991,MS,M,R,LE3,A,4,0,health,health,other,father,1,1,2,no,no,yes,no,yes,no,no,no,2,5,4,3,5,5
14.9814322025179,0.0209648836201137,13.5936137127481,13.5017694203385,13.8957404206971,GP,F,U,GT3,T,0,0,at_home,at_home,home,father,4,4,2,yes,yes,no,no,no,yes,no,no,4,1,2,5,1,3
15.9443112740811,-0.0322743970515398,15.8576556729144,16.2865573379752,16.9518359881092,GP,M,U,LE3,T,4,4,teacher,teacher,other,mother,2,1,0,yes,yes,yes,yes,yes,yes,no,no,2,5,4,2,3,4
15.9467941290619,-0.131796117746728,11.9897492938666,11.9810575630233,12.2511191094161,GP,F,U,GT3,T,1,0,other,other,reputation,father,4,4,0,yes,no,no,no,yes,yes,yes,no,5,1,3,4,3,2
15.9583561631505,-0.0200476699565151,13.1424732900023,13.2666176477042,13.6574651634665,GP,M,U,GT3,T,4,4,health,health,home,mother,1,3,2,yes,yes,no,yes,yes,yes,yes,no,3,4,4,4,5,3
15.0367826189651,-0.00361650627960497,11.7745673045794,11.4914686949881,11.7026682042533,GP,M,U,LE3,A,4,4,services,health,home,other,4,4,2,no,yes,no,yes,no,no,yes,yes,1,5,5,5,5,1
15.9918412528965,0.0352226188333251,9.8005225884675,9.55352459549661,9.60851943058383,GP,F,U,GT3,A,3,3,services,other,home,mother,4,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,5,3,3
14.9892990834733,5.97209716201349,14.7979374473698,14.7771974599407,15.4712987290245,GP,M,R,LE3,T,0,3,other,services,reputation,father,4,4,0,yes,yes,yes,yes,no,yes,yes,no,3,1,3,4,3,2
14.9674450424049,0.0321116762142775,10.2912171046235,9.82026364686369,9.8789459419679,GP,M,U,GT3,T,0,3,health,health,home,father,4,4,2,yes,yes,no,yes,no,yes,no,no,3,1,2,5,5,3
14.9430815561884,1.98269117401689,11.8198266144791,11.4936331037112,11.7644977070891,GP,F,U,GT3,T,0,0,other,teacher,home,other,3,2,1,yes,yes,no,no,no,no,yes,yes,3,1,4,4,3,1
14.9760368909106,-0.0098519509796744,11.5051996484586,11.1749830920042,11.3559445042944,GP,M,R,GT3,T,4,0,health,health,reputation,mother,2,1,2,yes,no,yes,yes,yes,yes,yes,yes,5,5,2,4,5,5
17.0162374633881,0.038333561452371,9.30982807231147,9.28678554412952,9.33809291919975,GP,M,R,GT3,T,0,0,at_home,at_home,course,other,2,1,3,yes,no,yes,yes,no,no,no,no,3,5,1,5,1,3
15.0235091407696,0.0342715452160034,11.4656455550484,11.1433958132713,11.323793250141,GP,M,U,GT3,T,0,3,health,services,reputation,father,2,4,3,yes,no,yes,yes,no,no,yes,no,3,2,2,4,4,3
14.9895407393234,3.97439852681771,14.8011570504409,14.8036279284535,15.4384454803576,GP,F,U,GT3,T,3,3,teacher,other,reputation,mother,1,4,0,yes,yes,yes,yes,no,yes,yes,yes,5,3,3,1,3,1
16.0090249499078,-0.0487046355545782,12.2284876761377,12.2629634857775,12.5625165552369,GP,F,U,GT3,T,0,3,at_home,teacher,home,father,4,4,2,yes,yes,no,no,no,yes,no,no,3,1,3,4,3,2
16.0188602353549,1.98388640993933,13.408621343052,13.5566727821755,14.0370421120923,GP,F,U,GT3,A,4,3,teacher,teacher,home,mother,4,3,0,yes,yes,yes,yes,no,yes,yes,no,5,3,2,1,1,1
15.036540963115,1.99408212891617,11.7713477015083,11.4650382264754,11.7355214529203,GP,M,U,LE3,A,2,4,health,health,reputation,mother,4,4,0,yes,yes,no,yes,yes,yes,no,no,2,5,5,5,5,4
15.9770249529533,-0.0271188868523349,15.5398091038228,15.9414768577554,16.5761360339815,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,3,2,5,4
15.0171007624383,1.95103856722135,12.398116020131,12.158191588412,12.4900963611602,GP,M,U,GT3,A,4,4,teacher,teacher,home,other,1,3,2,yes,yes,yes,yes,no,yes,yes,no,5,5,2,5,1,5
15.012223920222,9.98787231089674,10.2661942697073,9.69110370579684,10.0463871852873,GP,F,U,GT3,A,0,0,services,health,reputation,father,4,4,0,yes,yes,no,no,yes,yes,no,no,4,1,1,5,5,2
16.0186185795048,3.9815850451351,13.4054017399808,13.5302423136627,14.0698953607593,GP,M,U,GT3,A,3,3,services,services,home,father,1,3,0,yes,yes,yes,yes,no,yes,yes,no,5,3,3,5,1,3
15.966706355806,1.93568733804531,14.3532362307663,14.5949066243319,15.16731697446,GP,M,U,LE3,T,4,0,health,health,reputation,mother,1,3,2,no,yes,no,yes,yes,yes,yes,yes,4,2,2,5,5,5
15.9202358870383,5.96381714973326,14.3557218441846,14.5390532858095,15.2298484718093,GP,M,U,GT3,T,4,4,teacher,teacher,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,4,4,4,3,5,2
14.9947056807134,-0.0169231678754955,13.9025354622791,13.8498423020553,14.2746153748094,MS,F,U,GT3,T,0,1,at_home,at_home,course,other,4,3,3,no,yes,no,no,no,no,no,yes,1,2,2,4,2,1
16.0233002091946,3.98566062083344,12.5003409456768,12.523595750239,12.9717717525451,GP,M,U,LE3,T,4,4,health,health,course,mother,1,1,2,no,no,no,yes,yes,yes,yes,no,3,4,4,3,4,5
15.0178721733122,2.00115334581199,9.37401188768781,8.79017901642422,8.81685058240526,GP,M,U,GT3,T,3,0,teacher,teacher,home,father,4,4,1,yes,yes,yes,yes,yes,no,yes,no,5,5,5,5,5,2
15.0414642486549,0.000459069418734526,10.8695065102754,10.4848221315645,10.6045445960391,GP,F,U,LE3,A,3,0,services,other,home,other,1,4,2,yes,yes,yes,no,yes,yes,yes,yes,1,1,2,1,1,1
17.9444808949112,9.94169068765893,8.8821437276203,8.95106870766424,9.29623515945738,GP,F,U,GT3,A,0,3,at_home,other,reputation,other,2,4,3,no,no,yes,yes,no,no,no,yes,2,5,5,5,3,1
16.9778755314258,8.01989701633792,10.5198570234226,10.532790713722,10.9433294762095,MS,F,U,LE3,A,0,2,health,health,course,mother,2,2,2,no,no,no,no,yes,no,no,yes,1,2,4,1,2,1
15.0508162224017,6.02844738530419,12.0432009710474,11.7256704909369,12.1447766502284,MS,F,R,GT3,T,1,1,at_home,at_home,course,other,4,3,1,no,yes,no,yes,no,yes,no,yes,2,3,3,2,3,4
15.9389511201647,11.9999566170154,13.7192947163485,13.7666085183345,14.5738333095702,GP,M,U,GT3,A,3,0,services,teacher,course,other,1,1,3,yes,no,no,no,yes,no,no,yes,1,2,1,4,4,2
