age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
18,3.99999999999999,-1.77635683940025e-15,11,11,GP,F,U,LE3,A,4,4,teacher,teacher,other,mother,4,2,2,yes,yes,no,no,yes,yes,no,no,3,1,4,1,1,3
16,-1.77635683940025e-15,11,13,13,GP,F,U,GT3,A,3,0,other,other,home,father,1,4,0,yes,yes,no,no,yes,yes,yes,yes,3,1,2,2,2,3
15,4.88498130835069e-15,15,16,17,GP,F,U,LE3,A,3,3,services,health,home,mother,1,4,2,yes,yes,yes,no,yes,yes,yes,no,2,1,1,1,1,1
15,-1.77635683940025e-15,10,12,13,GP,F,R,GT3,T,2,0,services,health,reputation,father,3,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,2,4,2,4
15,-4.44089209850063e-16,12,12,13,GP,M,U,LE3,T,4,3,teacher,services,course,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,5,2,3,1,2,3
15,-1.33226762955019e-15,11,12,12,GP,M,U,GT3,A,4,4,health,health,other,father,1,1,3,no,yes,yes,no,yes,yes,no,no,3,1,2,3,4,5
16,6,10,11,12,GP,F,U,GT3,T,2,2,health,services,home,other,1,4,1,no,yes,yes,no,no,no,no,yes,1,1,2,5,2,3
15,-1.77635683940025e-15,11,11,11,MS,M,U,LE3,A,0,4,health,health,other,mother,1,1,0,no,no,no,no,yes,yes,yes,no,2,5,4,2,4,1
15,-3.10862446895044e-15,10,11,11,GP,M,U,LE3,A,4,4,health,health,other,other,1,4,2,no,yes,yes,no,no,yes,yes,no,1,4,4,3,4,5
15,1.33226762955019e-15,13,14,15,GP,M,U,GT3,T,4,0,teacher,at_home,course,other,3,3,3,yes,yes,yes,yes,yes,yes,yes,yes,4,5,2,1,1,1
15,4.44089209850063e-16,13,12,12,GP,M,U,LE3,A,3,3,teacher,other,reputation,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,4,3,1,1,1,3
16,4,12,12,12,GP,M,U,GT3,T,0,0,other,other,home,mother,1,1,2,yes,no,yes,no,no,no,yes,no,5,1,4,1,1,5
15,1.77635683940025e-15,14,14,14,GP,M,U,LE3,T,4,3,teacher,health,home,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,4
16,16,11,11,10,GP,F,U,LE3,A,2,2,other,other,home,father,1,2,3,no,no,no,no,no,yes,yes,yes,3,2,2,2,2,3
15,8,10,11,11,GP,M,U,LE3,A,0,4,teacher,teacher,home,other,1,1,3,no,no,yes,yes,no,yes,yes,yes,4,4,3,3,4,5
15,-3.99680288865056e-15,9,10,10,GP,F,U,GT3,T,3,3,services,services,course,father,1,4,1,yes,yes,no,no,yes,no,no,no,5,1,1,5,1,1
15,4,10,11,11,GP,F,U,GT3,A,4,0,teacher,teacher,home,other,1,4,3,yes,yes,yes,yes,yes,yes,no,yes,1,2,2,1,1,1
16,6,13,12,13,GP,M,U,LE3,A,3,3,services,health,home,mother,1,2,2,yes,yes,no,no,yes,no,yes,no,2,3,1,2,4,1
16,2.00000000000001,17,17,17,GP,M,U,LE3,T,4,3,health,health,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,1,2,1,3,1,2
15,4.44089209850063e-16,13,12,13,GP,F,U,LE3,A,3,3,services,health,other,other,2,2,1,no,no,no,no,yes,no,yes,no,3,1,4,4,4,1
16,2,12,13,12,GP,F,U,GT3,A,2,1,health,health,other,other,4,2,3,no,no,no,yes,yes,yes,no,yes,1,5,4,1,1,1
15,3.5527136788005e-15,15,14,15,GP,F,U,LE3,A,4,3,teacher,health,reputation,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,2,3,2,4,1,1
15,4.44089209850063e-16,13,12,12,GP,M,U,LE3,T,3,3,services,teacher,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,4,4,4,4,4,2
16,2.00000000000001,16,15,16,MS,F,U,LE3,T,4,3,teacher,services,reputation,mother,3,2,0,no,yes,yes,yes,yes,yes,yes,no,5,2,3,4,2,1
15,-2.66453525910038e-15,11,10,11,MS,F,R,LE3,A,3,4,health,health,reputation,father,2,4,0,yes,yes,no,no,yes,yes,no,no,2,1,2,1,3,4
16,2,13,11,11,GP,F,U,LE3,A,0,0,services,other,reputation,other,2,4,0,yes,yes,yes,yes,yes,yes,no,no,4,1,2,3,1,3
15,2,13,11,11,GP,F,R,GT3,A,0,1,other,other,home,other,3,2,2,yes,yes,no,no,no,yes,yes,yes,3,4,4,2,3,1
16,4.44089209850063e-16,13,13,14,GP,M,R,GT3,A,0,0,services,other,home,mother,4,4,0,no,no,yes,no,no,yes,yes,yes,5,3,1,2,2,5
16,4,11,11,11,GP,F,U,GT3,T,3,3,services,at_home,home,father,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,4,2,4,5
15,-1.77635683940025e-15,12,11,11,GP,M,U,LE3,A,0,0,teacher,at_home,reputation,other,2,4,3,no,no,yes,yes,yes,yes,yes,no,4,1,2,1,1,1
16,1,13,13,13,GP,F,U,LE3,T,2,2,other,other,reputation,father,2,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,2,2,1,3,3
17,-6.21724893790088e-15,9,9,10,GP,M,U,GT3,A,2,0,at_home,at_home,home,other,2,1,3,yes,no,yes,yes,no,no,no,yes,3,5,1,5,1,3
16,14,12,11,11,GP,F,U,LE3,A,3,4,services,at_home,reputation,mother,1,2,2,no,yes,yes,no,no,no,yes,no,2,3,1,2,2,1
15,2,10,9,9,GP,F,U,GT3,T,0,0,other,other,home,mother,1,3,0,yes,no,no,no,no,yes,yes,yes,3,3,2,1,2,5
15,4,12,11,11,GP,F,U,LE3,A,3,4,services,health,reputation,mother,1,4,2,yes,yes,no,no,no,yes,yes,no,2,4,4,1,1,3
15,2,13,12,13,GP,M,U,LE3,A,2,3,services,services,home,mother,2,4,3,no,yes,yes,yes,yes,yes,yes,no,5,3,3,5,3,4
16,6,9,9,10,GP,M,U,LE3,A,4,4,health,health,other,father,1,4,2,yes,yes,yes,no,yes,yes,no,no,1,1,2,3,5,5
16,2,13,14,14,GP,F,U,LE3,A,4,3,teacher,services,home,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,5,5,3,1,1,1
15,4,13,13,13,MS,F,R,GT3,A,0,0,at_home,at_home,home,other,2,4,3,yes,yes,yes,no,yes,yes,no,no,1,1,4,5,1,1
16,6,9,11,11,GP,M,R,GT3,T,3,0,services,teacher,reputation,other,2,4,3,yes,yes,yes,yes,no,yes,yes,no,3,2,3,5,5,3
16,4,12,13,13,GP,F,U,GT3,T,4,4,health,teacher,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,2,4,4,1,2,1
15,16,11,10,10,GP,F,U,GT3,T,3,3,services,at_home,home,father,4,4,2,yes,yes,no,no,yes,yes,no,no,4,3,1,2,1,2
15,4.88498130835069e-15,16,16,16,GP,F,U,LE3,A,3,4,services,teacher,reputation,mother,1,4,3,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,1,1,1
15,10,10,10,10,GP,F,U,LE3,A,3,0,services,health,reputation,father,4,4,0,yes,yes,no,no,yes,yes,no,no,3,1,2,3,1,4
16,4,13,14,14,GP,M,U,GT3,T,3,3,services,health,home,father,4,3,0,yes,yes,yes,yes,yes,yes,yes,yes,5,3,3,2,3,4
16,12,8,10,10,GP,F,U,GT3,A,0,0,other,at_home,home,father,1,2,1,yes,yes,no,no,no,no,no,no,3,1,2,4,1,3
16,6.00000000000001,16,14,14,GP,M,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,4,2,5
17,14,12,11,11,MS,M,R,GT3,T,1,0,other,health,course,other,3,1,1,yes,yes,yes,no,no,no,yes,yes,4,2,5,4,4,1
