age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
18,0,10,8,12,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,2
18,0,14,9,9,MS,F,R,GT3,T,0,0,at_home,other,course,mother,2,3,2,yes,no,no,no,no,yes,no,yes,1,3,1,1,1,3
18,0,12,13,12,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,5
15,0,15,8,9,GP,F,U,GT3,A,2,2,services,other,home,mother,4,3,3,yes,yes,no,yes,no,yes,yes,no,1,3,1,5,1,4
15,15,12,18,15,GP,F,U,GT3,A,3,3,services,teacher,home,mother,1,3,0,yes,yes,yes,yes,no,yes,yes,no,5,3,2,5,1,4
17,6,14,12,17,GP,F,U,GT3,A,4,4,health,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,5
18,0,12,13,11,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,5
16,12,12,11,9,GP,M,U,LE3,T,3,3,services,health,other,father,4,1,3,no,no,yes,yes,no,no,yes,no,2,5,5,5,5,4
16,0,8,8,10,GP,M,U,LE3,A,4,4,health,health,reputation,father,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,5,4,3,4,5
18,0,11,16,13,GP,M,U,LE3,A,4,4,health,health,other,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,2,5,5,3,4,5
15,4,12,11,11,GP,F,U,GT3,A,2,2,services,other,home,mother,4,3,3,yes,yes,no,yes,no,yes,yes,no,1,3,1,5,1,4
15,0,8,9,14,MS,M,R,LE3,A,4,4,health,health,other,other,3,1,1,no,no,yes,yes,yes,no,yes,no,2,5,5,3,4,5
16,0,10,15,14,GP,M,U,GT3,A,4,4,teacher,health,home,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,5,3,4,5,5,4
18,4,13,8,14,GP,M,U,GT3,A,4,4,health,health,home,father,4,1,3,yes,yes,yes,yes,yes,yes,yes,no,5,5,5,5,5,5
15,6,12,11,8,GP,M,U,GT3,A,4,4,health,health,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,4,2,4,5
15,4,17,13,8,GP,F,U,GT3,A,2,3,services,teacher,home,mother,1,3,0,yes,yes,no,yes,no,yes,yes,no,5,3,2,5,1,4
17,0,13,13,14,MS,M,R,GT3,T,2,2,services,services,home,mother,4,1,3,no,no,yes,no,no,no,no,no,1,5,5,5,5,3
17,2,9,10,9,GP,M,U,GT3,A,4,4,teacher,health,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,5,3,4,1,1,4
16,6,9,8,13,GP,F,U,GT3,T,2,0,other,other,home,mother,2,3,2,yes,yes,no,no,no,yes,no,yes,1,3,1,1,1,4
16,2,11,13,10,MS,F,R,LE3,T,0,0,at_home,at_home,course,other,2,3,1,no,no,no,no,no,no,no,yes,1,3,1,1,2,2
18,4,13,12,11,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,4
17,0,14,12,13,GP,M,U,GT3,A,4,4,services,health,home,mother,4,4,3,yes,yes,yes,yes,yes,yes,yes,no,5,5,5,5,5,4
