fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
5.58567119327963,0.218757792265985,0.264309306222073,-2.39216250144044,0.0304903696864272,29.582656793435,97.8170842144898,0.988266887336537,3.43969979576109,0.582241643714762,12.5123142844499,7.02681347376308
6.99940382674372,0.444467071941602,0.21530953509807,10.5569342291213,0.0631057024536032,24.5115897362408,143.511237935256,0.996908763385943,3.08324513569661,0.348102739900183,9.14104364874454,4.25532637988612
6.69898777960612,0.239641039289052,0.357737454856169,-0.453295260311802,0.0474237247643217,19.5875572576029,94.9791331238006,0.990566353480907,3.24894819003215,0.551847707097465,11.4397860339904,6.05102164296392
6.56224100423543,0.319954088835599,0.364254840152624,5.54500233323623,0.0957622064301126,30.2500514455751,165.833308282635,0.997259560178736,3.30654457332006,0.622022377469139,8.13291148485179,3.86998210865883
7.1150734362347,0.313213531694556,0.315687695081011,12.7585653918629,0.0455540047705344,47.392099737271,175.160511052139,0.997340255409054,3.11117017186868,0.423070605146596,9.56478565725262,5.61314403021137
7.25150637448242,0.282944627026586,0.364176936323254,10.7251682633221,0.0507558025392399,43.1871238959246,165.993012946475,0.996767656475475,3.11606109545604,0.468715899732308,9.5991415723981,5.56589318892703
7.10037334000922,0.277126783281151,0.334665917552473,15.4086711581763,0.0378573394618659,60.8252013518498,199.563980890325,0.998356289191524,3.12063383010726,0.433633911400397,9.50408308394111,6.10125936166309
7.39914718014158,0.314093315537952,0.356355686828023,14.3319022947367,0.056391985496723,48.9359149234564,189.210649506795,0.999046302749461,3.0762904096071,0.43993261105997,8.78969574546807,5.15284591996847
6.48922359733852,0.281989903729192,0.250503225178561,3.99904453996847,0.0201515330153691,30.78162398344,106.303306278584,0.990691281910611,3.20800476695255,0.420768894932421,12.1481909391855,6.84789956527551
5.48873259897973,0.0603549730839676,0.413848233017421,3.07356740620724,0.0329724456212939,69.2495606888367,182.626617461776,0.99216937593533,3.55807145017578,0.75912689267625,11.3776217998929,7.8578260051664
6.28969483855511,0.348337508232911,0.265408178853833,3.42593506161178,0.0686929025479104,22.8728615992831,128.137721764608,0.993858241873383,3.29171721195273,0.520225676011078,9.84043330698001,4.75123395190609
7.10099015560454,0.228174816785884,0.385527041151524,11.9686338418745,0.0402123175788738,56.1896052170187,184.212511641431,0.996873101265482,3.15852086937809,0.499709502692446,9.87610624416161,6.29279369879377
6.69087410922504,0.176959522794463,0.402562923704922,2.54593271987289,0.039698567398921,37.567279615316,128.075787923288,0.991891298833014,3.2736856618941,0.590271936762497,11.3011494992429,6.68975037323965
6.9462867101109,0.276576468816276,0.350098865656221,14.8121373479511,0.0515433956459684,60.9225407486321,208.866366288839,0.999096285392521,3.17493619401338,0.488543528440554,8.89739508460875,5.64063769679159
6.96991809433737,0.293024719480828,0.344774637557632,9.34860653668963,0.0564115326053509,40.8859583345243,163.49609322981,0.996405201258224,3.17335022466988,0.493795437134325,9.52203459065002,5.36428819435803
7.62528250793586,0.265702095167022,0.382196990919798,12.6023240426652,0.0372697283315492,46.881414647429,166.066351047345,0.996827758639673,3.03155916591787,0.419868178375584,9.99162248411711,6.07263038653978
6.46381651806805,0.31428957919036,0.307986062564902,6.92702530548439,0.0671425319411492,36.507634330223,159.155190821444,0.995812498074794,3.27531086396137,0.537238268002917,9.34968663258548,4.96352623160683
7.16622321345971,0.224886667742684,0.376538395557692,3.99327140853896,0.0318826911867218,30.0843324558067,111.736711478525,0.991865336060623,3.13972931154387,0.484530700703182,11.5424532077166,6.59840368331599
8.82811849051904,0.22561956277603,0.53622614680759,5.95646178853041,0.0525973174187925,16.1495832822928,103.302330953451,0.994568634973155,2.8667029613763,0.458592040369339,10.288114832814,5.48015409545745
7.43325995302421,0.259988384530666,0.356316313984996,2.98115754295729,0.028757059094404,18.9282778680981,86.7114958304723,0.990911470458019,3.06305918326885,0.423213464468377,11.9069888094735,6.45438166134764
7.17784457149421,0.299073493463257,0.351305066185452,12.5080498394435,0.0547615762129505,47.7270259151369,181.759247050841,0.997984347734019,3.12538721614342,0.465674544939189,9.12967015552108,5.34518953139054
7.0482037921327,0.248055066771886,0.39837158972507,11.2535782497364,0.0589088401770127,52.0041949950341,189.275628120797,0.997847540667476,3.19028067311768,0.543621003518612,9.06044407523361,5.51210581778713
7.30070488982764,0.251899102158566,0.395872879745227,12.3807023188731,0.0498668038852943,52.0058832023549,184.719219449834,0.997746488426344,3.12363045820729,0.494259091147992,9.35884607308581,5.76398710379348
6.75929073619035,0.196203727839166,0.397842194273463,-0.183400736087224,0.0444101137792738,25.4267413042716,103.278902180423,0.99067551106139,3.25954401018337,0.58535883907821,11.5119456260757,6.39396383837734
6.75919584175203,0.322390788538176,0.237354062292488,5.38542790813942,0.0231137053576713,26.6516096964824,104.267258871268,0.99150339161542,3.13657888497431,0.369903454107127,11.8362617059313,6.4524362838283
