X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month,day
8.23446130583326,5.96145515572206,82.9529957226372,67.1807314003816,418.207470427069,3.68155737046618,10.5950499876547,70.3691626852212,4.36466750231869,0.290587061168025,-24.8002697103941,dec,mon
7.78085630569452,5.95430054603473,94.7105973662492,86.9756876841724,414.647855946525,12.8499570970123,22.1457097528823,29.5518360231427,5.01662786031111,0.105983195549745,10.4652394379597,aug,tue
7.89928580330337,5.68957186289738,85.5294183873796,136.520334134491,680.97546357608,5.54985454187626,14.397087361569,73.6103157631492,3.72692523306779,0.372220479210451,-2.57405685813601,dec,mon
6.28088800219537,5.05780355147252,95.817214315753,116.003203797169,538.272023022215,14.0812451001328,22.6753558334413,34.3961421430321,4.8560085350523,0.198076499448625,-7.39821402295971,dec,mon
5.0876253008162,4.54013690154924,84.9770695354387,9.79425480918476,192.581777407581,5.16338976705127,11.4486079234732,46.5171136851807,5.27979027181263,-0.0594675460565871,-9.03301320265669,aug,tue
4.10180788818306,3.59893040447117,86.0070245824586,116.405446392103,524.18841888822,8.02776727237962,10.9680885878822,72.4278477853841,6.36162163985645,0.306651624160399,22.1281720130965,dec,mon
4.01493663295648,3.93618774043093,90.365355048361,101.923732490609,587.480362942505,8.38509403297002,19.2488400163682,42.0639658845104,3.45355284927574,-0.0097742027818487,-4.39550657120038,dec,mon
4.0039747912186,4.05449893059631,91.5592657532403,74.5251891596217,477.732302821548,9.07388097022202,20.3444394546905,30.4915544438885,3.63226971796612,-0.127744044855706,-2.57630732369462,dec,mon
4.01149864712961,3.82471983225811,91.1002625071958,99.8489822773912,488.570244546386,10.6431085453995,17.5273043770475,44.7005947749649,5.4196284234115,0.0785263636528912,18.6808990718557,aug,tue
4.01548410199184,3.71643498473335,93.4784385699649,126.652127072122,566.716696454862,13.2254122805244,18.9093884772108,47.047924966597,5.70303760526571,0.23562997038918,2.8671911782315,aug,tue
4.09640381082046,3.73679788332979,86.0543251207016,116.34174415186,607.630171725661,6.34957383881981,13.4812588797511,65.9117487322368,4.48784343493183,0.186855809523924,4.37774840813909,aug,tue
6.30835572418178,5.23967464454741,96.6988214611217,111.117163757331,563.589486077899,13.4150034526686,25.5715070031278,23.1732140381249,3.73185249791944,0.0258827624275044,0.690314840401216,aug,tue
6.93789043266804,5.59488455414858,92.9026100129161,80.0369878835726,472.416195795008,10.1194301269844,22.0705569087185,29.5518817593998,3.51697038098909,-0.000344206604403194,-9.40869614587195,dec,mon
4.17100578045545,4.21799054220057,85.4233507061864,5.67394552418431,265.041749879554,3.8135035532699,14.1066396957115,37.225281324314,3.48771547453878,-0.225930036489269,-27.4851268154025,dec,mon
4.15558859967563,3.98461287517826,86.1213938706515,23.5540165276802,213.991480388066,6.76390230986282,11.5934665638873,47.1961402907467,5.97230238229698,-0.0281051070583926,1.46337463529594,dec,mon
