X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month,day
7.68616630606192,6.04784655399264,96.9803290629637,100.789541215349,411.284942462105,12.2994300651732,22.0476133543449,30.4014647911557,5.33420901471081,0.0788875918750475,0.181422563740416,apr,wed
6.25194435464298,5.30164758314312,91.876632240843,116.818009854569,567.555063702362,8.8715453398946,20.9829888303402,38.6510970378642,3.26152334695127,-0.0257744774921293,6.62029550301091,feb,mon
6.30131055137901,5.11182927672882,90.8125351778092,110.132995288036,463.5638906881,10.2169625235305,17.2181011227708,51.2447987551164,5.38254575938059,0.164765358682254,9.24429202272828,feb,mon
5.80278488065439,4.98582835722918,96.193069165251,153.957810388374,643.669428609665,12.6067949973962,21.9313806456295,41.8481162987381,4.93398122402454,0.157515218135896,1.26782954645346,feb,mon
6.74244075790043,5.42416625018793,85.1985351442798,72.101418850836,393.276112488139,5.77192096810147,15.5575098889193,50.8116686622315,3.45174712296454,-0.0271590741095455,11.7558122625576,feb,mon
5.21699140214786,4.56668612116724,87.5586462717498,12.7571317645065,174.01216853621,6.72666173267298,15.9818137255791,35.2723195313682,4.60129060378595,-0.105161834163114,1.42309852315664,apr,wed
5.23318602092964,4.46373725712399,83.5724491098415,6.68497084476037,137.017901670233,5.46780664439141,12.2881043930717,48.5437153509073,4.95365269737625,-0.0367524053014896,-0.718691089752788,apr,wed
4.90820159978736,4.55525199379723,89.6504074134464,126.763358227893,646.365998856915,7.76105466466181,20.007581063557,44.4992668601585,2.68640340255188,-0.0401449361179678,3.2375748037217,feb,mon
4.35014919261684,4.25702643389135,90.9215187860616,113.817206680337,599.475474807224,8.35069593558598,20.5431852420493,39.2060662679392,3.02947356475633,-0.0595045932314521,-2.4511964947314,feb,mon
5.65414224341175,4.80045709410657,114.824995703305,176.320443717211,481.29381768376,26.0158197671315,26.6495433817597,24.2632895200007,11.6351225059283,0.604743360204806,-54.4917327929444,apr,wed
5.5024378512202,4.72458052435217,90.2691831727472,98.780375062505,469.57922678637,9.10071223292324,18.0769992870719,45.5315417270926,4.56013112613045,0.0598244821934133,13.5825142800302,apr,wed
5.41611611277662,4.75518978190518,100.692943811214,146.037325649848,577.26995596125,15.2941004098212,23.7492757358263,32.1233799561777,6.23607376538213,0.197410347658416,0.477613960428878,apr,wed
5.36582360804007,4.69077304168759,94.7265610085743,121.310055749772,528.338438082563,11.7284377419598,20.5910691375306,39.9418401246409,5.19816486287333,0.116383960854519,6.51033114946687,feb,mon
3.95470754896735,4.16964165801526,96.0514220173145,143.54253950279,742.74590059636,9.99429274826243,25.9234443444848,24.4278860618029,2.24256675513132,-0.135041217745327,15.7509805062296,feb,mon
4.02197275583006,4.06079107777714,92.8346427512625,144.450370702985,706.570002531267,9.68477920753097,21.9260791973234,40.1176413452364,3.19965253935924,-0.00294087611136917,10.0872578078871,apr,wed
3.89284250188458,3.95227913645739,91.8274548216703,73.0824023141673,443.995827445572,8.5102126634468,20.7203135479816,29.350365804469,3.68031654794321,-0.11746312620513,12.5431213667795,feb,mon
4.00871505985823,3.87802270702598,94.6487403469785,138.410009147204,578.264565198752,12.8776929637287,19.0759086583149,48.7063038604459,6.07620092078521,0.229219941395009,-11.9165427336588,apr,wed
6.0654124169194,5.29079564174765,99.2222827799195,127.89233737332,576.912886935592,12.6867392072942,25.3092678601783,23.1657459835595,4.22625265088054,-0.00118739012237588,-6.55368230106053,apr,wed
4.28459813098685,3.89909226652757,85.0150168424537,17.6466796455603,169.356884615026,6.76231169822344,12.5989756936311,49.0373982080295,5.58626309071344,0.0182156790587568,0.80014066956508,feb,mon
3.80865223563855,4.10604009724573,93.6291319948747,126.040583608724,694.546742675032,8.60095108285872,24.2558955760922,27.3637253787924,1.92639593244983,-0.170991961825133,-1.72834221916704,apr,wed
2.97537385468177,3.62247980140393,95.3208150931785,137.452237808037,737.969285944907,9.69716193385253,25.2806640008882,25.3190522096554,2.26250062698669,-0.146409771980387,7.76462716461321,apr,wed
3.11119811842205,3.36589730025498,87.1740634779377,117.584569519484,591.04423625961,8.0178674537924,16.1268407163607,56.7192306683528,4.14971511143292,0.0830274950594493,4.11784274040501,feb,mon
1.50612350774137,2.34588810429264,88.2154709805261,20.2755314914706,200.264916661062,8.79100014065537,14.1356659938626,42.1315916690851,6.40018393665548,0.0300120402958866,-2.36146696315204,feb,mon
1.60445223189725,2.26734489202319,84.6680018314704,25.5013653860202,186.782829261772,8.23377993055028,10.1681966260474,58.7473958155828,7.12814813723521,0.156134721331766,-8.77176641564043,feb,mon
1.28032470359521,2.39875240597438,91.1070691853353,73.204666585773,452.79580590162,9.24787060976492,18.7546143919109,35.8242431482338,4.70247627538056,-0.0401927439166509,4.12784954815736,apr,wed
1.22612414455244,2.3837994782302,89.5223984990998,111.147805740554,613.735942519916,8.60177594948701,18.5075489342858,45.3312589752509,3.90660650627819,-0.00446452093391557,6.18516788031881,apr,wed
1.15711314701996,2.30548433578699,94.866959695204,115.219917343253,567.94300291436,12.1617989715916,20.366535753243,37.9206746174309,5.62366702534957,0.0943782164398171,5.65074471164249,feb,mon
4.49020271612893,4.20967381163562,90.3484621328457,124.960473280154,596.084368532833,9.21855260072409,18.6632913188315,48.6677696926048,4.07738944886463,0.068930299223515,4.15438862544869,apr,wed
4.36846807588863,4.43422789615547,96.8684704805615,158.483619911084,781.114518229937,10.7449425735445,26.0579307048164,27.0898002582152,2.38570478707522,-0.0866688060018173,-2.41764770339666,feb,mon
11.3104550456442,7.84670085197329,79.8636195081706,29.0685912922448,113.573239979319,4.11281921795705,9.07077334501366,68.2932839811577,4.60507604458677,0.102689382124423,-23.050816278119,feb,mon
0.674955457087399,2.0668250199822,94.0280574964379,84.9934540870747,494.82792479138,10.7761097331267,20.7991674707673,29.8806234398275,5.02237589179956,-0.0297761318130233,15.6865819267401,apr,wed
0.769537292429539,2.10913272880727,94.7769090753816,137.238772957413,649.812376125611,12.5971809915527,19.9976047793329,43.9135239550694,5.63313078368995,0.14982225250177,-11.7102610813591,apr,wed
0.751506657018625,2.2513983126115,88.5500770956523,124.343613482356,718.991706089873,7.32322837299445,19.4378761940078,44.8997821572178,2.50696541926679,-0.0882571231656786,-11.1697337504385,apr,wed
6.04700733995516,5.05997998691241,91.0590028841101,15.5804484579346,151.168702001688,8.51087641436665,17.9843415058763,27.9005528682379,5.1244820371691,-0.0854509586452594,0.790273875808948,feb,mon
7.89888209634614,6.08675376896954,91.5775133492196,15.8381039258195,111.973770526985,8.81115394159721,18.0609152415291,28.1858273763354,5.30642409556139,-0.0556043764432208,2.78981376466081,feb,mon
3.8258209929345,3.80441154446606,80.7405318330789,-1.8102490451825,203.104268574098,2.65223268318871,12.7310336460498,45.3915799267904,3.03667472576394,-0.209281517520804,-6.90633433898606,feb,mon
3.74935568416307,3.62611839217333,85.6707204783349,150.691219126662,657.81358091462,8.88993741286014,13.2601425935638,74.9650525895576,5.0624276478477,0.275772804541,-13.6735305440108,apr,wed
2.90859026331592,3.4521811519561,94.362090266932,119.647226124342,624.449989260715,10.2877836373719,22.5686825834337,31.6089122322911,3.66403823916668,-0.048407404205121,4.39923741913462,feb,mon
3.70829751225195,3.7198229588095,89.9959977927571,11.2573879384906,170.0863036269,8.30604944925039,16.9364211323667,30.2598579736039,5.33371391021712,-0.086929043627985,-3.45490947333855,feb,mon
3.6768947141581,3.71666019261703,85.5643740366765,147.021512814623,696.479871275161,7.63089183882971,15.0007114908765,67.8357311965362,3.71971728566102,0.14686552773756,-18.7788195536258,feb,mon
