X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month,day
7,4,90.6,35.3999999999999,669.1,6.69999999999999,18,33,0.899999999999994,-1.38777878078145e-17,3.5527136788005e-14,oct,wed
8,6,92.3,88.8999999999999,495.6,8.49999999999999,24.1,27,3.1,-5.03069808033274e-17,-3.90798504668055e-14,dec,wed
8,6,91.5,145.4,608.2,10.7,8,86.0000000000001,2.2,-3.90312782094782e-18,4.79616346638068e-14,dec,wed
8,6,91,129.5,692.6,7,13.1,63,5.4,4.33680868994202e-19,7.105427357601e-15,oct,fri
7,5,92.5,88,698.6,7.09999999999999,22.8,40,4,-1.69135538907739e-17,-3.5527136788005e-15,mar,fri
5,5,91.7,35.7999999999999,80.7999999999997,7.80000000000001,15.1,27,5.4,-1.69135538907739e-17,-9.41469124882133e-14,feb,fri
6,4,86.3,27.4,97.1000000000001,5.1,9.30000000000001,44,4.5,6.93889390390723e-18,-1.95399252334028e-14,apr,thu
6,4,91,129.5,692.6,6.99999999999999,18.3,40,2.7,-7.37257477290143e-18,2.66453525910038e-14,oct,fri
5,4,91.8,78.5,724.3,9.2,19.1,38,2.7,-5.63785129692462e-18,1.06581410364015e-14,oct,fri
7,4,91.4,142.4,601.4,10.6,16.3,60,5.4,-1.30104260698261e-18,-1.59872115546023e-14,apr,thu
7,4,92.4,117.9,668,12.2,19,34,5.8,-2.38524477946811e-17,-4.9737991503207e-14,feb,fri
6,3,93.5,149.3,728.6,8.1,22.8,39,3.6,-3.90312782094782e-18,-7.105427357601e-15,apr,fri
6,3,94.3,85.0999999999999,692.3,15.9,25.4,24,3.6,-3.33934269125535e-17,-5.50670620214078e-14,feb,fri
6,3,88.6,91.8000000000002,709.9,7.10000000000001,11.2,78,7.60000000000001,4.03323208164608e-17,-8.88178419700125e-15,oct,fri
6,3,91.8,78.4999999999999,724.3,9.2,21.2,32,2.7,-6.93889390390723e-18,-3.5527136788005e-15,oct,fri
7,3,90.6,43.6999999999999,686.9,6.7,17.8,27,4,-4.33680868994202e-19,-1.77635683940025e-14,oct,wed
4,4,90.2,96.9,624.2,8.90000000000001,18.4,42,6.70000000000001,8.67361737988404e-18,-2.66453525910038e-14,apr,wed
4,4,94.8,108.3,647.1,17,16.6,54,5.4,-1.51788304147971e-17,-5.15143483426073e-14,dec,wed
5,6,90.9,126.5,686.5,6.99999999999999,14.7,70,3.6,1.12757025938492e-17,4.2632564145606e-14,oct,fri
4,4,87.2,23.8999999999999,64.7,4.1,11.8,35,1.8,3.46944695195361e-18,0,oct,fri
4,4,87.6,52.2,103.8,5.00000000000001,11,46,5.8,1.21430643318377e-17,-4.08562073062058e-14,oct,fri
4,4,92.9,137,706.4,9.19999999999999,20.8,17,1.3,-2.29850860566927e-17,1.59872115546023e-14,apr,thu
4,3,90.2,99.5999999999999,631.2,6.29999999999999,21.5,34,2.2,6.93889390390723e-18,3.5527136788005e-14,apr,thu
4,3,91.7,114.3,661.3,6.3,17.6,45,3.6,1.77809156287623e-17,1.06581410364015e-14,apr,thu
