age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.751005,2.234959,1.902279,1.6183223,2.187275,0.11106162,3.713742,2.9417412,2.8945026,1.1759067,1.8057475,3.5667064,4.6953206,11.310867,11.798037,12.182161,GP,F,U,LE3,A,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.335917,3.5592048,3.1928859,1.3282475,2.1464,0.047784224,4.233178,3.636591,3.0919898,1.442487,2.2345035,3.8727849,3.3400843,12.362733,12.626527,13.819026,GP,M,U,GT3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.323439,2.382713,2.2473156,1.3638606,2.387776,0.09177544,3.9475057,2.9443655,2.8254843,1.2024472,1.6991036,3.651947,4.0496235,11.729582,11.862245,13.158204,GP,F,R,GT3,T,other,other,reputation,mother,yes,yes,no,no,yes,yes,yes,no
16.510506,3.2031786,2.5444453,1.4688925,1.9813067,0.013700943,4.188443,3.3252494,2.8561125,1.2946752,2.1437726,3.5959127,2.3671777,13.123739,13.22439,14.154617,GP,M,U,LE3,T,teacher,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
16.884167,2.933182,2.7189023,1.3410738,2.2137048,0.106077045,3.7158313,2.9464784,3.0398295,1.6455902,2.3406231,3.630402,5.980865,11.613197,11.511389,12.207199,GP,F,U,GT3,T,services,other,course,mother,yes,yes,no,no,yes,yes,yes,no
17.090578,2.5565717,2.025452,1.497663,2.178834,0.08748701,3.726217,3.139245,3.167425,1.3510491,2.3327723,3.001493,6.057294,11.179448,11.429749,12.511768,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
16.284138,3.410442,3.3268266,1.2494283,2.0634706,0.08494988,4.260503,3.3003798,3.1254883,1.8240342,2.670827,4.1354256,2.16523,12.873422,11.459114,11.87409,GP,F,U,GT3,T,services,services,course,father,no,yes,no,yes,yes,yes,yes,no
17.017633,3.0287774,2.4305763,1.1516219,2.0941653,0.006573857,3.8750718,3.176864,3.3920207,1.1556195,2.0036182,3.159683,4.5470634,12.629314,12.995054,13.975389,GP,F,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.712519,2.7854056,2.5008168,1.461932,1.519319,0.4726739,3.8523974,3.665234,3.3111675,2.285552,3.3079882,4.1750665,4.517209,10.172338,9.583188,11.022805,GP,M,U,LE3,T,services,other,home,mother,no,no,no,no,yes,yes,yes,no
16.234606,3.3939714,3.117669,1.2415521,2.3716426,0.028466616,4.1693597,3.3856769,3.012657,1.3965211,2.1584423,3.854422,2.6497855,12.63474,12.808412,13.753853,GP,F,U,GT3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.831886,3.1872702,2.9549267,1.4022104,2.0112336,0.24686189,3.8141017,3.208772,3.0200217,1.9631355,2.488835,3.6982036,6.0597887,11.075713,11.262831,11.577353,GP,M,U,GT3,T,services,services,home,mother,yes,yes,no,no,yes,yes,yes,no
16.8873,2.7362647,2.188018,1.4096577,2.459687,0.058016695,3.7654455,3.073959,3.0152948,1.2015344,1.8692397,3.0453253,4.3540354,12.259541,11.91562,12.961278,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.508528,3.030058,2.6969745,1.3613923,1.6681275,0.09216673,4.2510285,3.37824,3.1300306,1.3647897,2.1577954,3.8036683,2.0172074,12.873004,12.330678,13.505276,GP,M,U,GT3,T,other,other,reputation,father,no,no,no,yes,no,yes,yes,no
16.626041,2.9891465,2.76162,1.3058348,2.402762,0.04357845,3.904629,3.022051,2.8819962,1.446525,2.1181397,3.7176952,3.2866318,11.92619,12.176393,12.9077015,GP,F,U,GT3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.444813,3.4781413,2.9220443,1.3037493,2.086379,0.03003128,4.212322,3.5783043,2.922333,1.3726032,2.2568948,3.6752362,3.221099,12.472913,12.922022,13.613036,GP,M,U,GT3,T,health,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
