age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
17.132586,2.0356429,2.0170135,1.6926675,2.0611649,0.26347157,3.609867,2.9479032,3.0411425,1.3392141,2.0742402,3.3702068,5.264852,10.707205,11.133488,11.429004,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.637709,3.3155096,2.7110531,1.2432295,2.469613,0.005232594,4.1827383,3.1947744,3.0581586,1.1403637,1.7937212,3.5491066,2.4006133,12.928398,13.923759,14.404884,GP,M,U,LE3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
17.042343,2.322579,2.1843123,1.594382,2.354703,0.046179354,3.806817,2.9542828,3.0260298,1.1403873,1.7436197,3.2266722,4.7496367,11.682756,12.54544,12.59745,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.406881,3.3365598,2.6358638,1.243261,1.7645783,0.0040814606,4.04064,3.4341383,2.9595795,1.1717557,2.125143,3.5825818,2.9303646,13.06,13.2647295,13.70201,GP,M,U,LE3,T,services,other,course,mother,no,no,no,yes,yes,yes,yes,no
16.534973,2.9108236,2.6531284,1.2532156,2.3114617,0.022765784,3.8786206,2.829893,2.8977268,1.1731722,1.7874981,3.6191168,5.1346173,12.179018,12.776744,13.208196,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
17.029581,2.3083675,2.0618238,1.3274322,2.1548445,0.02875569,3.8904667,2.88823,3.067918,1.0821093,1.6820534,3.2360015,3.036512,12.359425,12.7645855,13.738006,GP,F,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,yes
16.514502,3.1986358,3.004498,1.2551793,1.8494422,0.17503127,3.8152168,3.0899131,3.0539782,1.666557,2.2570133,3.7554762,4.8230367,11.2274275,11.375078,11.9404745,GP,F,U,GT3,T,services,other,home,mother,yes,yes,no,no,yes,yes,yes,no
16.486546,3.3510923,2.628867,1.2033299,2.0530803,0.009849946,3.8895774,3.0084577,2.8170748,1.1741084,1.7778976,3.1332395,4.224289,13.056846,13.066191,13.911371,GP,F,U,LE3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.91909,2.4598348,2.178908,1.6155789,1.7081969,0.6047203,3.7857924,3.4118075,3.212104,2.0792994,2.751051,3.8240383,5.785398,10.302616,11.109264,10.820733,GP,M,U,LE3,A,other,other,course,mother,no,no,no,no,yes,yes,yes,yes
16.204168,3.5844834,3.232167,1.2051756,2.1803021,0.016113814,4.2379866,3.4132957,2.9513037,1.2994186,1.8349043,3.869416,2.5937796,12.810863,13.504398,13.830272,GP,M,U,GT3,T,teacher,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.394072,3.444507,3.2110665,1.2255868,1.6593887,0.199256,4.050461,3.51518,3.1721108,2.231876,2.5148087,4.021798,4.628268,10.925623,10.957097,11.216925,GP,M,U,GT3,T,services,services,home,mother,no,yes,yes,no,yes,yes,yes,no
16.798145,2.9858072,2.5741813,1.3940192,2.3510497,0.06743671,3.902667,3.0862384,3.018252,1.4146259,2.007689,3.6312695,4.244889,11.85853,12.203969,12.347946,GP,F,U,LE3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.75774,2.631831,2.1327372,1.4409242,1.9117718,0.014289945,4.181141,3.2030504,2.8765316,1.1595263,2.1307,3.4409077,3.0456374,12.433763,12.348078,12.988343,GP,M,U,GT3,T,other,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
16.23899,3.3612714,3.0386145,1.1135963,2.3941994,0.008384785,3.8789408,2.6945076,2.7438345,1.1404184,1.6652918,3.7511446,3.3486273,12.55426,12.9299755,13.308967,GP,F,U,GT3,T,services,services,course,mother,yes,yes,no,no,yes,yes,yes,no
16.16431,3.5315032,3.28759,1.2273011,1.6353531,0.06868629,4.263997,3.604419,3.0587788,1.7175479,2.4545374,4.1417637,3.0244272,12.206401,12.117063,12.069159,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.40125,3.4295793,3.0057573,1.2957835,2.1511865,0.0115116425,4.1187005,3.3108687,2.9268854,1.2084076,1.9226172,3.5670512,3.6264706,12.458585,13.300901,13.308839,GP,M,U,GT3,T,teacher,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.469608,3.5575948,2.836543,1.1600895,2.1213837,0.002685173,3.9945893,3.1284082,2.996094,1.1305423,1.7224879,3.1797013,2.9477806,13.162074,13.652951,13.993653,GP,F,U,LE3,T,services,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.900295,2.2122493,2.104628,1.6028848,2.017565,0.19121027,3.8620014,3.152257,3.0170698,1.4622798,2.260697,3.6997545,5.8218284,11.49601,11.244553,12.069099,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,no,yes,yes,no
