age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.777609,2.8100476,2.6299958,1.4754401,2.1633108,0.19731435,3.8506978,3.0779912,3.205822,1.7087395,2.4711792,3.628513,5.191032,11.476333,11.7294,11.771626,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.257559,3.388245,3.0444295,1.1200687,2.1114006,0.015361609,4.28082,3.1000862,3.1462648,1.1996825,1.9884384,3.7789319,2.380267,12.849977,13.500341,14.12969,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.57466,2.700496,2.2559917,1.2874198,2.1162205,0.053589836,4.0986204,2.9970832,3.2599423,1.2319313,1.9400077,3.313337,2.8626683,12.307846,12.717512,13.275596,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.221487,3.3011265,2.9458277,1.1586541,2.2456346,0.0075151427,4.293248,3.115457,3.2047246,1.1214913,1.7709863,3.4607658,1.9035972,13.133844,13.496075,14.122482,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.568663,3.1780517,2.936935,1.2583771,2.1413698,0.040832344,4.0319633,3.2009406,3.1771808,1.374099,2.1737885,3.6808188,3.671867,12.0336485,12.388437,12.75973,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.708038,2.6341705,2.4867718,1.4178666,1.9693177,0.14752781,3.987346,3.1376603,3.3307328,1.5039122,2.347053,3.6366374,3.3172734,11.434734,11.90874,11.95108,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.894695,2.4597852,2.3528566,1.7422954,2.129913,0.446543,3.6290925,3.1734722,3.1166575,1.9884429,2.6032147,3.4713886,6.4776416,10.89296,11.068716,11.085689,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.411972,3.2865672,2.9081419,1.1895723,2.1532881,0.02202361,4.1955233,3.1405084,3.1640425,1.2486135,1.9574076,3.645762,2.9053926,12.917847,13.214159,13.402941,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.867775,2.528772,2.4111934,1.6737683,2.1566744,0.3617743,3.6989605,3.1684544,3.1574256,1.8370976,2.5353453,3.5590162,5.913831,10.9149,10.9532585,11.30517,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.325705,3.475624,3.1220787,1.1385902,2.1745884,0.011140135,4.2343163,3.092471,3.157862,1.2016039,1.9164197,3.7242677,2.4189737,12.737035,13.317402,13.581758,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
