age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.734608,2.8787062,2.584851,1.5169637,2.0754766,0.18102814,3.8537092,3.2110872,3.1827204,1.6401856,2.3372142,3.549034,5.151026,11.41679,11.6739235,12.017108,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.438131,3.1730027,2.8969843,1.3868276,1.8010864,0.2476672,4.058675,3.5064337,3.150631,1.9342273,2.663256,3.9370415,3.9165173,11.267338,11.615214,11.981435,GP,M,U,LE3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.63275,2.6827905,2.5014396,1.5288856,2.3419778,0.111908436,3.7625818,2.9625893,3.1941848,1.3353791,1.9174367,3.623146,4.3746037,10.950172,11.792015,12.2347765,GP,F,U,GT3,T,at_home,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.261421,3.0250216,2.5798051,1.3146412,1.7266183,0.15496102,4.193251,3.526459,3.3752375,1.7567651,2.7407694,4.015112,3.3780057,11.66169,12.199598,12.579348,GP,M,U,LE3,T,services,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.630098,2.9957242,2.4106128,1.2863073,2.2820501,0.027503254,3.999287,2.8411329,3.2566874,1.1229414,1.735018,3.5214014,2.8554013,12.155248,12.781815,13.54294,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.479626,3.4113362,3.1240723,1.2838732,2.253212,0.0996343,3.9982867,3.2945142,3.1504176,1.5067313,2.2451215,3.7624943,4.721981,12.002607,12.140052,12.395137,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.480894,3.311546,2.8385546,1.2494848,2.2190459,0.053757973,4.0049715,3.235628,3.0582123,1.3483315,2.182499,3.6093125,4.0527287,12.085341,12.909748,13.131209,GP,M,U,GT3,T,teacher,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.775223,2.6557555,2.389874,1.4474652,2.1671038,0.1033968,3.77977,2.940796,3.0798664,1.347326,2.0826278,3.3517208,5.0552034,11.767485,12.178288,12.3557205,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.53227,2.881618,2.5866864,1.4200441,1.5745738,0.31173983,4.2005806,3.6184845,3.2270098,2.0066433,2.7728808,4.067889,2.8913023,10.700106,11.559552,11.976534,GP,M,U,LE3,T,services,services,course,mother,no,no,no,yes,yes,yes,yes,no
16.207397,3.5660472,3.3450747,1.1890953,2.154397,0.047473244,4.1906157,3.4708295,3.0127854,1.3657446,2.0782206,3.806863,2.7695336,12.24702,12.144357,13.006001,GP,F,U,GT3,T,teacher,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.60387,3.2392113,2.9482944,1.3858677,1.8010635,0.30964345,4.095603,3.5144427,3.2050736,1.9200585,2.5592847,3.9980311,3.98402,11.013214,11.716562,12.195513,GP,M,U,LE3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.951302,2.3143017,2.1160285,1.6371362,2.2363396,0.2192423,3.7293825,3.054124,3.1431596,1.4401652,2.0819197,3.3152092,5.2248783,10.993246,11.74737,12.160561,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.729572,2.3749735,2.01959,1.5107214,1.6078638,0.29733056,3.873997,3.2108467,3.2339504,1.7843356,2.7564592,3.907169,3.7128813,11.482992,11.571272,11.774925,GP,M,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
16.568813,3.0632017,2.6782336,1.3518488,2.3549001,0.063215695,3.9018614,2.976844,3.1985776,1.277989,1.9710475,3.7074254,3.6759856,11.4629345,12.193894,12.298316,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,no,yes,yes,yes,no
16.115192,3.7347996,3.3981814,1.0812798,2.2733912,0.007513241,4.231447,3.2210355,3.0541997,1.1259975,1.8345325,3.8572793,2.4198387,13.780012,14.030014,13.983844,GP,F,U,GT3,T,teacher,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.353706,3.2376754,2.731399,1.2346673,1.8892576,0.050409906,4.1519976,3.1912637,3.299644,1.3450918,2.380016,3.892141,3.7199209,12.742437,12.815352,13.43993,GP,M,U,GT3,T,other,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.359617,3.4177449,3.011507,1.1835613,2.3604302,0.02827032,4.04755,3.0477815,3.050476,1.2226299,2.068339,3.689082,3.4703133,12.698557,12.94751,13.259622,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,no,yes,yes,yes,no
16.710373,2.2393155,2.0976276,1.4216034,2.2430034,0.060666572,3.8834903,2.969041,3.1568663,1.1833417,1.8107764,3.325915,3.7546465,11.795474,12.343404,13.147627,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.522161,2.7803953,2.2174797,1.2275475,2.4173229,0.0112407245,3.9545288,2.6851914,3.0602434,1.0643084,1.5689074,3.1665385,3.0022874,12.346937,13.286226,14.205925,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.403965,3.4124188,3.2683532,1.3097206,2.05229,0.14997973,4.04848,3.4583557,3.0877426,1.6571634,2.323267,3.9063323,4.071063,11.469111,11.554462,12.161801,GP,M,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.293,3.6162207,3.2995453,1.1561368,2.0668304,0.04615107,4.201307,3.3253908,3.1232781,1.4541796,2.1249256,3.976347,2.5991747,12.836117,12.837809,12.672872,GP,M,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.840252,2.7587306,2.4116297,1.4242456,2.0384436,0.17220172,3.7644792,3.0681825,3.172141,1.4826882,2.3210847,3.603613,4.899377,11.7533245,11.817526,11.891646,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.623323,2.6049159,2.4370909,1.752022,2.0090826,0.3255663,3.8524544,3.1265917,3.1544778,1.5909173,2.148488,3.7441144,3.4208105,10.496839,10.782328,11.238984,MS,F,R,GT3,T,at_home,services,course,mother,no,yes,no,yes,yes,yes,yes,yes
16.608437,2.8346977,2.546917,1.3437071,2.02752,0.109342776,3.956437,3.1060154,3.1309104,1.3666916,2.1871755,3.63637,4.1954794,11.856362,12.144085,12.431246,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.349085,3.4617398,3.2193532,1.2354889,1.9624536,0.13108496,4.179428,3.6210127,3.070848,1.681085,2.4217298,3.982379,3.546136,11.919329,11.988942,12.298986,GP,M,U,LE3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.677738,3.1087377,2.865613,1.3717151,2.0622187,0.20540003,4.0227423,3.3419707,3.1580126,1.7057939,2.3259706,3.8032162,3.9133787,11.624842,11.493567,11.984999,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,yes
16.660902,2.8448484,2.78898,1.5507612,1.9938194,0.3338536,3.8631532,3.3930404,3.193031,1.8284318,2.2781048,3.9070716,3.9343455,10.411317,10.290879,11.316776,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,yes
16.476246,3.2874959,3.020511,1.3393824,2.2098062,0.13055432,3.9197462,3.4099877,3.0667083,1.5387297,2.2196236,3.7147624,3.9987783,11.787321,11.934276,12.279683,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.899498,1.8478305,1.7359267,1.6002822,1.3577504,0.13463236,4.235756,3.2174563,3.2155795,1.372469,2.5886712,3.793208,1.415371,11.522561,11.165016,11.816612,MS,M,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
16.179626,2.1144538,1.9767445,1.5319409,2.0984263,0.031735353,4.070855,2.9731264,3.2332022,1.0575234,1.5200449,3.4112542,1.7752211,12.24375,12.637384,13.612503,MS,F,R,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.619041,2.8428752,2.572034,1.4922073,1.9626997,0.29003137,3.913961,3.3221295,3.151335,1.9268887,2.7045088,3.795822,5.6641855,11.370902,11.887909,11.822005,GP,M,U,LE3,T,services,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.94128,1.8199974,1.7971447,2.0090337,1.7824134,0.39293593,3.7877064,3.15784,3.1874409,1.5179129,2.3852983,3.4769285,3.579671,10.08775,10.56522,10.624425,MS,F,R,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.638577,2.5305872,2.2101147,1.3257954,2.2766442,0.051041104,3.88922,2.8580048,3.139503,1.1778638,1.9255394,3.2786512,4.66956,12.073362,12.71647,13.217306,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
