age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
17.036798,2.0830834,1.9706678,1.8231561,1.97082,0.50965935,3.7050834,3.190891,3.137119,1.8334837,2.5438988,3.4798403,4.753523,10.51811,10.460344,10.847782,MS,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.348091,3.1129248,2.7510211,1.23056,2.093032,0.048552755,3.9559355,3.1747935,3.1286025,1.4090198,2.1930094,3.5509381,3.9194562,12.494825,12.866798,12.959344,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.596697,2.7750394,2.5237813,1.406563,2.0719693,0.15883529,3.8515055,3.1671886,3.1408317,1.5261152,2.280248,3.539706,4.4274597,11.91835,11.838152,12.403711,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.418205,2.9285607,2.6022441,1.2574817,1.9833276,0.052879937,4.0184517,3.1778383,3.29385,1.3435624,2.1151004,3.5205584,3.0561235,12.43581,12.630966,13.500479,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.437668,2.9402685,2.585917,1.3105557,2.1609464,0.044032674,3.9613562,3.033214,3.0577712,1.2668768,1.9268745,3.5307217,3.741833,12.631269,12.703702,12.819785,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.86979,2.343111,2.1949794,1.6616836,2.0476038,0.28883398,3.7672486,3.0990555,3.1371968,1.6135844,2.379321,3.4591503,4.971806,11.161764,11.216006,11.850278,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.698584,2.813157,2.4520943,1.4798402,2.1906884,0.1278391,3.8297184,3.1192966,3.1307805,1.5241733,2.2508364,3.4065018,5.120817,11.670986,11.811412,12.328176,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.299988,3.240717,2.8000748,1.2039199,2.1948354,0.015394684,4.161974,3.2130075,2.9983296,1.2063639,1.878334,3.5584457,3.0563903,13.145911,13.4185705,13.839768,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.744514,2.6430821,2.401394,1.3549805,1.9384172,0.15276732,3.92901,3.1634717,3.0857718,1.5659323,2.2945194,3.5748715,3.6723058,11.741897,11.742562,12.356592,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.548132,2.8904006,2.6239755,1.3649957,2.0823321,0.0771691,3.9841354,3.1200137,3.1297865,1.454792,2.1935334,3.5181036,4.270924,11.850908,12.305479,12.671205,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.486282,2.7261596,2.4773107,1.4678206,2.0182238,0.15347786,3.8448184,3.1616707,3.3385403,1.5874364,2.2224464,3.4934537,4.764143,11.834856,11.890955,12.309721,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.831726,2.17445,2.1026103,1.6461701,1.9504399,0.18695803,3.9382646,3.1344044,3.3346763,1.4158291,2.2160988,3.4795828,3.0974793,11.5743885,11.492344,11.849863,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.895678,2.0563915,2.0054712,1.706831,1.8587594,0.23409387,3.9670453,3.2450826,3.2933965,1.4343143,2.3867886,3.5521626,3.3697834,11.055419,11.09302,11.651861,MS,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.624535,2.7608056,2.5695794,1.3673383,1.9970624,0.13202992,3.837904,3.209188,3.208794,1.5692255,2.3214493,3.5570912,4.2798934,11.9102745,11.892594,12.536025,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.234255,3.0843823,2.7308912,1.219507,2.1515176,0.02563544,4.1660643,3.0022256,3.0781827,1.2206063,1.9319999,3.5041888,2.8231885,13.023146,13.400525,13.884093,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.28246,2.9531462,2.6461945,1.2493811,2.1181602,0.020746835,4.1323557,3.1341808,3.3126926,1.1639434,1.8479248,3.639582,2.8182073,12.940815,13.124492,13.947778,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.67067,2.772957,2.502791,1.4702271,2.1795356,0.15172495,3.8229089,3.1305912,3.1360235,1.5623691,2.2746983,3.4941497,4.902545,11.789511,11.922428,12.154367,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.617672,2.5461006,2.35828,1.3921361,1.9415095,0.10618215,3.9693067,3.1688647,3.2299073,1.3614852,2.2892375,3.5776427,3.563859,11.974415,11.790392,12.524398,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.806345,2.3032863,2.1832035,1.5782123,1.9113346,0.2876551,3.8430336,3.192272,3.1132152,1.5855,2.4713554,3.5423183,4.274136,11.207395,11.095608,11.269929,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.66005,2.832613,2.5621219,1.4417989,2.0633004,0.137252,3.8729055,3.114753,3.1078098,1.5178967,2.2987022,3.6533163,4.3498526,11.939911,11.918824,12.481862,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.342918,3.064974,2.7426934,1.2668626,2.003003,0.05272942,3.9688818,3.207954,2.9818912,1.3009341,2.1159859,3.5921617,3.4903975,12.7902,12.343308,13.453156,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.684174,2.5756667,2.3699913,1.4939634,2.0934334,0.21196309,3.7636652,3.1548002,3.1463416,1.6285222,2.3768015,3.436039,5.030931,11.58909,11.809906,12.172648,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.796911,2.543413,2.3536022,1.6038411,2.0249107,0.3234157,3.7029657,3.1700654,3.0657284,1.7176411,2.431705,3.541847,5.2691216,11.296367,11.107216,11.798189,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
