age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.725883,2.6096478,2.5435286,1.4249578,2.3666577,0.10009755,3.7371309,2.91465,2.9252586,1.3681617,2.0810294,3.487547,5.2023106,11.525648,11.728521,12.352684,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
16.195702,3.5096574,3.1112134,1.2194678,1.7332437,0.06559945,4.4264903,3.613856,3.2172742,1.4937959,2.453165,4.131977,2.9091046,12.796696,12.869497,13.108267,GP,M,U,LE3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.634308,2.487641,2.4037766,1.3207524,2.3474514,0.028350966,3.9997203,2.8093898,3.003494,1.1335915,1.7801526,3.4662728,3.9253602,12.584835,12.422543,12.881592,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
15.946934,3.7147317,3.3689785,1.1410975,1.9044718,0.02240142,4.470111,3.6068363,3.0863824,1.2930137,2.1797745,4.0401745,2.3835578,13.720171,14.169901,13.972307,GP,M,U,LE3,T,teacher,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.469452,3.120459,2.7498035,1.2471253,2.429343,0.018589715,3.981636,2.9669771,2.9968293,1.2252901,1.9144485,3.4008255,3.6488256,12.586658,12.665671,13.486219,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.48946,3.2127714,2.8818192,1.2187799,2.378363,0.021476183,3.9696965,2.9603195,3.0226865,1.2334958,2.0231385,3.5670784,3.9891834,12.305562,12.551232,13.4225645,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.672934,3.038738,2.784633,1.5062382,2.0082064,0.25576788,3.917966,3.3478453,3.1310816,1.8183792,2.5221195,3.7331235,5.9474473,11.356002,11.564056,11.71976,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.505518,3.3237092,2.9234805,1.2246782,2.3823788,0.019802896,4.0713243,2.9985304,3.0203743,1.2116338,1.9503587,3.4509933,4.1292105,12.634448,12.881464,13.462688,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.439793,3.323006,3.0803962,1.383735,2.0118258,0.17289796,4.034978,3.4466295,3.1371658,1.7916775,2.4392767,3.8361988,4.8143826,12.012854,11.958487,12.213112,GP,M,U,GT3,T,teacher,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.14628,3.697773,3.3231528,1.1288036,2.1205328,0.015872885,4.366118,3.4893808,2.8838048,1.2574458,2.0524106,3.812851,2.6525905,13.502482,13.580159,14.040234,GP,M,U,GT3,T,teacher,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.474422,3.1329036,2.939576,1.3002476,2.211232,0.06932954,3.8549478,3.0871856,3.0141366,1.3341684,2.0763009,3.727714,4.141395,11.779793,11.945039,13.044594,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
16.717941,2.9335427,2.6349602,1.3005257,2.2769234,0.043699622,3.93946,2.9466963,3.0732303,1.2051601,1.928045,3.5605903,4.3838162,11.497708,12.01235,13.236104,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.817587,2.4332614,2.2409322,1.3696139,1.7340794,0.08882043,4.184088,3.3352926,3.3228724,1.3340843,2.4199433,3.8812468,1.897314,11.114424,11.529076,11.880482,GP,M,U,GT3,T,other,other,course,mother,no,no,no,yes,yes,yes,yes,no
16.394249,3.1559782,2.7594304,1.1229922,2.4550076,0.0038023742,4.1296325,2.9109674,3.118695,1.0729754,1.7637997,3.4578216,2.7070668,13.257047,13.115682,14.558821,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.046833,3.66859,3.343232,1.1514915,2.0802104,0.01379426,4.3595114,3.4308658,2.9676425,1.248131,1.973131,3.779819,2.3699656,13.759882,14.182233,14.468409,GP,M,U,GT3,T,teacher,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.478523,3.2946305,2.7964277,1.1258013,2.1536615,0.009117506,4.1619425,3.1592088,3.0919569,1.1736577,2.0021243,3.6067038,2.6475544,13.203461,12.990452,14.028981,GP,M,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.64054,2.7867117,2.4220731,1.3132484,2.359125,0.03682033,3.9708707,2.9267054,2.9619176,1.2634481,1.9400865,3.2662404,3.9160876,12.325729,12.569966,12.738428,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.585161,2.896836,2.5707622,1.1945357,2.5241222,0.007912652,4.069025,2.8762,3.1000907,1.1149658,1.8181906,3.308593,3.0372894,12.652138,13.354333,13.651172,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
