age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.725838,2.4455276,2.239511,1.5278535,2.0685399,0.18057466,3.8378139,3.1180568,3.1115804,1.4757972,2.2778425,3.4640148,3.945391,10.972347,11.152443,11.58687,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.329775,3.4000425,2.9108937,1.1653228,2.0272832,0.04401507,4.0920963,3.0739498,3.0957158,1.3935437,2.1259904,3.7636273,2.8987026,12.442511,12.88843,13.423052,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.53807,2.5683138,2.2209687,1.3325024,2.4235086,0.037558127,3.9649782,3.019552,3.0787237,1.1565166,1.808954,3.0957618,3.1948764,12.24767,12.539278,13.10849,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.563457,3.0049648,2.6186779,1.2923353,2.1743293,0.082610026,3.9066508,3.1069896,3.1033654,1.4468497,2.2966373,3.5593302,4.701176,12.41556,12.499499,12.637631,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.222021,3.2256296,2.808109,1.1324579,2.120655,0.026378278,4.0587263,3.0969627,2.9066005,1.2504514,2.0460036,3.6291637,2.9721859,13.3656645,13.078636,13.622016,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.615067,2.7153654,2.4424465,1.3762083,2.2476048,0.05698622,3.9260147,3.1047518,3.1622403,1.2553749,1.9299102,3.3310556,3.7203434,12.08081,11.997422,12.622372,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.50688,3.017643,2.6767552,1.2528812,2.1077752,0.09284496,3.9240694,3.0809083,3.026644,1.4657636,2.17457,3.668802,4.096873,12.111733,12.361544,12.593255,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.740051,2.7199757,2.4204879,1.4405578,2.0863059,0.18731676,3.8577623,3.0797963,3.0457177,1.6268448,2.2968702,3.4622433,4.4635353,11.747317,11.868716,11.906232,GP,M,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.701626,2.8173327,2.509847,1.3733411,1.9822433,0.2555592,3.8474846,3.1971226,3.0679998,1.7528167,2.5327506,3.7551024,4.05095,11.13748,11.347575,11.652674,GP,M,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.33951,3.342697,2.8616226,1.1343777,2.079205,0.028332505,4.116769,2.9986684,3.1076293,1.3346635,2.1205287,3.7432187,3.3033793,12.9698515,13.322927,13.419471,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.80176,2.7576,2.441339,1.4091758,2.1924772,0.16800801,3.81109,3.134521,3.0722241,1.5678233,2.3006148,3.4811194,4.886457,11.534123,11.661979,12.191603,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.761616,3.0188737,2.5678465,1.3570068,2.1788833,0.13414145,3.8682456,3.0991669,3.0392892,1.6050628,2.3912826,3.5135157,4.877048,11.700279,12.078493,12.504172,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.70606,2.693203,2.4850206,1.3167893,1.9497414,0.13665491,4.0138555,3.115151,3.1906958,1.4229486,2.2154012,3.7934358,2.343838,11.517781,11.874335,12.349389,GP,M,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.296078,3.1676342,2.7684898,1.1480116,2.0865293,0.03323859,4.1379642,3.0601053,3.0733647,1.2431356,1.9064169,3.702258,2.3663902,13.097576,13.213755,13.372804,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.478655,3.0114443,2.5514255,1.204021,2.1681345,0.03267923,4.1516824,3.0530977,3.1397889,1.2099483,1.9198893,3.529267,3.2602634,12.951646,13.209148,13.366024,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.66998,2.8927448,2.5846322,1.3787045,1.9333223,0.23900804,3.8461773,3.1444693,3.03089,1.7594079,2.4384232,3.732163,4.1634455,11.274334,11.350324,11.649761,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.62895,2.696988,2.3472261,1.4274458,2.3164377,0.06721068,3.9259384,3.0500546,3.0977511,1.2761675,1.9994373,3.2769926,4.0878706,11.925353,12.576569,12.659589,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.457264,2.8842487,2.539296,1.3232691,2.1476018,0.104471594,3.8492155,3.0710747,2.992685,1.4998254,2.2289762,3.5473413,4.1199527,11.955651,12.235693,12.3176775,GP,M,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.552555,2.9006543,2.4776907,1.2683871,2.2912614,0.041415785,3.9960325,3.0857706,3.0662084,1.254562,1.9934976,3.4901683,3.657684,12.290472,12.046521,13.3165,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
16.592499,2.8239467,2.5289712,1.3313273,2.0243418,0.19487873,3.8752892,3.2366562,3.0983126,1.5468864,2.3752825,3.748938,3.3921502,11.249928,11.644322,12.01738,GP,M,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.549948,3.0880969,2.7190104,1.2759953,2.1938288,0.07727593,3.910452,3.0627694,3.033859,1.4625087,2.1871243,3.6244235,4.658165,12.228169,12.616018,12.589538,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.992495,2.273036,2.1682856,1.7028483,1.9627037,0.46943307,3.7379599,3.1986768,3.1828768,1.8092855,2.5717554,3.5494556,4.209639,10.344235,10.234144,10.613855,GP,M,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.988056,2.164118,2.007521,1.5730126,1.9158695,0.27358305,3.8442156,3.1312244,3.2152789,1.5882657,2.4148755,3.615318,2.8857944,10.317485,10.524973,10.862517,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
