age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.68903,2.5005221,2.367445,1.6587255,2.0578518,0.27996218,3.8685594,3.181209,3.1630409,1.7227867,2.486287,3.6193018,4.1785474,11.056058,11.464995,11.516739,GP,M,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.261734,3.1932585,2.9533985,1.2841585,2.1055913,0.059393726,4.274167,3.177021,3.1582618,1.438844,2.2859154,3.954218,2.6334047,12.368089,12.947342,12.681475,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.775814,2.1526928,2.1363494,1.5189092,2.2561405,0.0456547,4.1000395,3.0865614,3.1455507,1.108048,1.9057715,3.1508603,3.1772666,12.728155,12.077036,13.465253,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
16.133955,3.602321,3.2020035,1.1508734,2.0720134,0.03295783,4.3167505,3.4075782,3.2736807,1.3289934,2.0009766,3.8595645,2.3577576,13.187605,13.984156,13.65756,GP,M,U,GT3,T,teacher,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.809498,2.5816736,2.4169207,1.3985813,2.0522308,0.19124083,3.7513943,3.091976,3.1905198,1.4440798,2.206817,3.5539646,4.988105,11.213331,11.146832,11.64077,GP,F,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,yes
17.113987,2.170361,2.164515,1.4185269,2.0296438,0.16604345,3.7790027,2.9330957,3.2779074,1.286413,1.933825,3.2499409,5.050606,11.197026,11.229727,11.631868,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.443913,3.2191758,2.92974,1.3034638,2.190112,0.073520064,4.1347485,3.1217642,3.1460457,1.4656115,2.1498606,3.637546,4.2220674,12.306527,12.948622,12.74226,GP,M,U,GT3,T,teacher,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.807478,2.3818333,2.3796146,1.5298374,2.18333,0.17702027,3.904075,3.0504339,3.189759,1.4627355,2.2833037,3.427711,5.1676564,11.413119,11.818611,12.047089,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.653217,2.991926,2.5746574,1.4002151,1.7197616,0.36306873,3.9979887,3.4742346,3.3298516,2.0559525,2.7401104,3.8719757,3.2065687,11.193432,11.06625,11.208063,GP,M,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,yes
16.84362,2.5906847,2.4137313,1.5603075,2.1214597,0.16542807,3.859438,3.1297765,3.1802824,1.5640354,2.3859253,3.5137506,5.294013,11.176692,12.047958,12.176763,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.583006,3.0728536,2.8183563,1.3085167,2.0159461,0.105383515,4.041828,3.1585386,3.175081,1.5386531,2.3343713,3.6504757,3.697042,11.917344,12.42566,12.306077,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.45032,2.521621,2.3423402,1.6294137,2.169389,0.06478673,4.255404,3.2634037,3.2652144,1.3039584,2.232571,3.6217253,2.2642796,12.500313,12.364696,13.153225,GP,M,R,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.794704,2.57648,2.367208,1.5277001,2.0791812,0.111267835,4.0377493,3.1822743,3.1529152,1.4365649,2.4235568,3.5505202,3.6875591,11.772318,12.32588,12.596459,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.693048,2.8678997,2.590946,1.311506,1.8775753,0.1527972,3.9317715,3.1637585,3.1814473,1.4486632,2.2533026,3.612288,4.4490147,11.46601,11.886855,12.010949,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.364634,3.3806329,3.0708115,1.1813128,2.1974976,0.03713785,4.265564,3.2279344,3.3559213,1.2571695,1.9560344,3.6134794,3.048913,12.964949,13.229373,14.007811,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.38316,3.2142878,2.799741,1.314598,2.1200013,0.07777618,4.1229954,3.2497733,3.0334618,1.4349222,2.1883063,3.7420175,2.8799677,12.292508,12.974231,12.912051,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.688457,2.9486723,2.612988,1.2141275,2.2070808,0.039564654,3.9781766,2.914391,3.216735,1.1773936,1.7717555,3.2703013,4.35622,12.256203,12.831005,13.542471,GP,F,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.832228,2.121506,2.0957272,1.5922139,2.289184,0.09216188,3.9376464,3.0335038,3.1305237,1.1891781,1.9376444,2.9798741,4.722328,12.014627,11.650463,12.5749855,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.979254,2.2694716,2.100585,1.3813827,2.133965,0.08661866,3.8475718,2.851191,3.1055121,1.1412907,1.7202814,3.1878138,4.9729223,11.762682,11.67675,12.515578,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.697481,2.8043811,2.5433795,1.594108,1.9899077,0.32348883,3.9205325,3.3441865,3.072008,2.0164227,2.7027826,3.8160508,4.426678,10.889711,11.531191,11.179301,GP,M,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.49742,3.060648,2.8015072,1.2484078,2.044313,0.055941135,4.1082344,3.1472456,3.1474514,1.3315449,2.2152824,3.685879,3.1406326,12.473956,12.883834,13.16818,GP,M,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.699635,3.0311775,2.7505603,1.3359426,2.0130007,0.1984322,3.8445494,3.2402039,3.2578955,1.6389234,2.2846413,3.724875,5.600694,11.043512,11.371397,12.0561495,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,yes
16.490068,2.4284906,2.3908553,1.6288688,2.0631762,0.043756537,4.2148347,3.3007283,3.2491841,1.2061843,2.1044414,3.4890943,2.1964226,12.832873,12.675962,13.59134,GP,F,R,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.987793,1.8849651,1.9060135,1.7137282,1.9708488,0.197155,3.8411922,2.9456658,3.3152423,1.3123245,2.0586548,3.1220605,3.9293044,10.690059,11.080427,10.602849,MS,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.205372,3.5014446,3.0885532,1.196472,1.9790142,0.063138,4.2391167,3.5448558,3.1314008,1.4664267,2.2595224,3.968791,2.169182,12.710964,13.331028,13.22934,GP,M,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
17.039564,2.3116074,2.2169006,1.5664573,1.9315112,0.3919055,3.7119977,3.1498644,3.2684798,1.6592808,2.3527565,3.430926,4.7090673,10.358811,10.570315,10.736864,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
