age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.692688,2.3198602,2.1994538,1.5531288,2.2584534,0.11460702,3.7365093,2.957677,3.0556948,1.2713511,1.9834754,3.254783,5.058469,11.271675,11.12796,11.999847,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.808455,2.8409908,2.5238717,1.4244747,2.3011858,0.087603875,3.779181,3.1012285,3.0652807,1.4282485,2.1091826,3.3737686,4.8060813,11.607657,11.889586,12.524155,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.911985,2.4767308,2.1458085,1.4507456,2.142828,0.079748295,3.8659184,2.9034448,3.1125052,1.2529895,1.9971564,3.3432121,3.812246,11.868021,11.734903,12.417143,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.19931,3.5177615,3.1390545,1.1010647,1.8692018,0.013635131,4.445278,3.474326,3.1725757,1.2109215,2.1070495,4.075042,1.50524,13.394546,13.534554,14.06988,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.976997,2.5567608,2.2566957,1.3949437,2.3461607,0.032937735,3.8881457,2.942925,3.218158,1.1789773,1.8405106,3.0644243,3.7535098,12.219894,12.830198,13.151171,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.766672,2.4293742,2.2736287,1.4530307,2.2499545,0.085212424,3.8076568,2.8437936,2.9666166,1.2224177,1.9374309,3.2832236,4.281113,11.719788,12.016116,12.473679,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.61588,3.238372,2.9498508,1.2089126,2.1599998,0.024487976,4.030528,3.3472955,3.0260165,1.2837123,1.8671529,3.5758305,2.5932105,12.376482,13.332871,13.413373,GP,M,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.849813,2.7168446,2.5042558,1.2975178,2.275007,0.020244144,4.0967,2.9203107,3.1940084,1.136691,1.8431954,3.300525,2.6320033,12.101528,13.379167,13.549689,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.386066,2.970968,2.7994888,1.352184,1.8718753,0.1970564,3.9937277,3.27617,3.1491506,1.685292,2.3604956,3.9562805,4.0254736,11.62401,11.281055,11.906651,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.574577,3.100541,2.6723504,1.293129,2.0939746,0.08408719,4.0143642,3.2576709,3.0639691,1.460073,2.1362143,3.6927302,3.5651777,12.043727,12.289787,12.753459,GP,M,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.795938,2.66354,2.4927118,1.5662917,2.1109254,0.30532146,3.7866387,3.140233,3.0942178,1.7879438,2.3996086,3.5578668,5.481236,11.05073,11.1967535,11.574822,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.579956,2.9289587,2.5638552,1.3261358,2.316925,0.04975214,3.7939966,3.002322,2.9709234,1.2977583,1.9472773,3.3032415,4.820702,11.983486,12.331908,12.82375,GP,F,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.92854,2.1806972,2.0915632,1.7912304,1.6371975,0.4831031,4.055339,3.5170937,3.4175172,1.9850028,3.0072882,3.8000622,2.674186,10.188787,10.1113205,10.407315,MS,M,R,GT3,T,other,other,course,mother,no,no,no,yes,yes,yes,yes,no
16.619474,2.6378815,2.4764588,1.2839847,2.165415,0.049315818,3.7850282,2.9410815,3.0492723,1.2002538,1.8027842,3.1780589,4.1470184,11.768595,12.038716,12.514235,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.093868,3.5720534,3.2949233,1.1042132,1.8441339,0.02019554,4.5194206,3.4943197,3.334293,1.2677377,2.2426815,4.1029506,1.6725478,13.115461,12.932133,14.336436,GP,M,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
