age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.68247,2.8743947,2.6521358,1.3181959,2.2195039,0.085176274,3.8830292,3.1653237,3.0650566,1.4780068,2.2503295,3.4995482,4.569091,11.882481,12.146675,12.687446,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.82318,2.366524,2.2791722,1.514853,2.028742,0.20849988,3.8916698,3.1274052,3.1846693,1.4756986,2.2081745,3.5176728,3.383062,11.651595,11.668005,12.201958,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.457455,3.109412,2.8170428,1.2425194,2.1447754,0.05363486,3.9835048,3.178688,3.0865958,1.3998995,2.163425,3.6446693,3.8049226,12.069645,13.026606,12.833696,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.155846,3.59797,3.1424592,1.049235,2.1588953,0.0029716215,4.4044876,3.1357088,3.090698,1.0803005,1.6402966,3.7086558,1.4304994,13.850325,14.365992,14.846488,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.347225,3.2213566,2.7810757,1.1270995,2.0044937,0.014620805,4.296351,3.2959056,3.2519062,1.1680696,1.8616021,3.6625583,1.7194172,13.259448,13.266338,14.254349,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.669151,2.9663398,2.6785114,1.302472,2.1991463,0.08826577,3.8886251,3.1491272,3.0172088,1.4742875,2.2116861,3.5130742,4.915048,11.887866,12.361535,12.463875,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.586987,3.0230565,2.644432,1.2552809,2.1605425,0.05864099,3.9869318,3.1409342,3.0394921,1.3874242,2.172171,3.641962,3.7199457,12.089259,12.539392,13.082919,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.405674,2.8545191,2.5909152,1.2836713,1.9964478,0.07207877,4.1255913,3.0704334,3.1872392,1.3361759,2.25276,3.7091517,3.0353062,12.113634,12.084249,12.526462,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.810581,2.5857186,2.3891594,1.5057261,2.0149748,0.21941172,3.791415,3.1380808,3.1524024,1.5811985,2.3516676,3.5152571,4.784971,11.102029,11.377447,11.672295,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.215096,3.4052994,2.9618137,1.1001542,2.1178913,0.009727363,4.3917828,3.2742379,3.0513895,1.1399306,1.8231657,3.845992,1.9079409,13.54095,13.972777,14.195494,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.705326,2.4988577,2.330178,1.4715153,1.996003,0.1960895,3.9815373,3.173795,3.147912,1.5181303,2.2711992,3.6262069,3.6286643,11.207202,11.564488,11.65255,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.662561,3.001114,2.6176205,1.2738774,2.1765566,0.063081205,4.056774,3.141338,3.1237962,1.3817191,2.1553686,3.5970976,3.92975,12.4301815,12.689043,13.001502,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.480722,3.160565,2.6659462,1.2008545,2.1007538,0.02864977,4.1743517,3.2044048,2.9906893,1.2813585,2.0934536,3.552231,2.8563936,12.798782,12.903954,13.335935,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.590706,2.711443,2.47653,1.3627995,2.132829,0.10063458,3.9797165,3.1328366,3.0589778,1.3307655,2.1083384,3.5118384,3.2734916,12.2128935,12.100706,12.428287,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.360352,3.2646165,2.8615634,1.1526319,2.079465,0.02292345,4.1689873,3.185871,3.079738,1.2345254,2.0284388,3.7031057,2.773393,12.870257,13.339455,13.435446,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.418352,3.0598047,2.698342,1.2126086,2.0922613,0.033638515,4.1798973,3.1898956,3.025218,1.2034218,1.9092436,3.6613715,2.6044161,13.201061,12.904857,13.431982,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.388313,3.1719933,2.795658,1.1716809,2.2303474,0.016941864,4.1955404,3.0970068,2.93591,1.1631131,1.8605332,3.5970912,2.1456072,13.201591,12.961096,14.054012,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.856892,2.4190948,2.2242613,1.5959363,2.0121362,0.31834483,3.8369508,3.2106059,3.2480342,1.7145984,2.4517853,3.4766169,4.936752,10.913574,11.361109,11.349557,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.479017,2.943646,2.6814756,1.2444353,2.1266975,0.042252693,4.111129,3.1019654,3.0530722,1.2300406,1.9667153,3.601314,2.8052778,12.990637,12.773568,13.406433,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.76786,2.7282917,2.4825668,1.3801517,2.0773923,0.20914999,3.893243,3.1049218,3.1615381,1.590493,2.3887992,3.6684837,4.7039456,11.516498,11.770249,12.048667,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.492697,3.0955596,2.7656932,1.18436,2.0621965,0.0471749,3.9570749,3.1794386,3.0781035,1.3884873,2.1665049,3.73513,3.7735794,12.275742,12.521365,13.2160015,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
17.05029,2.2496858,2.1348886,1.8349264,1.9604785,0.4994753,3.7489238,3.1969554,3.2125525,1.8650122,2.4966578,3.3769135,5.189426,10.194024,10.893541,10.941394,MS,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.971489,2.2827954,2.1305754,1.7255455,2.0730834,0.36799556,3.6961792,3.1573286,3.143973,1.7564112,2.4174795,3.3251956,5.360556,10.926942,11.099231,11.220717,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.696651,2.8866072,2.5193636,1.3543916,2.1369615,0.12268127,3.998481,3.1548197,3.1197736,1.4471475,2.1220007,3.4233134,3.9304345,11.850357,12.184092,12.388092,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.590286,2.9097621,2.6194606,1.2868705,2.1359615,0.06667338,4.005788,3.1964312,3.1017168,1.3720021,2.0812836,3.5802016,3.847805,12.560103,12.442901,12.834966,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.882797,2.3619738,2.2418137,1.5268611,2.0226507,0.17409949,3.9498732,3.200927,3.244495,1.4973488,2.1707308,3.455585,3.633252,11.43504,11.354385,11.840053,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.817358,2.5789511,2.3274405,1.5575075,2.0723596,0.23635308,3.8347344,3.198364,3.2303023,1.6768224,2.3811836,3.4621897,5.0542755,11.52476,11.553094,11.828686,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
