age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
17.173504,2.0910268,2.0737228,1.6180255,2.161007,0.23426858,3.5476775,2.9025729,3.1304784,1.3767159,1.7868438,3.445566,5.104698,10.699526,10.220973,11.231566,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.254993,3.6368465,3.131256,1.1676962,1.9984794,0.02415474,4.398756,3.613674,3.281167,1.2355844,2.1816044,4.0136003,1.7125657,13.756657,13.451665,14.586239,GP,M,U,GT3,T,teacher,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.684536,2.5960057,2.3775048,1.4002277,2.343693,0.041388273,3.8874013,3.1601613,3.1708953,1.1893172,1.931657,3.3302226,4.271637,11.641337,11.939324,12.700053,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,no,yes,yes,yes,no
16.698318,3.3783007,2.79551,1.3433957,1.9428273,0.026113745,4.3547163,3.5131953,3.3378565,1.3054307,2.4476573,4.026273,2.1286886,13.510144,12.694686,13.8451185,GP,M,U,GT3,T,health,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
16.838129,3.2662213,2.7368312,1.2013555,2.5179198,0.012212246,3.8907342,2.9559054,3.244363,1.1730314,1.7781105,3.1828382,3.919791,12.716874,12.798553,13.608304,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
17.037788,2.4632585,2.438316,1.4285828,2.2641115,0.0888736,3.5325506,2.86513,3.1989734,1.3570001,2.1213598,3.3050523,6.694109,11.526165,11.416799,12.281964,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.257542,2.624386,2.5745544,1.3614272,1.8953702,0.19433744,3.89165,3.17606,3.01624,1.500973,2.0089912,3.7650473,4.0024753,11.123398,11.059366,11.18116,GP,M,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.632437,3.0998554,2.7399387,1.2266726,2.390767,0.026831713,3.845245,3.0415688,3.1246693,1.2741048,1.9566693,3.36195,4.5390434,12.631462,12.36929,13.2127,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.425013,3.2834563,2.961635,1.3266225,1.7983264,0.33692095,3.936403,3.5669289,3.3280754,1.9681997,2.6764505,3.890655,4.7605567,10.760662,11.072038,11.071731,GP,M,U,LE3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.375704,3.6019535,3.0239909,1.2129978,2.1130693,0.025489356,4.4638863,3.624928,3.3532639,1.2215289,2.1971936,4.0452986,1.8037176,13.869072,13.475741,14.574901,GP,M,U,GT3,T,teacher,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.738533,2.9303288,2.5678873,1.5524464,2.0750751,0.24476671,3.776155,3.2735767,3.2284877,1.671756,2.4845529,3.5921876,5.5911136,11.263925,10.813734,11.57697,GP,M,U,GT3,T,other,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.800396,2.0957692,2.1200864,1.6023688,1.9252763,0.34187716,3.7541611,3.0548532,3.1339633,1.5790594,2.2734475,3.7138343,4.7702837,10.943685,10.388897,10.918679,GP,M,U,GT3,T,other,other,home,mother,no,no,no,no,yes,yes,yes,no
16.948235,2.5805776,2.2699482,1.6097789,1.810734,0.12658577,4.1206255,3.3120186,3.370416,1.4745252,2.6788785,3.655676,3.381039,11.70097,11.82941,12.118239,GP,M,U,GT3,T,other,other,course,mother,no,no,no,yes,yes,yes,yes,no
16.49245,3.3098757,2.8906326,1.2406114,2.342084,0.03766353,3.7645974,3.0938952,3.2202456,1.3269532,1.9390719,3.2577717,4.5610723,12.698637,12.338936,12.906471,GP,F,U,GT3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
