age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.507685,2.7769935,2.457313,1.455094,1.8160418,0.15419587,4.028287,3.20058,3.2802908,1.5722265,2.5029197,3.6929803,4.4087973,11.56344,11.541451,11.771258,GP,M,U,GT3,T,other,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.35064,3.4194624,3.146738,1.2351778,1.8601487,0.115600556,4.0760818,3.3236213,3.230768,1.6118462,2.4178107,3.8514125,3.5973957,12.11083,12.202208,12.692095,GP,M,U,GT3,T,services,services,home,mother,no,yes,no,yes,yes,yes,yes,no
16.66906,2.487957,2.0916712,1.4240665,2.233302,0.038733024,3.8385932,2.884096,3.0294414,1.1874031,1.7710049,3.3231905,3.693067,12.2618265,11.814853,12.892795,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.395626,3.1726744,2.8536942,1.3230721,1.7978337,0.19975086,4.018238,3.4386992,3.2231536,1.8030472,2.7464828,3.8486228,3.8979676,11.694851,11.802003,11.944325,GP,M,U,LE3,T,services,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.546806,3.0492013,2.7223034,1.2616122,2.433218,0.032302085,3.875393,2.8104463,2.9861746,1.2174245,1.8749846,3.494149,4.0251694,12.54241,12.825337,13.272115,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.831165,2.2001276,1.8440746,1.4940275,2.039299,0.06634551,3.9505568,3.045013,3.0906613,1.2762159,2.1292725,3.1601076,4.678842,11.741653,11.804978,12.8746395,GP,F,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
16.655342,3.0820234,2.8484898,1.4418213,2.2861164,0.16629103,3.8302193,3.123664,3.0319386,1.7184253,2.3699625,3.5663342,5.7362285,11.543542,12.010978,12.285439,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.736364,2.5778105,2.4656599,1.4636595,1.8560209,0.18210216,3.9371843,3.26063,3.1469905,1.5880017,2.5192661,3.7200792,3.745862,11.267833,11.124421,11.426179,GP,M,U,GT3,T,other,other,course,mother,no,no,no,yes,yes,yes,yes,no
17.178316,1.9837157,1.7811664,1.7739844,1.6303945,0.85282004,3.8338692,3.278431,3.2534575,2.1886177,3.0053375,3.7488725,3.602203,9.383145,8.944011,8.992381,MS,M,U,GT3,T,at_home,other,course,mother,no,no,no,no,yes,no,yes,no
16.280458,3.280806,2.9674919,1.2480671,2.221969,0.039377563,3.9902596,2.9600024,3.0344954,1.2822758,2.0825734,3.6487439,3.967002,12.947636,12.70249,13.488208,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.492397,3.319969,3.0782278,1.3778567,2.1057825,0.11214037,3.9803991,3.186272,3.1802273,1.6145047,2.3862448,3.605686,4.142404,11.850008,12.323001,12.971434,GP,M,U,GT3,T,services,services,home,mother,no,yes,no,yes,yes,yes,yes,no
16.379253,3.002415,2.75119,1.3494217,1.6479592,0.17184275,4.072342,3.4562807,3.1764429,1.7586138,2.706316,3.8570697,3.613891,11.676144,11.17765,11.767972,GP,M,U,LE3,T,services,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.496065,2.5121222,2.2132988,1.4774749,1.618731,0.1556068,4.0394974,3.316547,3.2402356,1.6100004,2.5984774,3.7744346,3.309238,11.36929,11.427346,11.599511,GP,M,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
16.396595,3.0821471,2.7778919,1.1876616,2.415745,0.02753399,3.9820974,2.8707051,2.9190698,1.2049409,1.8358207,3.427269,3.729202,12.749903,13.1056185,13.221751,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.251764,3.3590593,2.9639876,1.2009088,2.1350534,0.021824203,4.0946436,3.0544581,3.0604665,1.2517782,2.10396,3.63279,3.2530255,13.192221,12.902576,13.276345,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.607786,2.406449,2.0763862,1.4423814,1.782972,0.097213015,4.043321,3.1096115,3.0638824,1.4687169,2.472527,3.410443,3.4447765,12.0216465,11.076345,12.608383,GP,M,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
16.524633,3.09872,2.8225076,1.2552841,2.324406,0.027704872,3.7984605,3.007638,2.9800246,1.2954767,1.9808874,3.4413471,4.5346594,12.6280155,12.62655,13.279668,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.300928,3.2836654,2.914852,1.207225,2.3383021,0.014310602,3.9716568,2.9411187,2.9473958,1.1712508,1.8900869,3.55398,3.178839,13.072628,13.563517,13.884308,GP,F,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.818825,2.2908971,2.038586,1.3313231,2.412265,0.014158312,3.849156,2.8679852,3.0999453,1.0892893,1.6697407,3.1294959,4.2244196,12.992256,12.937852,13.794603,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.397074,3.309004,3.0563664,1.3120993,1.866988,0.1601021,4.1344233,3.4291034,3.280567,1.6959922,2.5773084,3.9363296,3.465651,11.685592,12.175684,12.246315,GP,M,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.03907,3.5840654,3.271038,1.1633885,1.8718433,0.032373898,4.204878,3.3758855,3.1192026,1.3301367,2.3236938,3.8606045,2.7434053,13.276927,13.068874,13.918635,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.462467,3.3062315,2.9524796,1.3485994,2.0969322,0.12837093,3.9535515,3.3042939,3.1519494,1.6199181,2.397503,3.5811486,4.5379705,11.780798,12.017248,12.497581,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.585974,2.9811997,2.6782672,1.4006897,1.8935484,0.18884312,3.9532864,3.316769,3.1609175,1.6679556,2.5016398,3.718071,4.3289165,11.512354,11.432513,11.791889,GP,M,U,GT3,T,services,other,course,mother,no,no,no,yes,yes,yes,yes,no
17.013777,2.4007688,2.249999,1.5333376,2.1105797,0.15367515,3.7933762,3.2180097,3.203457,1.4468956,2.2299356,3.4321704,4.42434,11.401136,11.908091,11.91744,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,yes,yes,yes,yes,no
