age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
17.168652,2.127877,2.320716,1.6184016,2.094028,0.2116215,3.630606,2.6662395,2.8968124,1.4019275,1.9217246,3.1484575,5.1446915,10.201743,10.813174,11.319935,MS,F,U,GT3,T,other,services,course,mother,no,yes,no,no,yes,yes,no,yes
16.25827,3.6369677,3.4524837,1.1944666,1.451885,0.11230053,4.5233574,3.6358073,3.2725592,1.7730222,3.045544,4.4115267,3.1374824,12.37973,12.104115,13.054559,GP,M,U,GT3,T,teacher,services,course,father,no,yes,no,yes,yes,yes,yes,no
16.716105,2.7340508,2.2748435,1.4521592,2.2717965,0.08086053,3.7694905,2.912929,2.9959972,1.2919466,1.8060167,3.171853,5.3825884,11.726174,11.949284,12.188937,GP,F,U,GT3,A,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.15649,3.6275792,3.2583272,1.1931336,1.6008239,0.020294819,4.3895836,3.6123245,2.9480548,1.1792074,2.0275257,3.9997613,1.7652215,13.291473,13.400074,14.104087,GP,M,U,LE3,T,teacher,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.731754,3.0914083,2.8228614,1.3575578,2.1627388,0.09630655,3.6007378,2.7765117,3.1033955,1.6772549,2.2736871,3.317395,6.3328714,11.642135,12.244584,12.90609,GP,F,U,GT3,T,services,services,home,mother,no,yes,no,no,yes,yes,yes,no
16.73723,2.5628211,1.990025,1.4896742,2.044386,0.0415272,4.130152,3.2303863,3.1105154,1.167121,2.0422177,3.2065275,4.076543,11.800415,11.3815155,12.151877,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,no,no,yes,yes,no
16.668253,2.7623162,2.8407347,1.4248668,1.7947206,0.32441542,3.585999,2.8145897,3.1927447,2.125934,2.6217775,3.6835582,6.3517156,10.077351,10.361616,10.701005,GP,M,U,GT3,T,services,services,home,mother,no,yes,no,no,yes,yes,yes,no
16.680706,3.3685012,2.8504536,1.2045754,2.040836,0.026993431,3.7228985,2.7749038,3.054535,1.4300245,2.0720844,3.2165396,4.8543944,11.937809,12.538891,13.402996,GP,F,U,GT3,T,teacher,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.52201,2.676175,2.4997344,1.4844632,1.6952581,0.32002047,3.8975782,3.2681696,3.041975,1.6605611,2.2648218,3.481275,4.1152773,10.467905,10.259953,10.392414,GP,M,U,LE3,A,other,other,home,mother,no,no,no,no,yes,yes,yes,no
16.076014,3.719764,3.4280455,1.2263563,2.0992458,0.06783747,4.317062,3.462696,3.1358278,1.5554746,2.143758,4.086902,3.2725766,12.757725,12.795908,13.671318,GP,M,U,GT3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.28086,3.4641416,3.3091419,1.3422985,1.9525506,0.25702226,4.004468,3.3326268,3.1658604,2.0797434,2.6031137,3.8518414,5.2889385,11.456679,11.508344,11.995641,GP,M,U,GT3,T,services,services,home,mother,no,yes,no,yes,yes,yes,yes,no
16.835814,2.7321594,2.3025432,1.5168989,1.9988441,0.104571864,3.8050017,3.150973,2.9958146,1.3211484,1.9098417,3.138925,4.489809,11.129716,12.067376,11.989383,GP,F,U,LE3,A,other,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
17.050417,2.457209,2.2617722,1.6341829,1.9709033,0.061207443,4.188301,3.1060336,3.123786,1.2628763,2.4141018,3.3075504,3.8930292,11.751926,11.91755,12.551172,GP,M,U,GT3,T,other,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
16.611885,3.3470447,2.9812844,1.2942927,2.3341641,0.040904522,3.9496818,2.7634168,3.025721,1.4907625,2.206461,3.6066835,4.8807945,12.126527,12.568793,13.5833235,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.185295,3.8730521,3.4712393,1.120556,1.8628376,0.0048840772,4.521102,3.6080334,2.7802336,1.1553252,1.7942629,4.035325,1.3116158,12.804634,13.630023,14.436041,GP,M,U,GT3,T,teacher,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.542318,3.3884046,2.8504372,1.3689309,1.8499042,0.019772716,4.439271,3.3724365,2.9023817,1.1661384,2.093336,4.035875,1.7824628,12.429617,12.7963705,13.425884,GP,M,U,GT3,T,other,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
16.267529,3.0056396,2.1378367,1.2006922,1.832386,0.011080306,4.0580444,2.9945135,3.0982604,1.0935488,1.4148457,3.225665,2.0467026,11.630589,12.099618,13.149381,GP,F,U,LE3,A,other,other,home,mother,yes,yes,no,no,yes,yes,yes,no
17.145222,2.2887557,2.1369026,1.4695696,2.0160387,0.054871302,4.1165705,3.2082322,3.3990328,1.210428,2.350998,3.1917112,4.402109,12.0058155,12.078703,12.809308,GP,M,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
17.017916,2.5611115,1.8110964,1.2076008,2.048604,0.004255631,4.15459,3.2053308,3.3342304,1.0354241,1.5449152,2.5778046,3.3896406,12.61712,13.065705,14.19213,GP,F,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.669796,2.408583,2.3542066,1.7113676,1.7792108,0.42441708,3.996361,3.254665,3.081232,2.0301523,2.6749172,3.8384693,4.1678042,9.779513,10.7441845,10.122477,GP,M,R,GT3,T,other,other,course,mother,no,yes,no,yes,no,yes,yes,no
16.304296,3.4425232,3.2339556,1.3413075,1.9867498,0.22658636,4.050887,3.459153,3.194306,1.8862839,2.502441,3.8888097,5.1410494,12.08544,11.919902,12.483645,GP,M,U,LE3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
16.902355,2.3791957,2.2335374,1.7226309,2.069125,0.35665306,3.5139108,3.0125449,2.9964612,1.6187418,2.0366523,3.1229377,6.09494,10.386778,10.679527,11.036814,GP,F,U,LE3,A,other,other,home,mother,no,yes,no,no,yes,yes,yes,yes
16.935137,2.5531144,2.5087667,1.717122,1.8752174,0.21409708,4.134614,3.2941093,3.1250923,1.8252913,2.9021282,3.869868,3.8441334,10.980452,11.466004,11.260891,GP,M,R,GT3,T,other,other,course,mother,no,no,no,yes,no,yes,yes,no
17.439524,2.0784214,2.100086,1.8202043,2.207919,0.3187704,3.6293721,3.0365794,3.2109134,1.6154671,2.4240203,3.2600236,7.704791,10.705926,11.04272,11.350077,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.258255,3.5007179,3.3507836,1.2355431,1.4256216,0.37425432,4.3654237,3.6274633,3.3550045,2.1781085,3.3395748,4.2804804,4.191887,11.334878,11.411707,12.467435,GP,M,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
17.075813,2.7416139,2.3943865,1.5888052,2.14506,0.109590575,3.8602579,3.113639,2.9709277,1.3777986,2.0796795,3.263101,5.2001705,11.276272,11.979785,12.262085,GP,F,U,GT3,T,other,other,reputation,mother,no,no,no,yes,yes,yes,yes,yes
17.010513,2.4140053,2.579041,1.5992045,2.3327713,0.19232419,3.6342,2.8285782,2.9860353,1.5977848,2.2582245,3.4972904,6.471867,11.349077,11.494404,12.220518,GP,F,U,GT3,T,at_home,services,course,mother,no,yes,no,no,yes,yes,yes,no
17.267534,2.3209214,2.2433262,1.6293342,1.9390621,0.22932257,3.6749394,3.036202,3.150069,1.6424685,2.4814658,3.2159102,7.357876,10.757003,11.336254,11.968504,GP,F,U,GT3,T,other,other,course,mother,no,no,no,yes,yes,yes,yes,yes
