age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.735111,2.3547795,2.4033833,1.4552786,2.0240164,0.17325398,3.7088666,3.0156043,3.1784782,1.4398519,2.2109773,3.6144035,5.189973,11.643511,11.577121,12.195213,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.083567,3.6880581,3.4041362,1.1578332,2.1758194,0.010879401,4.4227014,3.5683722,2.8986678,1.181084,1.7624667,3.969047,2.4510822,13.396755,13.343691,14.52403,GP,M,U,GT3,T,teacher,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.607006,2.675704,2.3986783,1.4963977,2.4027653,0.036677625,3.9917421,3.0677326,2.9520946,1.2159848,1.8276807,3.686059,3.032908,12.540331,12.184019,13.295374,GP,F,R,GT3,T,at_home,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.09668,3.7333896,3.323431,1.1385818,2.1527019,0.0036760387,4.621396,3.7306142,2.8530974,1.0969114,1.6990831,4.168021,2.1804667,14.033891,13.87764,15.687718,GP,M,U,GT3,T,teacher,other,course,mother,no,yes,no,yes,yes,yes,yes,no
16.77428,3.0880969,2.920194,1.2498896,2.035372,0.06093247,3.6567693,2.9489667,3.1818562,1.5224357,2.3081844,3.547091,4.757746,12.116804,12.077316,12.882139,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,no,yes,yes,yes,no
17.241488,2.4649072,2.1335192,1.3303509,2.020069,0.121044405,3.746054,2.9371307,3.2679784,1.4547108,1.9638011,3.0797238,5.071426,11.917143,12.396907,12.936965,GP,F,U,GT3,T,other,other,home,mother,no,no,no,yes,yes,yes,yes,yes
16.27221,3.4405875,3.0760489,1.206245,1.9415288,0.0824144,3.852085,3.286724,2.8262386,1.6166768,2.2088442,3.6984622,3.935077,11.995095,12.260003,12.747358,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.619045,3.253062,2.8907273,1.1341419,2.3752468,0.002155572,3.6081774,2.7721586,3.1881,1.1360083,1.8867921,3.190037,3.8724885,13.1275835,12.884543,14.576704,GP,F,U,GT3,T,services,other,course,mother,no,yes,no,no,yes,yes,yes,no
16.57542,3.0226107,2.845341,1.3276582,1.6565528,0.43832195,3.7501435,3.302076,3.0690405,2.162087,2.7494998,3.913203,4.3764024,11.331021,11.068465,11.213926,GP,M,U,GT3,T,services,other,home,mother,no,no,no,no,yes,yes,yes,no
16.471537,3.2828825,2.9817507,1.3053695,2.2716737,0.045416493,4.1309023,3.3121576,3.0003479,1.3252236,1.9807642,3.9450076,3.3578987,12.508021,12.705369,13.508419,GP,M,U,GT3,T,services,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.456173,3.310481,3.0775049,1.2661277,1.7411876,0.16556138,4.084173,3.532387,3.1645498,1.7071755,2.433072,3.9774225,3.6844153,12.201256,11.976494,12.744225,GP,M,U,GT3,T,services,other,home,mother,no,yes,no,yes,yes,yes,yes,no
16.622215,2.9293275,2.8005457,1.3318703,2.2215166,0.06520713,3.8971312,3.0804458,3.09828,1.376213,2.0736532,3.7242246,3.6913238,12.361303,12.393025,13.054184,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
