age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
17.262665,2.3564398,2.1927307,1.4727852,1.8266433,0.14383906,3.8466964,3.072235,3.4908264,1.3578814,2.074863,3.1780672,5.780462,11.413101,11.826535,12.865276,GP,F,U,GT3,T,other,other,home,mother,no,no,no,no,yes,yes,yes,yes
15.782781,3.7529736,3.5224235,1.1105834,1.6856341,0.043142892,4.331416,3.304957,3.284244,1.4931309,2.530793,4.3085604,2.7611024,13.456066,13.703935,14.154208,GP,M,U,GT3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.480982,2.8021321,2.3258634,1.4957728,2.6617048,0.08738863,3.894703,2.9486618,2.8227293,1.3467224,2.0029783,3.5426521,4.1076584,11.8355875,12.238325,12.896125,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.275599,3.208602,2.9072137,1.2584361,1.728511,0.07675622,4.132223,3.4737024,3.1229744,1.3075794,2.2814078,3.8315132,2.580743,12.701233,12.329041,13.303665,GP,M,U,LE3,T,other,other,course,mother,no,no,no,no,yes,yes,yes,no
16.519213,3.3439918,3.0287101,1.1713278,2.5572515,0.007983497,4.0061274,2.7620077,2.9782658,1.2866372,1.941426,3.5312982,3.071963,12.900085,13.346518,14.059153,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,yes,yes,yes,yes,no
17.025331,2.6042593,2.268809,1.357246,1.9218024,0.05979202,3.7212634,2.8805192,3.3039136,1.3525571,2.1203504,3.201641,5.129634,11.913135,12.027144,13.082778,GP,F,U,GT3,T,other,other,course,mother,no,yes,no,no,yes,yes,yes,yes
16.062712,3.565141,3.2889006,1.2464917,2.0953674,0.05879761,4.1726184,3.2500706,3.0537927,1.468416,2.229663,4.036709,3.1047342,12.814668,13.227474,13.663132,GP,M,U,GT3,T,teacher,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.348984,3.2292635,2.6198058,1.2315141,2.0625935,0.015530892,3.9520245,2.9186459,3.0037472,1.2387843,1.9152863,3.2407174,2.9203887,12.544567,12.994486,13.916474,GP,F,U,GT3,A,services,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.804773,2.9858782,2.5682034,1.3689892,1.8962715,0.26849443,3.9321778,3.2175727,3.177189,2.0087938,2.841269,3.9617925,5.7628827,11.841752,11.491994,11.736895,GP,M,U,LE3,A,services,services,home,mother,no,no,no,yes,yes,yes,yes,yes
15.97637,3.8255982,3.5322502,1.1019571,2.4696698,0.0056908415,4.224826,3.3688138,2.9163826,1.2105083,1.7823141,3.765942,1.7712027,13.912188,13.999414,15.060371,GP,M,U,GT3,T,teacher,teacher,reputation,mother,no,yes,no,yes,yes,yes,yes,no
