age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.932566,1.9032276,2.085522,1.5331078,2.008522,0.104484916,3.5042508,2.9813094,2.884313,1.2418742,2.228078,3.2157867,4.6910458,11.673,11.457778,11.379394,GP,F,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,no,no
16.524479,3.429968,2.9990702,1.3180215,1.9312882,0.056965344,3.8638024,3.601323,3.1351092,2.1293383,2.7463586,3.909813,4.5299215,12.056484,12.674459,12.74471,GP,M,U,LE3,T,teacher,services,home,mother,no,yes,no,yes,yes,yes,yes,no
17.059544,2.0746121,2.0303433,1.5253005,2.4570153,0.037765674,3.8060334,3.1798007,2.9721007,1.1220714,1.9614152,3.2128954,4.8882337,12.529551,12.902969,13.058811,GP,F,U,GT3,T,other,other,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.52752,2.9853141,2.6123877,1.2891022,1.8511746,0.028159859,4.1155415,3.6233532,3.2281358,1.5747302,2.8692517,4.143047,2.7442853,12.714183,12.561755,12.509276,GP,M,U,LE3,T,services,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
16.921608,2.7455122,2.7325876,1.3385241,1.8672559,0.4600592,3.80894,3.198719,3.257447,2.1481814,2.9208033,3.7932174,7.110039,10.502073,11.007545,11.02565,GP,F,U,GT3,T,services,services,home,father,no,yes,no,no,no,yes,yes,yes
16.618345,2.9742355,2.5999908,1.5065832,2.1286523,0.26325735,3.7991655,3.1529803,2.8845248,1.6062057,2.2282407,3.5667992,5.564785,11.472617,12.303898,12.23118,GP,M,U,LE3,A,other,other,home,mother,yes,yes,no,yes,yes,yes,yes,no
16.1999,3.5157163,3.4717042,1.2078654,1.8988899,0.12959108,3.8669467,3.1828985,2.9715114,1.8617655,2.9006453,3.860825,3.9874394,11.757517,11.596488,11.84083,GP,M,U,GT3,T,services,services,home,father,no,yes,no,no,yes,yes,yes,no
17.011362,3.2580605,2.9189663,1.3539234,2.1153429,0.06905399,3.6054895,3.3267848,2.9628975,1.7920161,2.5265799,3.3747396,5.6156387,12.045071,12.155113,12.561869,GP,M,U,LE3,T,teacher,services,home,mother,no,yes,no,no,yes,yes,yes,no
16.397509,2.3585172,2.3690352,1.5543766,1.8532517,0.21391803,3.5436046,2.9596515,3.1016283,1.7697577,2.7559657,3.5596714,4.6492634,11.450138,10.889882,11.080585,GP,M,U,LE3,T,other,other,home,mother,no,no,no,no,yes,yes,no,no
16.241226,3.454463,3.0650177,1.2766845,2.2619312,0.03367106,3.9652162,3.3605716,2.8018992,1.406599,2.0869884,3.781266,3.4298437,12.817518,13.363597,13.408938,GP,M,U,GT3,T,teacher,other,home,mother,no,yes,no,yes,yes,yes,yes,no
15.954693,3.0352447,3.0404675,1.4007659,2.1261244,0.14769392,3.7229366,2.9500895,2.8938737,1.8337059,2.639302,3.8063147,3.5740366,11.644744,12.675711,11.241023,GP,M,U,LE3,T,services,services,reputation,father,no,yes,no,yes,yes,yes,yes,no
16.646797,2.3790166,2.375605,1.5522175,2.156354,0.028662302,3.7668495,3.0729787,2.8526,1.2226646,2.2389293,3.140895,4.357267,12.372293,12.735988,12.412248,GP,F,U,GT3,T,other,other,reputation,mother,no,no,no,yes,yes,yes,yes,no
17.058521,1.919858,1.9749292,1.5493019,1.837404,0.17474858,3.5613012,3.088509,2.91363,1.2343411,2.334576,3.6313126,3.4595642,11.196181,11.147739,11.648361,GP,M,U,GT3,T,other,other,course,mother,no,no,no,no,yes,yes,no,no
