age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
16.443521,2.1699991,2.114954,1.4545864,2.0389085,0.05406693,4.124051,2.920034,3.277754,1.154003,2.013077,3.5880382,4.131353,11.673652,12.544207,12.903099,GP,F,U,LE3,A,other,other,home,mother,yes,no,no,no,yes,yes,yes,no
15.76795,3.65223,3.4266236,1.2142571,2.182023,0.019355528,4.664015,3.5926092,3.2282147,1.2976525,2.0423841,4.2009773,1.1701169,13.529905,13.796033,14.56892,GP,M,U,GT3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
16.137432,1.920601,2.198303,1.5954747,2.4420147,0.039691597,4.088705,2.671646,2.8787847,1.1415823,1.7483323,3.745538,2.5298512,12.579467,12.995065,12.917686,GP,F,R,GT3,T,at_home,other,course,mother,yes,yes,no,yes,yes,yes,yes,no
15.975941,3.302474,2.8655753,1.3874874,1.4691298,0.14101918,4.318081,3.5266585,3.0471003,1.4756973,2.9612405,4.436862,3.0061991,13.139954,13.228849,13.793827,GP,M,U,LE3,T,services,other,home,mother,no,no,no,yes,yes,yes,yes,no
16.657883,3.2534509,3.0453665,1.2646272,2.261547,0.057580523,3.7743433,2.7918444,2.9198794,1.6381501,2.514972,3.7933068,5.0509396,12.00703,12.156582,12.988712,GP,F,U,GT3,T,services,services,course,mother,no,yes,no,no,yes,yes,yes,no
16.900036,2.3749924,2.0349436,1.4560367,2.19948,0.03747175,4.0195737,2.9935303,3.1823661,1.1897278,2.028097,3.082645,5.729428,11.914802,12.500183,13.252171,GP,F,U,GT3,T,other,other,home,mother,no,no,no,yes,yes,yes,yes,yes
16.767878,2.928712,3.0281637,1.435151,2.1436224,0.09668973,3.9492576,2.8919654,2.9867659,1.9117442,2.6944215,3.8676744,4.488828,11.028462,12.042763,12.129174,GP,M,U,GT3,T,services,services,course,father,no,yes,no,no,yes,yes,yes,no
16.448875,2.2859774,2.0736089,1.4840475,2.234152,0.04019347,3.804146,2.8430448,3.1244218,1.222011,2.1517859,3.3042986,5.7032614,12.296548,12.310149,13.071011,GP,F,U,GT3,T,other,other,home,mother,no,yes,no,no,yes,yes,yes,no
16.760307,2.2820942,2.2045083,1.5969834,1.5533721,0.55645573,3.7673445,3.0459774,3.0656185,1.7764528,2.922348,4.078733,5.345079,10.193714,10.331222,11.136523,GP,M,U,LE3,A,services,other,home,mother,no,no,no,no,yes,yes,yes,no
16.081078,3.4610236,3.1744695,1.3162365,2.2066364,0.06000058,4.464997,3.478471,3.052736,1.4293363,2.1436749,4.0847874,2.0156527,12.785219,13.528048,13.448961,GP,M,U,LE3,T,services,services,reputation,mother,no,yes,no,yes,yes,yes,yes,no
