duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
41.4103483227371,8105.02160794083,36.8914421837787,<0,all paid,education,<100,unemployed,1,female div/dep/mar,guarantor,4,no known property,bank,for free,3,unemp/unskilled non res,2,none,no,bad
29.4714470361112,5272.72933948703,36.3631761852903,0<=X<200,delayed previously,other,100<=X<500,unemployed,1,male mar/wid,co applicant,3,real estate,stores,own,3,unemp/unskilled non res,2,yes,no,good
36.4074503473501,6918.17292602529,36.6700766802994,<0,all paid,furniture/equipment,<100,<1,1,female div/dep/mar,co applicant,1,real estate,bank,rent,1,skilled,1,none,yes,bad
13.9110955868473,1581.3123450653,35.6746702333747,<0,existing paid,furniture/equipment,500<=X<1000,<1,1,female div/dep/mar,co applicant,4,life insurance,none,rent,1,skilled,1,none,yes,bad
18.2309285442646,2606.11598424194,35.8658118481487,<0,no credits/all paid,furniture/equipment,>=1000,<1,1,female div/dep/mar,guarantor,1,real estate,stores,rent,1,unskilled resident,1,none,no,bad
42.3193204066381,8320.65908945322,36.931661885238,<0,all paid,other,100<=X<500,unemployed,2,male div/sep,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12.3948442390159,1221.60864483401,35.6075799699583,<0,existing paid,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,guarantor,1,real estate,none,rent,1,unemp/unskilled non res,1,none,no,good
13.6202001193606,1512.30256236329,35.6617988492415,<0,critical/other existing credit,repairs,<100,unemployed,1,male mar/wid,guarantor,1,real estate,stores,own,3,unemp/unskilled non res,2,none,no,bad
13.608838217261,1509.60715290314,35.6612961139887,no checking,existing paid,used car,500<=X<1000,>=7,2,male single,none,2,car,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
12.7789516350555,1312.73130193122,35.6245757447138,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,2,unskilled resident,1,none,no,good
48.571719505489,9803.92971895414,37.208314633561,0<=X<200,no credits/all paid,other,100<=X<500,>=7,2,male single,none,4,no known property,bank,for free,2,high qualif/self emp/mgmt,2,yes,yes,bad
23.8971208126432,3950.31945556798,36.1165264360677,0<=X<200,no credits/all paid,business,>=1000,1<=X<4,2,male div/sep,guarantor,2,car,stores,rent,1,skilled,1,none,yes,bad
35.8570034445384,6787.58917551095,36.6457208056886,0<=X<200,no credits/all paid,repairs,>=1000,1<=X<4,3,male mar/wid,guarantor,1,real estate,stores,own,2,unskilled resident,2,none,no,bad
11.2380383090686,947.176985434872,35.5563942515266,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,2,male div/sep,none,2,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
11.8548327805696,1093.50051813835,35.5836858372033,0<=X<200,existing paid,domestic appliance,500<=X<1000,4<=X<7,2,male div/sep,co applicant,2,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
31.3945012950983,5728.93980465334,36.448266442248,no checking,critical/other existing credit,domestic appliance,500<=X<1000,>=7,2,male single,none,2,car,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
12.0475554978961,1139.22055963419,35.5922133269828,no checking,critical/other existing credit,domestic appliance,no known savings,>=7,4,male single,none,2,car,none,own,4,high qualif/self emp/mgmt,2,yes,no,good
24.4416163061458,4079.49133993418,36.1406189759624,>=200,critical/other existing credit,repairs,no known savings,>=7,3,male mar/wid,guarantor,3,real estate,none,own,3,unskilled resident,2,none,no,good
13.8282298726524,1561.65392625442,35.6710036364074,no checking,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
19.6379887192281,2939.91601819169,35.9280706800475,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,2,male div/sep,none,2,car,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
8.0718573421162,196.056789536232,35.4162988013887,<0,delayed previously,repairs,<100,<1,1,male mar/wid,guarantor,1,real estate,stores,own,3,unemp/unskilled non res,2,none,no,bad
34.4533711200193,6454.60233819279,36.5836136474484,<0,all paid,furniture/equipment,<100,<1,1,female div/dep/mar,guarantor,4,no known property,bank,for free,1,unskilled resident,2,none,yes,bad
57.7593381290581,11983.5290445795,37.6148433759795,0<=X<200,no credits/all paid,other,100<=X<500,1<=X<4,2,male div/sep,none,2,car,stores,rent,2,high qualif/self emp/mgmt,1,yes,yes,bad
22.1057700276284,3525.35330025104,36.0372637226596,no checking,existing paid,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,co applicant,1,life insurance,none,rent,1,skilled,1,none,no,good
14.0566781436979,1615.84922080375,35.6811118910206,0<=X<200,existing paid,domestic appliance,>=1000,<1,2,male div/sep,co applicant,2,car,none,rent,1,skilled,1,none,no,bad
