duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
5.74216988791872,1228.30742453612,66.9570073771532,no checking,critical/other existing credit,retraining,no known savings,>=7,4,male single,guarantor,4,car,none,own,2,skilled,2,yes,yes,good
12.4140435935941,2000.75953726458,49.0690408886605,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male mar/wid,guarantor,3,life insurance,stores,own,3,unskilled resident,2,none,no,good
24.1666972457222,4831.6554317832,53.0277964111992,<0,no credits/all paid,education,100<=X<500,>=7,3,male div/sep,none,4,no known property,bank,for free,3,unskilled resident,2,none,no,bad
30.2503486186222,5176.41350753486,28.0417450997238,0<=X<200,delayed previously,other,<100,unemployed,1,male div/sep,co applicant,1,real estate,stores,own,2,unemp/unskilled non res,1,yes,yes,bad
37.8059936105374,6652.87841541654,22.3001711147616,<0,no credits/all paid,furniture/equipment,100<=X<500,<1,2,female div/dep/mar,co applicant,1,life insurance,bank,rent,4,skilled,1,none,yes,bad
15.6269238624107,3125.01855988314,58.60380736158,<0,critical/other existing credit,retraining,<100,>=7,4,male div/sep,co applicant,4,life insurance,stores,own,4,unskilled resident,2,none,no,bad
18.3080142188536,2591.30019946472,31.0508734764812,>=200,all paid,domestic appliance,100<=X<500,1<=X<4,4,female div/dep/mar,co applicant,2,car,bank,own,4,unskilled resident,1,none,no,bad
36.6368236705602,6545.36327078344,26.1066762321351,>=200,no credits/all paid,business,<100,4<=X<7,3,male mar/wid,none,3,car,bank,rent,3,unemp/unskilled non res,2,yes,yes,bad
23.0282069382769,3653.53689880375,30.8379555737282,>=200,existing paid,retraining,500<=X<1000,>=7,3,male single,none,2,car,none,own,4,skilled,2,yes,yes,good
11.7943932699473,1828.24431918961,48.29921126152,<0,critical/other existing credit,new car,>=1000,>=7,1,male div/sep,guarantor,3,real estate,none,rent,3,unemp/unskilled non res,2,none,no,good
12.2313395620214,1750.78606968732,44.0385753799634,0<=X<200,delayed previously,repairs,100<=X<500,<1,3,male mar/wid,none,3,life insurance,none,rent,4,skilled,2,yes,no,good
13.389558741434,1289.3160536773,26.5652017113563,>=200,critical/other existing credit,new car,>=1000,4<=X<7,1,male mar/wid,co applicant,2,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
6.64250340414249,278.208022376487,39.1071360761903,>=200,no credits/all paid,retraining,500<=X<1000,>=7,3,male mar/wid,guarantor,1,car,bank,own,3,unskilled resident,2,none,yes,good
9.40261219495154,1006.46466382638,41.5668911075285,no checking,all paid,retraining,>=1000,<1,3,female div/dep/mar,guarantor,2,real estate,bank,rent,3,unemp/unskilled non res,1,none,no,good
9.90545081068101,1745.79910786981,56.6507383772844,no checking,critical/other existing credit,repairs,500<=X<1000,>=7,2,male div/sep,none,4,no known property,bank,for free,4,unskilled resident,2,yes,yes,good
12.502887589516,1358.32317883812,33.0838554360306,>=200,all paid,other,<100,unemployed,4,female div/dep/mar,co applicant,1,car,stores,own,4,unemp/unskilled non res,1,yes,yes,bad
37.1284831972656,6556.64727077276,23.6874413139707,0<=X<200,delayed previously,repairs,>=1000,<1,4,male div/sep,guarantor,1,real estate,stores,own,4,unskilled resident,1,none,no,bad
41.0653512036414,7705.14401500516,29.8436620615405,>=200,all paid,education,500<=X<1000,unemployed,3,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
10.5870076504803,1089.97344452143,37.0978822772932,>=200,all paid,domestic appliance,500<=X<1000,unemployed,2,male single,co applicant,2,life insurance,none,own,1,unemp/unskilled non res,1,none,yes,good
