duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
40.5786584387608,8218.57355909889,44.7762744655884,<0,all paid,education,<100,4<=X<7,2,male single,co applicant,3,no known property,bank,for free,3,unskilled resident,2,none,no,bad
40.8695151310809,7901.89923699634,35.7664835144035,>=200,all paid,used car,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,none,no,bad
13.3317893807209,979.632389523243,25.2096296196853,0<=X<200,no credits/all paid,repairs,<100,<1,1,male div/sep,none,1,life insurance,none,rent,1,unemp/unskilled non res,1,none,yes,bad
14.168125012941,1053.58818395445,22.3412725979591,0<=X<200,existing paid,repairs,500<=X<1000,<1,1,male mar/wid,none,1,car,none,own,1,unemp/unskilled non res,1,yes,yes,good
16.1125248667062,3066.75343120345,58.7584760500384,<0,critical/other existing credit,education,<100,>=7,4,male div/sep,guarantor,3,no known property,bank,for free,4,unskilled resident,2,none,no,bad
18.7865065714227,2516.55479417979,31.1793727593226,<0,all paid,retraining,100<=X<500,1<=X<4,4,male mar/wid,guarantor,2,car,stores,rent,1,unskilled resident,1,none,no,bad
36.6547934631791,6496.14548195065,26.0474943282813,>=200,no credits/all paid,business,500<=X<1000,unemployed,2,male div/sep,none,1,no known property,stores,for free,3,unemp/unskilled non res,2,none,yes,bad
41.3231621832424,8476.87668927546,46.7267433971084,<0,no credits/all paid,other,no known savings,unemployed,4,male single,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
23.3646712687568,3580.44578875599,30.8999964091668,no checking,no credits/all paid,used car,500<=X<1000,>=7,3,male mar/wid,guarantor,2,car,stores,own,3,high qualif/self emp/mgmt,2,yes,no,good
12.2368843393599,1711.30598138951,48.3520956242241,<0,critical/other existing credit,new car,>=1000,<1,1,male div/sep,co applicant,3,real estate,none,own,2,unskilled resident,2,none,no,good
12.6987025352389,1638.54729992435,44.1099789117225,0<=X<200,delayed previously,business,100<=X<500,>=7,1,female div/dep/mar,none,4,life insurance,none,rent,4,unemp/unskilled non res,1,yes,no,good
13.8421428993507,1159.18089285064,26.6047705188424,no checking,critical/other existing credit,domestic appliance,>=1000,1<=X<4,1,male mar/wid,co applicant,2,real estate,none,own,2,unskilled resident,2,none,no,good
45.9457843363705,10164.0370568541,60.7878034416021,0<=X<200,no credits/all paid,business,<100,>=7,3,male div/sep,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
25.4911859117736,4092.0878222693,31.1791462497072,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,2,male mar/wid,none,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,no,good
10.4092580451834,1640.68755768581,56.7496100841222,>=200,no credits/all paid,used car,no known savings,>=7,1,male single,none,4,no known property,bank,for free,3,skilled,2,yes,no,good
10.1451890281066,186.819336926463,24.1802578875496,>=200,all paid,retraining,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,3,real estate,stores,own,1,unskilled resident,1,none,yes,good
24.9472688013932,4558.88734709,45.0935312578474,0<=X<200,no credits/all paid,repairs,100<=X<500,1<=X<4,1,male mar/wid,guarantor,1,real estate,stores,own,3,unemp/unskilled non res,2,none,no,bad
32.8048517009699,5522.81135915219,24.4414962334582,no checking,critical/other existing credit,education,>=1000,>=7,1,female div/dep/mar,none,4,life insurance,none,rent,4,skilled,1,yes,no,good
12.1346240907731,1124.32111317571,35.1785949190448,no checking,critical/other existing credit,education,>=1000,>=7,4,male div/sep,co applicant,3,life insurance,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
