duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
36.5798126887319,6584.44469330936,25.2647942620513,0<=X<200,no credits/all paid,retraining,500<=X<1000,unemployed,2,male mar/wid,none,1,life insurance,bank,own,3,unemp/unskilled non res,2,yes,yes,bad
43.1057972715446,8259.58674853873,44.768882904233,0<=X<200,all paid,used car,no known savings,unemployed,3,male single,none,4,no known property,stores,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
9.4687085051064,589.798991820786,36.1395927440995,>=200,all paid,furniture/equipment,500<=X<1000,1<=X<4,1,male div/sep,guarantor,2,real estate,stores,own,1,unskilled resident,2,none,no,bad
12.3204566338921,1212.1582362341,34.2141134489376,>=200,existing paid,repairs,100<=X<500,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,own,1,unskilled resident,1,none,no,good
24.5574585110571,3893.97052080177,27.0224340451686,<0,all paid,other,500<=X<1000,1<=X<4,2,male div/sep,co applicant,2,car,stores,own,1,high qualif/self emp/mgmt,1,none,yes,bad
25.5656169517121,4155.57537587944,30.3044664115017,0<=X<200,delayed previously,other,100<=X<500,1<=X<4,2,male mar/wid,co applicant,3,car,bank,rent,4,skilled,1,none,no,good
12.76753155127,1300.47748710241,33.0308881058374,>=200,all paid,furniture/equipment,>=1000,<1,1,male div/sep,none,1,real estate,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
9.22400289077431,407.357724201479,24.0090146456998,0<=X<200,existing paid,retraining,100<=X<500,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,1,skilled,1,none,no,good
12.2307322851198,1105.83635167266,26.0092854596415,>=200,existing paid,business,500<=X<1000,1<=X<4,2,male div/sep,none,1,car,stores,own,1,skilled,1,yes,yes,good
24.8618996542349,4094.12015159899,39.5578504530773,no checking,critical/other existing credit,new car,>=1000,>=7,1,male single,guarantor,2,life insurance,none,own,2,unemp/unskilled non res,2,none,no,good
12.4841368733087,1152.54697920378,25.0194833306302,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,3,male mar/wid,guarantor,2,car,none,own,1,skilled,1,none,no,good
20.0358280549025,2917.74269939841,31.081928713318,no checking,existing paid,used car,no known savings,4<=X<7,1,male div/sep,none,1,life insurance,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
25.903510970434,4507.60081941165,56.593682603386,0<=X<200,no credits/all paid,education,100<=X<500,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
8.39294616243232,242.005912334381,26.0963003725463,no checking,all paid,retraining,>=1000,1<=X<4,1,male single,guarantor,2,real estate,stores,own,1,unskilled resident,2,none,no,good
17.08546899276,2167.75595450957,22.9631961311604,>=200,existing paid,used car,500<=X<1000,unemployed,3,male div/sep,co applicant,2,real estate,none,rent,3,unemp/unskilled non res,1,yes,no,good
22.7237698093848,3469.5284251115,25.9486401137056,no checking,existing paid,domestic appliance,no known savings,<1,4,female div/dep/mar,none,1,life insurance,none,rent,4,skilled,1,yes,yes,good
28.1631064424319,4927.04644151214,48.0468073981252,0<=X<200,all paid,other,100<=X<500,>=7,1,female div/dep/mar,co applicant,4,car,bank,rent,4,skilled,1,yes,yes,good
14.4030727189263,1627.71651390258,29.096707899961,>=200,existing paid,domestic appliance,500<=X<1000,<1,2,male mar/wid,none,1,car,bank,own,4,skilled,1,none,yes,bad
11.989438765817,1009.38766978596,21.9995749796622,>=200,existing paid,repairs,>=1000,<1,1,male mar/wid,guarantor,1,real estate,stores,own,4,unemp/unskilled non res,1,none,no,good
8.31241200227398,433.291639002053,46.052815966668,no checking,critical/other existing credit,repairs,>=1000,>=7,4,male single,guarantor,4,life insurance,none,own,2,skilled,2,yes,yes,good
9.65813107638072,789.131930262568,51.0667288896395,<0,all paid,other,100<=X<500,unemployed,3,male div/sep,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
28.4186805467097,4944.03057537107,44.17782288189,0<=X<200,no credits/all paid,domestic appliance,no known savings,<1,1,female div/dep/mar,none,1,life insurance,stores,rent,4,unemp/unskilled non res,1,yes,yes,good
13.1849592793985,1594.94863960543,52.1281737006733,>=200,existing paid,repairs,<100,>=7,3,male single,guarantor,4,real estate,stores,own,3,unskilled resident,2,none,no,good
12.7232171441599,1248.49602935854,29.0291047418901,0<=X<200,delayed previously,repairs,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
