duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
7.66295807370454,171.747154650679,36.2819822573776,no checking,critical/other existing credit,repairs,no known savings,>=7,4,male single,none,4,life insurance,none,own,4,skilled,2,yes,yes,good
40.728669973474,7967.69837856181,34.1044328159468,<0,all paid,retraining,500<=X<1000,>=7,4,male single,guarantor,4,no known property,none,for free,3,unskilled resident,2,yes,no,bad
25.048685593261,4270.80554315665,35.1370414992946,<0,all paid,other,<100,>=7,2,male single,none,4,no known property,stores,for free,3,unskilled resident,2,yes,yes,bad
14.9007761172841,1878.21809368052,35.8053342213169,>=200,critical/other existing credit,radio/tv,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,none,rent,2,unskilled resident,1,none,no,good
19.8792525097579,3052.00074934413,35.4774756069169,no checking,critical/other existing credit,repairs,>=1000,>=7,3,male single,none,3,life insurance,none,own,4,skilled,2,yes,yes,good
7.25745932705416,76.1421224703349,36.3086864629894,>=200,delayed previously,radio/tv,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,4,unskilled resident,1,none,yes,bad
24.3338523761684,4102.2682707526,35.1841169917961,0<=X<200,delayed previously,business,100<=X<500,1<=X<4,4,male mar/wid,co applicant,2,car,stores,own,1,unskilled resident,1,none,yes,bad
40.5599251173312,7927.91315718919,34.1155455440911,>=200,all paid,education,500<=X<1000,>=7,2,male div/sep,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
11.0251850820836,964.464330693761,36.0605620875579,no checking,existing paid,domestic appliance,500<=X<1000,1<=X<4,2,male mar/wid,co applicant,3,car,none,rent,1,skilled,1,none,yes,good
23.6375638677686,3938.10331142225,35.2299712185896,no checking,all paid,retraining,500<=X<1000,4<=X<7,3,male single,guarantor,3,no known property,stores,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
12.3391270030897,1274.25433788509,35.9740321648139,0<=X<200,existing paid,radio/tv,100<=X<500,1<=X<4,3,male mar/wid,guarantor,2,car,none,rent,1,skilled,1,yes,yes,good
32.0322913526916,5917.34048039249,34.6771346669022,>=200,critical/other existing credit,used car,>=1000,4<=X<7,1,male div/sep,none,1,life insurance,none,rent,2,unemp/unskilled non res,1,yes,no,good
11.9624139781892,1185.43615739532,35.9988406806396,>=200,critical/other existing credit,repairs,>=1000,>=7,1,male div/sep,co applicant,1,life insurance,none,own,4,unemp/unskilled non res,1,yes,yes,good
24.1278418165812,4053.69686001083,35.1976838607121,>=200,critical/other existing credit,repairs,>=1000,>=7,1,male div/sep,guarantor,4,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
29.816589999431,5394.94133383446,34.8230501475305,0<=X<200,no credits/all paid,other,no known savings,unemployed,3,male single,none,2,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,good
25.279992261106,4325.34105431548,35.1218087498261,<0,no credits/all paid,other,<100,unemployed,2,male div/sep,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
35.1565078937237,6653.9415806698,34.4713887266831,<0,critical/other existing credit,repairs,<100,unemployed,1,male div/sep,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,1,none,yes,bad
11.293028671052,1027.61420514875,36.0429231914313,0<=X<200,no credits/all paid,business,100<=X<500,<1,1,male mar/wid,guarantor,1,real estate,stores,rent,4,unskilled resident,1,none,no,bad
13.6386629322322,1580.64782331872,35.8884509517071,no checking,critical/other existing credit,radio/tv,no known savings,>=7,3,male mar/wid,guarantor,2,real estate,none,own,4,unskilled resident,2,yes,no,good
24.5387447761319,4150.57605136556,35.1706237595183,0<=X<200,no credits/all paid,other,100<=X<500,>=7,2,male div/sep,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
22.6022894286314,3694.0151437354,35.2981494354538,<0,existing paid,domestic appliance,<100,<1,4,male mar/wid,co applicant,1,life insurance,none,rent,1,skilled,1,yes,yes,bad
38.8892719490409,7534.02081785159,34.2255667613709,>=200,all paid,retraining,>=1000,<1,1,female div/dep/mar,guarantor,1,real estate,bank,rent,1,skilled,1,none,no,good
11.4529029145337,1065.30798920884,36.0323946393576,<0,critical/other existing credit,other,no known savings,>=7,2,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
32.9079814506352,6123.80321470542,34.6194659105354,<0,existing paid,domestic appliance,<100,<1,4,male mar/wid,co applicant,3,life insurance,stores,own,4,skilled,1,none,yes,bad
16.282682367553,2204.03215011974,35.7143284933137,>=200,no credits/all paid,business,>=1000,1<=X<4,1,male div/sep,guarantor,2,car,bank,rent,1,skilled,1,none,no,good
18.2573769293079,2669.60877318562,35.5842845658465,0<=X<200,existing paid,other,no known savings,unemployed,1,male mar/wid,co applicant,2,no known property,stores,for free,1,unemp/unskilled non res,2,none,no,bad
47.6481097231587,9599.10480189394,33.6487516496797,>=200,all paid,other,500<=X<1000,>=7,2,male div/sep,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
12.1502576535631,1229.72433529315,35.9864701957208,<0,delayed previously,repairs,<100,unemployed,4,male mar/wid,co applicant,3,life insurance,stores,own,4,unemp/unskilled non res,1,none,yes,bad
11.7048215481524,1124.70321366488,36.0158044845294,<0,critical/other existing credit,retraining,500<=X<1000,>=7,4,male single,none,3,life insurance,none,own,4,skilled,2,yes,yes,good
11.2849875693904,1025.718342857,36.0434527398798,<0,all paid,retraining,500<=X<1000,4<=X<7,4,male single,guarantor,3,life insurance,stores,own,4,unskilled resident,2,none,no,bad
11.5125000393221,1079.35929042819,36.0284698581163,>=200,critical/other existing credit,used car,no known savings,>=7,1,male mar/wid,guarantor,1,real estate,none,own,4,high qualif/self emp/mgmt,2,yes,no,good
12.6880220541493,1356.51383402324,35.9510556075314,no checking,critical/other existing credit,retraining,500<=X<1000,4<=X<7,3,female div/dep/mar,none,3,car,none,rent,2,skilled,1,yes,yes,good
18.0942394387623,2631.14560859566,35.5950280197449,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,2,male div/sep,guarantor,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
26.3902766602901,4587.11442991818,35.0486907361992,>=200,critical/other existing credit,repairs,<100,>=7,4,male mar/wid,guarantor,4,real estate,none,own,4,unskilled resident,1,none,no,good
18.3601225235992,2693.83325212605,35.5775182330321,>=200,existing paid,radio/tv,>=1000,1<=X<4,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,2,none,no,good
12.0761233435876,1212.2455806745,35.9913523263631,<0,critical/other existing credit,domestic appliance,500<=X<1000,4<=X<7,4,female div/dep/mar,none,3,life insurance,none,rent,4,skilled,1,yes,yes,bad
40.568747922602,7929.99332288342,34.1149645163864,0<=X<200,delayed previously,other,100<=X<500,unemployed,2,male single,co applicant,2,no known property,stores,for free,4,unemp/unskilled non res,1,yes,yes,bad
26.0324675181102,4502.75324548761,35.0722543328353,0<=X<200,all paid,retraining,500<=X<1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unemp/unskilled non res,2,none,no,good
13.0679420411673,1446.08812465879,35.9260358965381,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,1,skilled,1,none,no,good
13.3580508550073,1514.48750372493,35.9069307193247,>=200,critical/other existing credit,repairs,>=1000,unemployed,1,female div/dep/mar,co applicant,1,real estate,none,rent,3,unemp/unskilled non res,1,none,no,good
29.5426327146963,5330.35002439279,34.841091662383,<0,all paid,retraining,>=1000,<1,1,female div/dep/mar,none,3,life insurance,bank,rent,3,unemp/unskilled non res,1,none,yes,bad
14.4761512430887,1778.10366645387,35.833297982098,no checking,critical/other existing credit,retraining,no known savings,4<=X<7,3,male single,none,3,car,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
18.3022940957414,2680.1989591672,35.5813265363634,0<=X<200,delayed previously,radio/tv,<100,1<=X<4,4,male mar/wid,co applicant,2,real estate,stores,own,1,unskilled resident,1,none,yes,bad
16.9102637312393,2351.99792551768,35.6729989900479,<0,all paid,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,guarantor,1,life insurance,bank,rent,1,skilled,1,none,yes,bad
10.7909052767901,909.227838573106,36.075990633621,0<=X<200,existing paid,radio/tv,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,1,unskilled resident,1,none,no,bad
11.0758639941478,976.412971864154,36.0572246170993,0<=X<200,delayed previously,repairs,<100,unemployed,4,male mar/wid,co applicant,1,real estate,stores,own,4,unemp/unskilled non res,1,none,yes,bad
17.0702606634672,2389.72063608278,35.6624623582809,<0,all paid,retraining,>=1000,<1,1,female div/dep/mar,none,3,life insurance,stores,rent,2,unskilled resident,2,none,yes,bad
55.4891724998471,11447.8036333597,33.1323768043003,no checking,existing paid,used car,500<=X<1000,4<=X<7,3,female div/dep/mar,co applicant,2,car,none,rent,1,skilled,1,yes,yes,good
35.5377318503168,6743.82331011796,34.446283142498,no checking,delayed previously,business,>=1000,1<=X<4,2,male div/sep,none,2,car,stores,own,2,skilled,1,none,yes,good
16.7797363636318,2321.22329727625,35.6815948974122,no checking,delayed previously,new car,no known savings,>=7,1,male single,guarantor,2,real estate,stores,own,4,unskilled resident,2,yes,no,good
31.8346653943666,5870.74591934538,34.6901493661311,0<=X<200,existing paid,other,no known savings,unemployed,1,male mar/wid,guarantor,1,no known property,none,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
19.3428729843734,2925.53776466447,35.5127989938574,<0,critical/other existing credit,domestic appliance,<100,<1,1,female div/dep/mar,none,1,life insurance,none,rent,4,skilled,1,yes,yes,bad
33.1351953333955,6177.37376394279,34.6045026922932,>=200,critical/other existing credit,repairs,>=1000,1<=X<4,4,male mar/wid,guarantor,3,real estate,stores,own,2,unskilled resident,1,none,no,good
9.07701136085325,505.1405649616,36.1888594794705,>=200,all paid,other,500<=X<1000,>=7,2,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,good
12.4608687852664,1302.95757580837,35.9660148340339,>=200,existing paid,new car,no known savings,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,2,none,no,good
10.2017650804335,770.32539338265,36.1147885856926,>=200,critical/other existing credit,repairs,>=1000,unemployed,1,male mar/wid,guarantor,1,real estate,none,own,4,unemp/unskilled non res,2,none,no,good
9.81785061074539,679.809317729577,36.1400713541858,<0,all paid,retraining,500<=X<1000,4<=X<7,1,female div/dep/mar,guarantor,3,life insurance,stores,rent,1,unskilled resident,2,none,no,bad
10.576413716193,858.656849827312,36.0901160206498,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
14.9489017068262,1889.5647342679,35.8021649004524,<0,critical/other existing credit,repairs,>=1000,<1,1,male div/sep,none,1,life insurance,none,rent,4,unemp/unskilled non res,1,none,no,good
23.372308367877,3875.56363451169,35.2474396755633,no checking,existing paid,retraining,500<=X<1000,4<=X<7,4,male single,guarantor,3,no known property,none,for free,1,skilled,2,yes,no,good
24.3156062546471,4097.96635601272,35.1853185939829,>=200,existing paid,domestic appliance,500<=X<1000,4<=X<7,1,female div/dep/mar,none,1,life insurance,none,rent,1,skilled,1,yes,yes,good
14.672488960308,1824.39449701261,35.8203681202593,>=200,no credits/all paid,furniture/equipment,<100,<1,2,male div/sep,co applicant,1,life insurance,none,rent,1,skilled,1,none,yes,bad
13.8324371810549,1626.33426118678,35.8756899076211,no checking,delayed previously,used car,no known savings,4<=X<7,3,male single,none,3,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,good
42.0136860871962,8270.66850589143,34.0198078083514,0<=X<200,no credits/all paid,business,100<=X<500,<1,1,male div/sep,none,1,life insurance,stores,rent,4,unskilled resident,1,yes,yes,bad
17.2809841078224,2439.4032105547,35.648585121343,<0,all paid,retraining,500<=X<1000,<1,1,male single,guarantor,3,real estate,stores,own,4,unskilled resident,2,none,no,bad
14.0549698433135,1678.80111222433,35.8610349721438,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,4,male mar/wid,co applicant,3,real estate,stores,own,2,unskilled resident,1,none,yes,good
12.6237956378532,1341.37107797891,35.9552852517427,<0,critical/other existing credit,other,no known savings,unemployed,1,male single,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,no,good
19.450387748379,2950.88667771914,35.5057185863641,>=200,no credits/all paid,business,>=1000,<1,1,male div/sep,none,1,car,bank,rent,2,skilled,1,yes,yes,bad
35.6461109188977,6769.37600152564,34.4391458160443,0<=X<200,no credits/all paid,other,100<=X<500,1<=X<4,2,male div/sep,none,2,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
11.228228059796,1012.33607031945,36.0471906493731,>=200,existing paid,radio/tv,>=1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,rent,1,skilled,1,none,no,good
11.2343115522872,1013.77038423582,36.0467900196901,<0,no credits/all paid,education,<100,>=7,2,male div/sep,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
9.73548193091626,660.389133695059,36.1454957609942,>=200,critical/other existing credit,repairs,>=1000,4<=X<7,1,male div/sep,none,1,life insurance,none,rent,2,skilled,1,none,no,good
11.8600493106659,1161.30149011574,36.0055819274412,0<=X<200,no credits/all paid,business,<100,<1,1,male div/sep,none,1,life insurance,stores,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
21.3846286826573,3406.92548990727,35.3783387410791,0<=X<200,no credits/all paid,other,<100,unemployed,2,male div/sep,co applicant,4,no known property,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
12.552161467742,1324.48178499028,35.9600027351463,no checking,critical/other existing credit,repairs,>=1000,>=7,1,male single,guarantor,4,real estate,stores,own,4,unskilled resident,2,none,no,good
14.6003253003386,1807.38036542622,35.8251204733293,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,3,male single,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
27.5643877182443,4863.93631014903,34.9713694044772,0<=X<200,no credits/all paid,other,100<=X<500,unemployed,2,male div/sep,co applicant,1,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
21.2417915839206,3373.24857836545,35.387745308387,0<=X<200,no credits/all paid,business,100<=X<500,>=7,2,male div/sep,none,2,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
27.8902805189038,4940.77253208995,34.9499076652534,no checking,critical/other existing credit,used car,no known savings,>=7,3,male single,none,3,car,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
30.2618198228353,5499.91382005256,34.793729443467,>=200,existing paid,radio/tv,100<=X<500,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,for free,1,unskilled resident,1,none,no,good
22.3473399116266,3633.90532347344,35.3149391897476,>=200,no credits/all paid,education,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,bank,rent,1,unskilled resident,1,none,no,bad
21.0645251432699,3331.45421055813,35.399419227279,no checking,delayed previously,used car,no known savings,4<=X<7,3,male single,none,2,car,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
27.3479733150316,4812.91196998927,34.9856214207126,0<=X<200,delayed previously,repairs,>=1000,unemployed,2,male div/sep,co applicant,2,real estate,stores,own,2,unemp/unskilled non res,1,none,yes,bad
22.701056268722,3717.30154598254,35.2916451243377,<0,all paid,education,<100,<1,1,female div/dep/mar,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
30.764709219258,5618.48078807726,34.7606115560432,>=200,existing paid,radio/tv,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,none,own,1,skilled,1,none,yes,bad
9.2288618724401,540.94258202524,36.1788593319555,no checking,existing paid,retraining,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,4,skilled,2,yes,no,good
19.9478299221392,3068.16934609495,35.4729594269394,>=200,existing paid,education,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,none,rent,1,unskilled resident,1,none,no,good
13.9671452559385,1658.09458089327,35.8668186788961,>=200,existing paid,other,500<=X<1000,unemployed,1,male mar/wid,co applicant,1,no known property,none,for free,1,unemp/unskilled non res,1,none,yes,bad
23.5004019994201,3905.76445724403,35.2390040424016,0<=X<200,all paid,other,<100,1<=X<4,1,male mar/wid,guarantor,2,no known property,stores,for free,1,unskilled resident,2,none,no,bad
49.4783863551496,10030.6317985761,33.5282183954816,0<=X<200,delayed previously,business,100<=X<500,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,4,unskilled resident,2,none,no,good
21.177526252445,3358.09664723234,35.3919775153657,no checking,delayed previously,repairs,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
10.542125740498,850.572723681911,36.0923740625317,>=200,critical/other existing credit,repairs,>=1000,unemployed,2,male mar/wid,co applicant,4,real estate,none,for free,3,unemp/unskilled non res,2,none,no,good
13.3521260714808,1513.09060885313,35.9073208971953,>=200,existing paid,radio/tv,<100,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,rent,1,unskilled resident,1,none,yes,bad
18.6201788929755,2755.1471224359,35.5603921658967,0<=X<200,delayed previously,retraining,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,3,life insurance,stores,own,4,skilled,1,none,yes,bad
