duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
40.2080034780474,8031.36330192452,34.8448138981123,>=200,all paid,other,500<=X<1000,<1,1,male mar/wid,guarantor,2,real estate,bank,rent,1,unskilled resident,1,none,no,bad
13.7604182975601,1507.6899236656,35.9812865239589,no checking,critical/other existing credit,retraining,>=1000,>=7,4,male single,guarantor,3,real estate,none,own,3,unskilled resident,2,none,no,good
25.2779251371482,4348.6469426365,35.4863705930009,<0,no credits/all paid,other,<100,>=7,4,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
40.166486811791,8021.1226251836,34.8465979004851,no checking,all paid,used car,no known savings,>=7,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
21.1657960719716,3334.33177066952,35.6630718715724,no checking,existing paid,used car,no known savings,>=7,3,female div/dep/mar,none,4,car,none,rent,1,skilled,1,none,yes,good
35.9088671850946,6970.92013509297,35.0295510179053,0<=X<200,all paid,used car,500<=X<1000,unemployed,3,female div/dep/mar,none,2,no known property,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
15.4228033016783,1917.74084974349,35.9098525900892,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,1,male mar/wid,none,2,real estate,none,own,2,unskilled resident,1,none,no,good
17.6945223024286,2478.0926802393,35.8122351161175,<0,no credits/all paid,repairs,>=1000,>=7,4,male div/sep,guarantor,3,no known property,stores,for free,4,unskilled resident,2,none,no,bad
18.5238601864452,2682.66067533673,35.7765978435147,0<=X<200,all paid,domestic appliance,100<=X<500,<1,3,male mar/wid,guarantor,2,real estate,bank,rent,1,unskilled resident,1,none,no,bad
35.413131269108,6848.639814387,35.0508531630472,<0,no credits/all paid,business,>=1000,unemployed,1,male div/sep,none,1,real estate,stores,own,3,unemp/unskilled non res,2,yes,no,bad
22.8879578764689,3759.12749551104,35.5890692836335,no checking,existing paid,used car,500<=X<1000,1<=X<4,3,male single,none,2,car,bank,for free,1,skilled,2,yes,yes,good
12.359185278659,1162.05585235966,36.0414985606173,no checking,critical/other existing credit,retraining,>=1000,unemployed,2,male single,none,3,no known property,stores,for free,3,unemp/unskilled non res,2,yes,no,good
13.2885195992613,1391.28939203605,36.0015643659294,no checking,existing paid,retraining,no known savings,unemployed,1,female div/dep/mar,none,4,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
9.60535385443845,482.784129523701,36.1598327680115,>=200,all paid,new car,500<=X<1000,1<=X<4,1,female div/dep/mar,guarantor,2,real estate,bank,rent,1,unskilled resident,2,none,no,bad
10.5168985125174,707.629595694691,36.1206630085014,>=200,all paid,radio/tv,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,bank,own,3,unemp/unskilled non res,2,none,no,good
12.2567130909459,1136.77962852169,36.0459018675904,>=200,all paid,other,500<=X<1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,bank,own,1,unskilled resident,1,none,no,bad
24.8307198615748,4238.33739524434,35.5055873400254,0<=X<200,delayed previously,other,100<=X<500,1<=X<4,2,male mar/wid,none,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
12.8816098438204,1290.91930830974,36.0190495841484,0<=X<200,existing paid,domestic appliance,100<=X<500,unemployed,1,male div/sep,co applicant,1,life insurance,none,rent,1,unemp/unskilled non res,1,none,yes,bad
40.3166316925804,8058.15799741148,34.8401460620369,<0,all paid,other,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12.4084728343831,1174.21332960996,36.0393806372798,0<=X<200,existing paid,business,100<=X<500,<1,2,female div/dep/mar,none,1,car,stores,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
31.6277368117816,5914.91838466311,35.2135144097896,no checking,critical/other existing credit,retraining,no known savings,<1,1,female div/dep/mar,co applicant,1,life insurance,none,rent,2,skilled,1,none,yes,good
39.7453245401408,7917.2369554432,34.8646955600447,<0,no credits/all paid,education,<100,>=7,4,male div/sep,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12.1701247609097,1115.42138429372,36.0496226332532,no checking,critical/other existing credit,retraining,>=1000,unemployed,1,male div/sep,co applicant,3,life insurance,stores,own,3,unemp/unskilled non res,1,yes,yes,good
26.4201053704503,4630.38195663936,35.4372902493675,no checking,existing paid,retraining,no known savings,4<=X<7,3,male mar/wid,none,4,car,none,own,1,skilled,1,yes,yes,good
14.2101568443287,1618.62433846033,35.9619609203659,>=200,existing paid,domestic appliance,100<=X<500,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,1,unskilled resident,1,none,no,good
29.5357163101596,5398.89174706777,35.3034101041064,no checking,delayed previously,business,100<=X<500,unemployed,2,male div/sep,none,4,car,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
8.64741154213762,246.494021447013,36.2009962696182,>=200,all paid,other,>=1000,1<=X<4,3,male single,guarantor,2,real estate,bank,for free,3,unskilled resident,2,none,no,bad
14.1088654476863,1593.63937354904,35.9663134878587,<0,critical/other existing credit,retraining,no known savings,>=7,4,male mar/wid,guarantor,3,real estate,none,for free,2,skilled,2,yes,no,good
22.5029493746333,3664.15966776089,35.6056133885137,no checking,existing paid,retraining,no known savings,<1,4,male mar/wid,co applicant,1,life insurance,none,rent,1,skilled,1,none,yes,good
12.1978638810432,1122.26363315372,36.0484306623991,>=200,existing paid,domestic appliance,100<=X<500,<1,1,male mar/wid,guarantor,3,real estate,none,own,1,unemp/unskilled non res,1,none,no,good
