duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
41.2641087640737,7442.37517612004,21.5622790332504,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,2,male div/sep,guarantor,2,car,stores,own,1,skilled,1,none,yes,bad
13.6159416800064,1738.21879136565,49.1050093491134,<0,delayed previously,retraining,>=1000,4<=X<7,2,male single,guarantor,3,life insurance,stores,own,3,unskilled resident,2,none,no,good
41.7980630345458,7771.2667898821,35.3767777221847,>=200,all paid,education,no known savings,>=7,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,good
21.1554826000453,3464.79678408518,52.8151536504029,no checking,existing paid,retraining,500<=X<1000,1<=X<4,3,male div/sep,none,4,real estate,none,rent,4,skilled,1,none,yes,good
37.4941191664166,6634.07821737295,23.3172923739468,<0,no credits/all paid,domestic appliance,100<=X<500,<1,1,male div/sep,co applicant,1,life insurance,none,rent,4,unskilled resident,1,none,no,bad
13.3515818555671,1267.74997394018,22.0878303546982,>=200,existing paid,domestic appliance,500<=X<1000,<1,1,male div/sep,guarantor,1,car,none,own,1,unemp/unskilled non res,1,none,yes,good
14.2790822454324,1562.61641979191,27.9531523290054,<0,no credits/all paid,furniture/equipment,500<=X<1000,1<=X<4,2,female div/dep/mar,guarantor,4,car,none,rent,1,unemp/unskilled non res,1,none,no,bad
12.232860369931,1418.221265649,48.2100821876317,no checking,critical/other existing credit,repairs,500<=X<1000,unemployed,2,male single,none,4,car,none,for free,3,unemp/unskilled non res,2,yes,yes,good
13.3430633144302,1328.82153441746,26.2172435472373,>=200,no credits/all paid,new car,no known savings,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,1,none,no,good
10.0559483491957,839.427136002592,41.8736689566093,no checking,all paid,retraining,>=1000,1<=X<4,1,male div/sep,none,2,real estate,bank,rent,2,unemp/unskilled non res,1,none,yes,bad
12.3447163092825,1231.64104305098,34.3473177205451,>=200,existing paid,other,<100,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,own,1,unskilled resident,1,none,no,good
16.6562549118845,2210.51490890471,35.9126789049239,0<=X<200,delayed previously,other,>=1000,4<=X<7,4,male div/sep,co applicant,3,real estate,bank,own,4,unskilled resident,1,yes,yes,good
12.7642635709563,1304.78650206555,33.0496644285683,>=200,existing paid,domestic appliance,no known savings,<1,1,male div/sep,co applicant,1,life insurance,bank,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
41.3131807387198,7590.51028500659,30.565467895931,>=200,all paid,education,>=1000,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
17.043175952579,2311.84778409536,36.9378223411904,>=200,existing paid,other,<100,<1,4,male single,guarantor,2,real estate,stores,own,4,unemp/unskilled non res,2,none,no,bad
11.0639167745078,989.441109367112,37.0691369059813,>=200,existing paid,domestic appliance,500<=X<1000,unemployed,3,male div/sep,none,1,car,stores,own,1,unemp/unskilled non res,1,none,no,good
40.4601679737655,7812.37349820415,57.5100362449367,<0,critical/other existing credit,education,<100,>=7,4,male single,co applicant,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12.0120855510357,1168.9169181839,35.0657687379912,no checking,critical/other existing credit,domestic appliance,no known savings,unemployed,1,female div/dep/mar,co applicant,1,car,stores,rent,4,unemp/unskilled non res,1,yes,yes,good
20.8489081502376,3030.67459090565,28.7952314070278,0<=X<200,all paid,education,>=1000,<1,1,male single,none,2,life insurance,stores,own,1,unskilled resident,2,yes,no,bad
30.4996455148986,5190.15309951827,30.2274187875677,no checking,delayed previously,other,no known savings,unemployed,2,male single,co applicant,2,car,stores,for free,2,high qualif/self emp/mgmt,2,yes,yes,good
12.5614484808465,1137.69123406582,25.0364848188916,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,3,male mar/wid,none,2,car,stores,own,1,skilled,1,none,no,good
20.1282912699938,2906.78087598971,31.138303556218,>=200,delayed previously,used car,no known savings,4<=X<7,2,male div/sep,none,1,life insurance,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
8.4419606566437,242.33219869169,26.1586868525563,>=200,all paid,retraining,>=1000,1<=X<4,1,male single,guarantor,2,real estate,stores,own,3,unskilled resident,2,none,no,bad
23.3620010484185,3952.37055748706,52.7383412096379,>=200,all paid,other,100<=X<500,unemployed,2,male div/sep,co applicant,1,no known property,bank,for free,1,unemp/unskilled non res,1,yes,yes,bad
13.8253312177551,1797.08018844775,49.9236660544291,no checking,critical/other existing credit,other,>=1000,>=7,4,male mar/wid,guarantor,4,real estate,bank,own,2,skilled,1,yes,yes,good
25.4283458310856,4159.64091087964,36.3130182004308,<0,all paid,education,>=1000,>=7,4,male single,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
27.1358444102929,4356.58834068553,24.4239772261389,no checking,existing paid,radio/tv,500<=X<1000,>=7,4,female div/dep/mar,none,2,car,none,own,4,skilled,1,none,yes,good
9.44362575726236,844.370786495858,51.0938116783601,0<=X<200,delayed previously,other,<100,unemployed,3,male single,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,no,good
37.6122187292045,6925.48659862661,40.714867150839,0<=X<200,no credits/all paid,business,>=1000,4<=X<7,1,male div/sep,guarantor,1,real estate,bank,own,3,unskilled resident,2,none,yes,bad
27.4722973239852,4391.65170629752,21.8357413413834,>=200,existing paid,domestic appliance,<100,<1,2,male div/sep,guarantor,1,life insurance,none,own,1,skilled,1,none,yes,bad
13.0042364357117,1649.84026293075,52.195225432081,<0,existing paid,repairs,500<=X<1000,>=7,3,male mar/wid,guarantor,4,real estate,none,for free,4,unskilled resident,2,none,no,good
24.0505794144926,3605.80135077084,20.003286821214,<0,critical/other existing credit,other,>=1000,>=7,1,female div/dep/mar,co applicant,4,no known property,none,for free,2,unemp/unskilled non res,1,yes,no,good
65.5478590497511,13388.2202479345,58.7504188904039,0<=X<200,no credits/all paid,business,100<=X<500,<1,3,male div/sep,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,1,yes,no,bad
13.0145518536061,1787.37086090633,61.0659290066635,no checking,all paid,retraining,no known savings,1<=X<4,4,female div/dep/mar,none,2,life insurance,stores,own,2,skilled,1,yes,yes,good
27.0102443784082,4313.39709874173,23.4158153117827,0<=X<200,existing paid,retraining,500<=X<1000,4<=X<7,2,male mar/wid,guarantor,3,car,bank,rent,4,skilled,1,none,yes,good
12.1950192160963,1211.59957157589,35.2076231416259,<0,delayed previously,retraining,100<=X<500,4<=X<7,2,male mar/wid,co applicant,3,car,stores,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
15.1921257695975,1738.24020161734,26.2074351156981,no checking,existing paid,used car,500<=X<1000,4<=X<7,1,female div/dep/mar,none,4,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
26.7920430261939,4511.37790392014,39.5713366558836,0<=X<200,all paid,other,no known savings,>=7,2,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
32.9524720083435,5738.85776365541,30.5817618730822,>=200,existing paid,domestic appliance,no known savings,<1,1,female div/dep/mar,co applicant,1,life insurance,none,rent,1,unskilled resident,2,none,no,good
9.77057145175561,614.168132029393,31.2450244701485,0<=X<200,no credits/all paid,business,>=1000,1<=X<4,2,male div/sep,none,1,real estate,bank,own,3,unskilled resident,2,yes,yes,bad
18.3613829010118,2419.2089640237,24.8285337475031,<0,delayed previously,furniture/equipment,<100,1<=X<4,3,male mar/wid,co applicant,2,car,stores,rent,2,skilled,1,none,yes,bad
9.17068044683446,964.617364256914,62.9461080139448,>=200,critical/other existing credit,used car,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
16.9901533811838,2147.58736598337,26.9343767553877,<0,all paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,co applicant,1,life insurance,bank,rent,4,unskilled resident,1,none,no,bad
10.7824493011456,970.574555814408,39.9208794426302,>=200,existing paid,repairs,500<=X<1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,stores,own,1,unskilled resident,1,none,no,good
13.5994853077987,1505.86235153311,34.1039399584568,no checking,delayed previously,other,no known savings,unemployed,2,male single,co applicant,2,car,stores,for free,2,unemp/unskilled non res,1,yes,yes,good
