duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
35.8234579281934,6536.43801926031,36.9298428790473,0<=X<200,no credits/all paid,business,>=1000,unemployed,2,male div/sep,none,1,life insurance,bank,rent,3,unemp/unskilled non res,2,yes,yes,bad
43.5779717187235,8289.5561834688,37.4866680370685,0<=X<200,all paid,education,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
9.5398429370962,594.313972975618,35.0425062302094,<0,all paid,retraining,>=1000,<1,1,male div/sep,none,1,life insurance,stores,own,1,unskilled resident,2,none,no,bad
12.2541068122415,1207.94693959478,35.2374082514083,>=200,existing paid,repairs,100<=X<500,4<=X<7,3,male mar/wid,guarantor,3,real estate,none,own,1,unskilled resident,1,none,no,good
23.9702553387158,3856.70008533167,36.0787048730767,<0,all paid,domestic appliance,500<=X<1000,1<=X<4,4,male div/sep,none,2,car,stores,own,1,high qualif/self emp/mgmt,1,none,yes,bad
25.1855604566228,4131.45276935683,36.1659717840143,0<=X<200,delayed previously,other,100<=X<500,1<=X<4,2,male mar/wid,guarantor,3,car,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
12.6227457629689,1291.28777281944,35.2638789557666,<0,no credits/all paid,domestic appliance,no known savings,<1,1,male div/sep,none,1,life insurance,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
8.51337702816745,362.253513932865,34.9687992180895,0<=X<200,existing paid,repairs,100<=X<500,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,1,skilled,1,none,no,good
11.6352675855075,1068.04154791992,35.1929715195223,no checking,existing paid,domestic appliance,no known savings,1<=X<4,2,male div/sep,none,1,car,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
25.0823077678927,4108.10969859755,36.1585575609861,no checking,critical/other existing credit,new car,>=1000,>=7,1,female div/dep/mar,none,4,real estate,stores,own,3,unemp/unskilled non res,2,none,no,good
