duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
41.1592729008901,7485.99180539965,21.5460890794642,>=200,existing paid,radio/tv,<100,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,rent,1,unskilled resident,1,none,yes,bad
13.4704081361574,1766.05489228064,49.097567744039,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,3,male mar/wid,guarantor,3,life insurance,stores,for free,3,unskilled resident,2,none,no,good
41.590822684898,7800.47443825414,35.3709745228376,>=200,existing paid,education,no known savings,>=7,1,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,no,good
15.1975025766533,2341.51190527018,61.2121677004442,>=200,existing paid,other,>=1000,<1,2,male div/sep,co applicant,3,real estate,none,rent,3,unskilled resident,1,none,no,good
37.4191841763599,6682.23088926379,23.2979185134936,<0,no credits/all paid,furniture/equipment,100<=X<500,<1,1,female div/dep/mar,co applicant,4,life insurance,bank,rent,1,unskilled resident,1,none,yes,bad
20.1036893556992,3298.29374445756,52.7414634547433,no checking,critical/other existing credit,retraining,no known savings,>=7,4,male single,none,4,life insurance,none,own,4,skilled,1,yes,yes,good
11.8565664421217,1332.84415571772,44.3886077351731,>=200,existing paid,retraining,500<=X<1000,1<=X<4,2,male mar/wid,guarantor,3,real estate,none,rent,3,unskilled resident,2,none,no,good
12.8225655167285,1607.64408978606,48.1872890547172,<0,critical/other existing credit,repairs,>=1000,<1,1,male single,guarantor,3,real estate,stores,own,3,unskilled resident,2,none,no,good
13.2151494025419,1347.55213129617,26.2133386413204,no checking,critical/other existing credit,repairs,>=1000,4<=X<7,3,male mar/wid,guarantor,1,real estate,none,own,3,skilled,2,none,no,good
9.9498024689497,869.044139170863,41.8639607990326,>=200,all paid,domestic appliance,500<=X<1000,1<=X<4,3,male div/sep,guarantor,2,real estate,bank,rent,2,unskilled resident,1,none,no,good
47.7302416275903,9589.21296742465,62.1858500950437,0<=X<200,delayed previously,business,100<=X<500,>=7,3,male single,none,4,no known property,stores,for free,2,high qualif/self emp/mgmt,2,yes,yes,bad
16.5416465718765,2240.24014993046,35.9032321363745,0<=X<200,delayed previously,retraining,100<=X<500,<1,3,male div/sep,none,3,real estate,stores,rent,3,unskilled resident,1,yes,no,good
41.196630900825,7636.60903805119,30.5485679393711,>=200,all paid,education,>=1000,4<=X<7,3,male single,none,4,no known property,stores,for free,3,unemp/unskilled non res,2,yes,yes,good
16.9239866117343,2341.44680960933,36.9286020008546,>=200,all paid,other,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,4,unskilled resident,1,none,yes,bad
9.18425713449976,416.654513263605,24.0122262333118,>=200,existing paid,radio/tv,100<=X<500,1<=X<4,4,male mar/wid,guarantor,1,real estate,stores,own,4,unskilled resident,1,none,no,bad
32.5528198080599,5614.17237082244,24.1693902961265,no checking,no credits/all paid,repairs,100<=X<500,4<=X<7,3,male mar/wid,guarantor,3,life insurance,none,rent,2,skilled,1,yes,no,good
26.3607455081561,4461.95379727507,38.360395055046,>=200,no credits/all paid,retraining,500<=X<1000,>=7,4,male mar/wid,none,4,car,none,rent,4,skilled,1,yes,yes,good
24.7817822513757,4135.50376192955,39.914479027991,no checking,critical/other existing credit,new car,>=1000,>=7,1,female div/dep/mar,none,2,real estate,stores,own,3,unemp/unskilled non res,2,none,no,good
14.1604628429087,1588.21341055005,28.1433557666605,no checking,existing paid,other,100<=X<500,1<=X<4,3,male mar/wid,co applicant,2,real estate,none,rent,4,unskilled resident,1,none,no,good
17.107825887996,2161.1950861472,22.9408005075205,>=200,all paid,other,500<=X<1000,unemployed,3,male div/sep,co applicant,2,car,bank,own,1,unemp/unskilled non res,1,yes,yes,good
35.7029031168314,6295.66561528714,22.9802863763203,<0,all paid,other,>=1000,unemployed,4,male div/sep,co applicant,4,no known property,bank,rent,2,unskilled resident,1,none,yes,bad
13.6971187218948,1829.353730287,49.9135483652943,no checking,critical/other existing credit,other,no known savings,>=7,4,male single,guarantor,4,real estate,none,own,4,unskilled resident,2,none,no,good
27.9682917164104,4972.72487289842,48.06425021463,no checking,no credits/all paid,retraining,no known savings,>=7,4,male single,guarantor,4,real estate,none,own,4,high qualif/self emp/mgmt,2,yes,no,good
25.3593249756639,4206.66270451014,36.2939466045873,<0,delayed previously,education,>=1000,1<=X<4,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,1,yes,yes,bad
9.304284075886,871.33149570332,51.0865447162192,<0,all paid,other,<100,unemployed,3,male div/sep,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,no,bad
37.4741872560641,6969.54781736853,40.6996933514509,0<=X<200,no credits/all paid,business,100<=X<500,<1,3,male div/sep,guarantor,1,real estate,bank,own,3,unskilled resident,1,none,no,good
33.2790946384934,5921.88529474013,33.4213313697221,<0,all paid,retraining,<100,<1,4,male mar/wid,guarantor,3,car,stores,own,4,skilled,1,none,yes,bad
27.3637733420223,4423.54330505282,21.8250753097256,0<=X<200,no credits/all paid,furniture/equipment,100<=X<500,<1,2,male div/sep,none,1,life insurance,none,own,3,unskilled resident,1,none,no,good
28.2807783870071,4982.43547965203,44.2840475917405,>=200,no credits/all paid,retraining,no known savings,<1,1,female div/dep/mar,none,1,life insurance,stores,own,4,unemp/unskilled non res,1,yes,yes,good
12.8466137405815,1676.24790513875,52.1888847551842,>=200,all paid,other,no known savings,>=7,3,male mar/wid,guarantor,4,real estate,bank,rent,4,unskilled resident,2,none,no,good
49.1113580169229,9669.94035896324,47.8699935695008,0<=X<200,delayed previously,education,100<=X<500,unemployed,1,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12.005231362444,1106.82613377697,28.0003471228289,<0,no credits/all paid,repairs,100<=X<500,4<=X<7,2,male mar/wid,guarantor,3,car,none,rent,3,unemp/unskilled non res,2,none,no,bad
9.92230122754035,1084.2151469585,55.8621359763751,>=200,critical/other existing credit,radio/tv,no known savings,>=7,4,male single,guarantor,4,real estate,none,own,4,unskilled resident,1,none,yes,good
11.7595327278676,1462.95848816102,53.9840439884137,<0,critical/other existing credit,retraining,>=1000,>=7,4,male single,guarantor,3,life insurance,stores,for free,4,skilled,2,none,no,good
29.0372502778981,5029.13002083883,36.599659441653,0<=X<200,delayed previously,other,no known savings,4<=X<7,3,male single,guarantor,4,life insurance,bank,for free,2,high qualif/self emp/mgmt,2,yes,no,good
26.9439349188218,4355.09183576162,23.3990921172744,0<=X<200,no credits/all paid,repairs,100<=X<500,4<=X<7,3,male mar/wid,guarantor,4,car,none,rent,4,skilled,1,none,yes,bad
12.0588908761931,1232.61500604533,35.2029702330344,<0,no credits/all paid,retraining,500<=X<1000,4<=X<7,2,male div/sep,co applicant,3,life insurance,none,rent,2,skilled,1,yes,yes,bad
22.9640084239708,3617.78446423952,32.727507921948,>=200,no credits/all paid,repairs,500<=X<1000,4<=X<7,2,male mar/wid,guarantor,1,car,none,own,3,skilled,2,yes,no,good
26.5326853621903,4345.34941984167,28.5661794442725,0<=X<200,all paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,guarantor,3,real estate,bank,rent,1,unskilled resident,2,none,no,good
34.9767671882012,6500.28521271141,46.1358539072952,>=200,critical/other existing credit,retraining,no known savings,>=7,4,male single,none,1,real estate,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
13.3205477806613,1386.90177302699,27.2203322655569,<0,critical/other existing credit,other,>=1000,<1,3,male div/sep,co applicant,3,life insurance,none,rent,2,unskilled resident,1,none,no,good
18.2662930360724,2448.41692589064,24.8186070827715,<0,existing paid,domestic appliance,<100,1<=X<4,3,female div/dep/mar,guarantor,2,car,stores,own,2,skilled,1,none,no,bad
23.7523899136267,3923.56126534659,40.9835700327449,no checking,critical/other existing credit,other,>=1000,>=7,4,male div/sep,co applicant,4,car,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
10.6725671208294,998.862867824408,39.9119192636391,>=200,existing paid,radio/tv,100<=X<500,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,rent,4,unskilled resident,1,none,no,bad
17.3099860996534,2307.49140279042,29.3523398380911,<0,critical/other existing credit,other,<100,unemployed,3,female div/dep/mar,co applicant,2,real estate,none,rent,2,unemp/unskilled non res,1,none,no,bad
46.7525648570459,8766.91216349665,23.9172274488014,>=200,existing paid,domestic appliance,no known savings,unemployed,1,female div/dep/mar,none,1,life insurance,none,own,1,unemp/unskilled non res,2,yes,no,good
16.3118536215014,2362.80342539137,46.8879844107854,<0,all paid,education,>=1000,>=7,3,male div/sep,co applicant,4,no known property,bank,for free,3,skilled,2,none,yes,bad
56.6011763110191,10906.6625700743,20.77447379978,>=200,existing paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,guarantor,3,real estate,none,rent,4,skilled,1,yes,yes,good
11.9469816956881,1251.8967854551,37.996482013247,no checking,critical/other existing credit,retraining,no known savings,>=7,4,female div/dep/mar,none,2,real estate,none,own,4,skilled,1,yes,yes,good
16.8866865135992,2304.64612317168,35.1251895594931,>=200,all paid,repairs,500<=X<1000,4<=X<7,3,male single,guarantor,1,real estate,bank,for free,3,unemp/unskilled non res,2,none,no,good
8.12843578242096,231.39996757645,27.1412306369342,>=200,existing paid,domestic appliance,500<=X<1000,unemployed,1,male mar/wid,guarantor,1,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
32.2530658301216,5635.77513439818,29.7513752100332,>=200,existing paid,other,100<=X<500,<1,1,male div/sep,co applicant,1,no known property,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,good
35.5501658874383,6359.62019044056,29.173901314776,0<=X<200,all paid,business,100<=X<500,4<=X<7,3,male mar/wid,guarantor,2,car,bank,own,1,unskilled resident,1,yes,yes,bad
10.2417681256441,1076.52992058109,50.8833339443247,no checking,critical/other existing credit,retraining,500<=X<1000,4<=X<7,3,male mar/wid,none,3,life insurance,none,own,4,skilled,1,yes,yes,good
33.6101162234022,5907.2663880295,27.8414211926171,<0,critical/other existing credit,repairs,>=1000,4<=X<7,3,male single,guarantor,2,life insurance,none,own,2,skilled,2,none,no,good
9.02152410086116,667.99974250648,42.2004907908432,>=200,all paid,used car,100<=X<500,>=7,2,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
12.4676360913747,1370.2867581048,38.1637379994195,no checking,existing paid,used car,no known savings,1<=X<4,1,male single,guarantor,2,real estate,none,own,1,unskilled resident,2,none,no,good
23.0632168961208,3722.20490469185,37.937840513901,0<=X<200,no credits/all paid,retraining,100<=X<500,4<=X<7,2,male mar/wid,guarantor,3,car,bank,own,3,high qualif/self emp/mgmt,2,yes,yes,bad
10.536808001679,879.984955056181,34.3010362299943,>=200,critical/other existing credit,new car,>=1000,>=7,1,male single,guarantor,2,real estate,stores,own,4,unskilled resident,2,none,no,good
23.362236375831,3744.78972244067,35.1614314038479,no checking,critical/other existing credit,retraining,500<=X<1000,>=7,1,male mar/wid,none,4,life insurance,none,rent,4,skilled,2,yes,no,good
24.5495572173715,3848.68477151015,25.0364654252114,<0,existing paid,retraining,>=1000,4<=X<7,2,male div/sep,co applicant,3,life insurance,none,rent,1,skilled,1,yes,yes,good
19.7882852836812,2880.06731266501,30.7205350723365,no checking,no credits/all paid,other,>=1000,>=7,2,male div/sep,co applicant,4,car,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
19.9704763881658,2968.18542272132,33.7326242158957,0<=X<200,delayed previously,other,100<=X<500,unemployed,1,male div/sep,co applicant,2,car,stores,own,2,unemp/unskilled non res,1,yes,yes,bad
34.4279039101374,6491.4219608991,53.2938099869758,>=200,all paid,other,no known savings,unemployed,1,male div/sep,co applicant,1,no known property,bank,for free,4,unemp/unskilled non res,1,yes,yes,bad
14.7918147483772,1950.54425942376,42.1852486123246,>=200,existing paid,furniture/equipment,<100,<1,2,male div/sep,co applicant,1,car,none,own,3,skilled,1,none,yes,bad
31.4937096608386,5466.16718195999,29.700988744849,0<=X<200,delayed previously,other,100<=X<500,unemployed,2,male div/sep,none,2,car,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,bad
17.3168259437526,2473.4679926986,39.755605960866,<0,all paid,retraining,no known savings,>=7,1,male single,guarantor,3,life insurance,bank,own,2,unskilled resident,2,none,no,bad
9.59620846425378,575.046229858129,28.2386235075304,>=200,critical/other existing credit,radio/tv,>=1000,<1,1,female div/dep/mar,none,1,car,stores,own,4,unemp/unskilled non res,1,none,yes,good
11.6898933375229,1020.58488166618,26.9794231229239,0<=X<200,no credits/all paid,retraining,100<=X<500,>=7,4,female div/dep/mar,co applicant,4,real estate,bank,rent,4,unskilled resident,1,none,yes,bad
21.4543114282024,3331.22744997638,35.8310828912949,>=200,all paid,used car,no known savings,>=7,1,male single,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
21.7248499458574,3461.18034802494,40.2471594091221,0<=X<200,delayed previously,other,100<=X<500,unemployed,2,male div/sep,co applicant,3,no known property,stores,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
12.1745412455652,1128.83466307526,27.0115815433503,<0,existing paid,retraining,100<=X<500,<1,4,male mar/wid,guarantor,3,real estate,stores,rent,3,unskilled resident,2,none,no,bad
41.9659024712354,7937.96930495185,38.7939877920969,>=200,critical/other existing credit,used car,no known savings,unemployed,2,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,good
13.3226657754835,1638.20682330481,43.0877644190468,>=200,critical/other existing credit,new car,500<=X<1000,>=7,2,male div/sep,none,4,no known property,none,for free,3,unemp/unskilled non res,2,none,yes,good
12.781597626273,1248.61718848498,26.0518622790955,<0,all paid,retraining,500<=X<1000,4<=X<7,3,male mar/wid,none,3,life insurance,stores,own,3,unemp/unskilled non res,1,yes,no,good
11.7331604766114,1472.87616167463,54.9822940789858,no checking,existing paid,repairs,>=1000,4<=X<7,3,male single,guarantor,2,life insurance,none,own,2,skilled,2,yes,no,good
14.7090801577526,1792.9386257405,33.3788214019172,no checking,critical/other existing credit,new car,>=1000,1<=X<4,1,male single,guarantor,2,real estate,stores,own,4,unskilled resident,2,none,no,good
21.5132532411791,3812.34240988611,65.4368687746436,>=200,delayed previously,business,100<=X<500,>=7,4,male div/sep,none,2,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
19.3781558311033,2794.75540119375,31.0914464168611,0<=X<200,no credits/all paid,business,100<=X<500,4<=X<7,2,male single,none,1,car,bank,own,3,skilled,2,yes,yes,bad
26.213672195499,4675.59191097293,53.9431367363408,<0,all paid,other,no known savings,unemployed,2,male div/sep,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12.8072367169889,1652.69356778536,51.2526261167663,>=200,critical/other existing credit,used car,500<=X<1000,>=7,2,male div/sep,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
12.1668026808238,1253.57112080725,35.0110680571383,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,4,female div/dep/mar,none,2,car,stores,own,4,skilled,1,none,yes,good
23.8378191845734,3904.73270049049,38.5911134699699,<0,existing paid,retraining,no known savings,4<=X<7,1,male single,guarantor,3,life insurance,none,own,4,unskilled resident,2,none,no,good
9.25988814560621,863.513197862245,51.2163072444753,>=200,existing paid,retraining,500<=X<1000,4<=X<7,3,male single,guarantor,2,car,none,own,1,skilled,2,yes,no,good
38.0825041242334,6830.38842418773,23.3419325727868,<0,no credits/all paid,repairs,<100,>=7,2,male single,guarantor,4,no known property,bank,for free,3,skilled,2,yes,yes,bad
18.4881082660955,2494.81423351829,24.634262876653,>=200,delayed previously,radio/tv,100<=X<500,4<=X<7,3,male mar/wid,none,1,car,stores,own,4,skilled,2,yes,no,good
8.95152220289492,541.70747915257,35.1958458714531,0<=X<200,no credits/all paid,repairs,100<=X<500,4<=X<7,1,male single,guarantor,1,no known property,bank,for free,3,unskilled resident,2,none,no,bad
19.942480544941,2835.46741428636,25.7307665743343,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,2,male div/sep,none,2,real estate,none,own,3,unskilled resident,1,none,no,good
