duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
24,1455,39,<0,all paid,other,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
36,1287,23,<0,all paid,other,100<=X<500,unemployed,4,male div/sep,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
36,5804,22,<0,existing paid,domestic appliance,<100,<1,1,female div/dep/mar,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
8,2753,25,no checking,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,own,4,unskilled resident,2,none,no,good
6,1592,52,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
24,1908,60,no checking,critical/other existing credit,radio/tv,>=1000,4<=X<7,4,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
18,1364,23,<0,all paid,domestic appliance,<100,<1,1,female div/dep/mar,co applicant,1,no known property,bank,rent,4,unemp/unskilled non res,1,none,yes,bad
30,3763,49,no checking,existing paid,retraining,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
15,6872,35,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,bad
11,3599,55,no checking,critical/other existing credit,radio/tv,>=1000,4<=X<7,4,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
12,709,47,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
12,3448,33,no checking,critical/other existing credit,used car,>=1000,>=7,4,male single,none,2,car,stores,own,2,skilled,2,yes,no,good
21,1755,25,<0,all paid,other,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
24,433,33,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
48,5117,31,<0,all paid,domestic appliance,<100,<1,1,female div/dep/mar,co applicant,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
24,3620,33,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,bad
12,760,37,<0,all paid,other,100<=X<500,unemployed,4,male div/sep,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
12,1101,65,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
18,1249,30,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
30,797,27,no checking,critical/other existing credit,radio/tv,>=1000,>=7,4,male single,none,2,car,stores,own,2,skilled,2,yes,no,good
10,2728,42,<0,all paid,other,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12,618,60,0<=X<200,existing paid,domestic appliance,<100,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
9,8648,57,no checking,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,own,4,unskilled resident,2,none,no,good
60,2528,26,no checking,critical/other existing credit,radio/tv,>=1000,>=7,4,male mar/wid,guarantor,2,real estate,stores,own,2,skilled,2,yes,no,good
24,1459,27,0<=X<200,existing paid,domestic appliance,<100,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
21,2828,37,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
39,4221,23,no checking,critical/other existing credit,radio/tv,>=1000,>=7,4,male single,none,2,car,stores,own,2,skilled,2,yes,no,good
60,6070,40,no checking,delayed previously,other,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
4,1795,47,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,bad
24,1592,23,<0,existing paid,domestic appliance,<100,<1,1,female div/dep/mar,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
24,5743,35,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
36,15945,31,<0,all paid,other,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
15,1258,27,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
18,2647,23,0<=X<200,existing paid,domestic appliance,<100,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
12,1924,34,no checking,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,own,4,unskilled resident,1,none,no,good
24,2957,49,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
24,1553,59,no checking,critical/other existing credit,used car,500<=X<1000,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
15,1311,46,no checking,critical/other existing credit,used car,no known savings,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
18,3763,48,no checking,all paid,other,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
48,7629,47,no checking,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
6,1582,41,no checking,critical/other existing credit,other,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
6,6836,45,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
12,1149,35,<0,all paid,other,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
6,1533,23,no checking,existing paid,retraining,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
11,1437,40,>=200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,4,unskilled resident,1,none,no,good
21,12169,27,<0,existing paid,domestic appliance,<100,<1,1,female div/dep/mar,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
12,1534,49,<0,existing paid,domestic appliance,<100,<1,1,female div/dep/mar,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
12,6143,31,<0,all paid,other,no known savings,unemployed,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
18,1980,34,no checking,critical/other existing credit,radio/tv,>=1000,>=7,4,male mar/wid,guarantor,2,real estate,stores,own,2,skilled,2,yes,no,good
24,5511,20,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
72,1291,57,no checking,all paid,other,no known savings,unemployed,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
