checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,13,no credits/all paid,other,5147,no known savings,unemployed,4,male single,none,3,no known property,21,none,rent,4,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,12,existing paid,furniture/equipment,4748,<100,unemployed,1,male div/sep,guarantor,2,car,28,bank,rent,4,unemp/unskilled non res,2,yes,yes,good
0<=X<200,18,no credits/all paid,education,1666,no known savings,>=7,4,male single,co applicant,2,real estate,31,none,rent,1,unemp/unskilled non res,1,none,yes,bad
no checking,28,no credits/all paid,new car,17302,no known savings,4<=X<7,1,male single,co applicant,1,car,26,stores,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,12,delayed previously,furniture/equipment,6922,no known savings,unemployed,1,male single,none,2,real estate,32,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,4,no credits/all paid,other,14584,>=1000,>=7,1,male single,co applicant,1,car,26,bank,for free,3,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,58,delayed previously,retraining,5279,no known savings,<1,2,male single,guarantor,4,real estate,21,none,for free,1,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,15,no credits/all paid,radio/tv,5147,no known savings,unemployed,2,female div/dep/mar,co applicant,4,real estate,31,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,6,delayed previously,repairs,3691,>=1000,<1,2,female div/dep/mar,co applicant,4,car,22,stores,for free,1,unskilled resident,1,yes,yes,good
>=200,15,all paid,education,1794,>=1000,unemployed,4,male mar/wid,co applicant,2,real estate,40,none,rent,2,unemp/unskilled non res,1,none,yes,bad
no checking,37,no credits/all paid,retraining,16164,no known savings,1<=X<4,1,male single,guarantor,1,car,31,stores,rent,2,unemp/unskilled non res,2,yes,no,good
no checking,39,delayed previously,retraining,8251,no known savings,unemployed,1,male mar/wid,none,4,real estate,33,stores,for free,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,12,existing paid,other,1809,<100,unemployed,4,male div/sep,guarantor,2,real estate,74,none,rent,4,unemp/unskilled non res,1,none,yes,good
>=200,13,delayed previously,furniture/equipment,16551,500<=X<1000,unemployed,2,male mar/wid,co applicant,2,car,28,bank,rent,4,unemp/unskilled non res,2,yes,yes,good
no checking,13,delayed previously,retraining,1614,<100,unemployed,4,male mar/wid,co applicant,2,car,21,bank,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
no checking,26,critical/other existing credit,furniture/equipment,872,>=1000,>=7,4,male single,none,3,car,55,stores,rent,2,unskilled resident,2,none,no,good
0<=X<200,7,no credits/all paid,radio/tv,1092,<100,unemployed,1,female div/dep/mar,guarantor,3,no known property,21,stores,for free,1,unemp/unskilled non res,2,yes,yes,bad
>=200,38,existing paid,new car,2088,100<=X<500,<1,1,male div/sep,none,1,real estate,24,bank,rent,4,unemp/unskilled non res,1,none,no,bad
>=200,36,existing paid,radio/tv,2150,500<=X<1000,<1,1,male single,none,2,car,26,none,rent,3,unemp/unskilled non res,2,none,yes,bad
