checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,67,existing paid,business,1205,no known savings,<1,4,male div/sep,none,2,real estate,48,stores,own,2,unemp/unskilled non res,1,yes,yes,bad
0<=X<200,26,no credits/all paid,business,788,no known savings,1<=X<4,4,male div/sep,guarantor,2,car,49,stores,for free,2,unemp/unskilled non res,1,yes,no,good
0<=X<200,4,delayed previously,business,9730,100<=X<500,>=7,4,male div/sep,guarantor,1,real estate,20,stores,own,1,skilled,1,none,no,bad
0<=X<200,4,delayed previously,radio/tv,9733,>=1000,<1,4,male single,none,1,real estate,20,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,51,all paid,education,1149,no known savings,<1,4,male mar/wid,none,2,car,26,bank,own,1,unskilled resident,1,yes,no,bad
<0,45,all paid,new car,3989,500<=X<1000,>=7,2,female div/dep/mar,co applicant,2,real estate,53,stores,own,1,unskilled resident,2,none,no,bad
<0,4,all paid,repairs,4376,no known savings,>=7,4,female div/dep/mar,guarantor,2,no known property,46,stores,for free,2,high qualif/self emp/mgmt,2,none,no,bad
<0,4,no credits/all paid,radio/tv,640,>=1000,unemployed,4,female div/dep/mar,guarantor,4,car,36,stores,own,1,unskilled resident,2,yes,no,good
<0,27,all paid,used car,3900,no known savings,<1,4,male single,co applicant,1,car,35,stores,for free,4,high qualif/self emp/mgmt,1,yes,no,good
<0,56,existing paid,education,2760,500<=X<1000,1<=X<4,2,male mar/wid,none,1,real estate,35,stores,own,3,unemp/unskilled non res,2,yes,yes,good
>=200,17,existing paid,business,1179,500<=X<1000,<1,3,male mar/wid,co applicant,2,car,24,bank,own,2,unskilled resident,2,yes,yes,good
no checking,15,existing paid,education,3875,no known savings,unemployed,1,male mar/wid,none,1,real estate,41,none,for free,1,skilled,2,none,no,good
no checking,70,existing paid,furniture/equipment,2371,no known savings,<1,2,male div/sep,guarantor,2,real estate,64,bank,own,1,skilled,1,yes,yes,bad
>=200,4,existing paid,business,12286,>=1000,>=7,2,male mar/wid,none,2,real estate,28,stores,for free,2,unskilled resident,2,yes,yes,good
>=200,16,existing paid,business,400,500<=X<1000,<1,2,female div/dep/mar,none,4,life insurance,36,none,for free,1,unskilled resident,1,none,no,bad
0<=X<200,13,existing paid,used car,683,<100,<1,1,male mar/wid,guarantor,4,real estate,36,bank,own,2,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,16,existing paid,education,1879,500<=X<1000,<1,2,female div/dep/mar,none,4,car,42,bank,for free,2,unemp/unskilled non res,2,yes,yes,bad
0<=X<200,19,no credits/all paid,radio/tv,3379,no known savings,4<=X<7,2,male div/sep,co applicant,4,real estate,28,bank,rent,2,unskilled resident,2,none,no,good
no checking,10,existing paid,business,256,<100,>=7,2,female div/dep/mar,none,3,car,36,none,own,2,high qualif/self emp/mgmt,2,none,no,bad
<0,41,all paid,business,1487,no known savings,>=7,4,female div/dep/mar,co applicant,4,real estate,29,none,for free,4,unemp/unskilled non res,2,yes,no,good
0<=X<200,18,existing paid,radio/tv,1240,<100,1<=X<4,4,male div/sep,guarantor,2,real estate,28,stores,rent,3,unskilled resident,2,yes,no,good
<0,41,existing paid,education,10002,no known savings,<1,1,female div/dep/mar,none,4,life insurance,25,stores,own,1,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,65,no credits/all paid,repairs,2132,no known savings,unemployed,4,male mar/wid,none,4,life insurance,28,bank,rent,3,unskilled resident,1,none,no,good
>=200,4,delayed previously,radio/tv,1185,<100,1<=X<4,4,male div/sep,guarantor,2,car,29,stores,own,2,unskilled resident,2,yes,yes,good
<0,4,no credits/all paid,business,657,>=1000,1<=X<4,4,female div/dep/mar,guarantor,2,car,36,stores,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,17,existing paid,furniture/equipment,7948,no known savings,<1,4,male div/sep,none,1,no known property,26,stores,own,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,45,delayed previously,repairs,2793,500<=X<1000,1<=X<4,2,male mar/wid,co applicant,4,no known property,42,stores,for free,4,high qualif/self emp/mgmt,1,yes,no,good
no checking,37,all paid,retraining,357,<100,<1,1,male div/sep,none,2,no known property,52,bank,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,4,existing paid,radio/tv,2330,>=1000,<1,4,male div/sep,guarantor,4,car,20,stores,for free,1,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,38,all paid,radio/tv,9905,<100,<1,1,male mar/wid,co applicant,2,real estate,28,stores,for free,4,high qualif/self emp/mgmt,1,none,yes,bad
<0,13,existing paid,business,292,no known savings,<1,2,female div/dep/mar,none,2,real estate,27,stores,rent,3,unskilled resident,1,yes,yes,bad
0<=X<200,4,delayed previously,business,1885,500<=X<1000,1<=X<4,1,male div/sep,co applicant,3,no known property,44,stores,rent,2,unemp/unskilled non res,1,none,no,bad
>=200,4,critical/other existing credit,used car,8001,500<=X<1000,1<=X<4,1,male div/sep,none,4,no known property,64,bank,for free,1,unskilled resident,1,yes,no,bad
no checking,14,no credits/all paid,business,3345,<100,unemployed,4,female div/dep/mar,none,2,real estate,37,bank,for free,4,skilled,2,none,no,good
>=200,4,all paid,business,304,no known savings,<1,1,female div/dep/mar,none,2,car,36,bank,for free,2,unskilled resident,2,yes,no,good
>=200,23,all paid,retraining,8641,500<=X<1000,<1,4,female div/dep/mar,co applicant,2,life insurance,74,stores,for free,1,high qualif/self emp/mgmt,2,none,no,bad
>=200,28,existing paid,business,365,no known savings,<1,4,male single,co applicant,1,car,27,stores,own,1,high qualif/self emp/mgmt,1,none,no,good
>=200,27,existing paid,radio/tv,267,>=1000,unemployed,4,female div/dep/mar,co applicant,2,life insurance,53,stores,for free,1,high qualif/self emp/mgmt,2,none,no,bad
<0,13,delayed previously,repairs,251,<100,<1,3,female div/dep/mar,co applicant,4,car,32,stores,own,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,4,all paid,retraining,1308,no known savings,unemployed,2,male mar/wid,guarantor,2,car,23,bank,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
<0,4,existing paid,radio/tv,2178,500<=X<1000,unemployed,4,male mar/wid,none,2,real estate,75,stores,for free,2,unemp/unskilled non res,1,yes,no,bad
<0,11,existing paid,used car,1490,no known savings,1<=X<4,2,male single,guarantor,1,no known property,49,stores,rent,3,unskilled resident,1,none,no,good
<0,52,no credits/all paid,repairs,1899,500<=X<1000,<1,4,female div/dep/mar,co applicant,2,real estate,28,bank,for free,3,unemp/unskilled non res,2,yes,no,bad
>=200,22,existing paid,business,341,500<=X<1000,<1,1,male mar/wid,guarantor,4,car,64,bank,for free,2,unskilled resident,2,yes,no,good
<0,65,no credits/all paid,domestic appliance,1610,500<=X<1000,4<=X<7,4,male mar/wid,co applicant,4,car,34,bank,rent,1,unskilled resident,1,none,yes,bad
<0,4,existing paid,furniture/equipment,9960,500<=X<1000,<1,4,male mar/wid,none,1,life insurance,36,bank,for free,2,high qualif/self emp/mgmt,1,yes,no,bad
>=200,24,existing paid,used car,269,no known savings,<1,1,male div/sep,none,2,car,20,none,rent,3,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,60,all paid,business,379,no known savings,unemployed,2,female div/dep/mar,none,1,no known property,36,bank,rent,3,unemp/unskilled non res,2,none,no,bad
0<=X<200,12,all paid,education,314,no known savings,<1,2,female div/dep/mar,none,1,car,24,stores,own,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,63,all paid,business,1492,no known savings,<1,4,male mar/wid,co applicant,2,real estate,24,stores,for free,4,unskilled resident,1,yes,no,good
0<=X<200,4,all paid,used car,924,<100,>=7,4,female div/dep/mar,none,2,real estate,21,stores,for free,1,unskilled resident,1,yes,no,good
0<=X<200,22,critical/other existing credit,business,796,<100,1<=X<4,2,male div/sep,guarantor,4,no known property,68,bank,rent,2,high qualif/self emp/mgmt,2,yes,no,good
<0,19,existing paid,new car,9403,500<=X<1000,<1,2,female div/dep/mar,co applicant,1,real estate,28,stores,own,1,high qualif/self emp/mgmt,2,none,yes,good
<0,42,all paid,radio/tv,3888,no known savings,<1,3,male div/sep,none,2,car,27,stores,for free,2,high qualif/self emp/mgmt,1,none,yes,bad
>=200,29,existing paid,business,3991,no known savings,unemployed,4,female div/dep/mar,none,2,life insurance,46,none,own,1,high qualif/self emp/mgmt,1,none,no,bad
>=200,43,existing paid,business,2314,<100,1<=X<4,2,male div/sep,none,2,real estate,33,none,for free,1,unskilled resident,2,yes,no,good
