checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,9,no credits/all paid,retraining,8915,500<=X<1000,4<=X<7,2,male mar/wid,guarantor,4,no known property,20,stores,for free,2,unemp/unskilled non res,1,yes,no,good
0<=X<200,12,delayed previously,furniture/equipment,4126,<100,4<=X<7,1,male single,guarantor,1,no known property,32,none,rent,2,unemp/unskilled non res,1,none,no,good
>=200,4,no credits/all paid,new car,11790,>=1000,4<=X<7,1,male div/sep,guarantor,4,no known property,26,stores,for free,3,skilled,1,none,no,good
no checking,4,no credits/all paid,repairs,13538,>=1000,4<=X<7,1,male mar/wid,guarantor,4,no known property,23,bank,rent,3,skilled,1,none,yes,bad
0<=X<200,29,no credits/all paid,furniture/equipment,2535,100<=X<500,1<=X<4,2,male single,none,4,car,24,none,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,19,no credits/all paid,retraining,13696,>=1000,>=7,2,male mar/wid,co applicant,4,no known property,20,none,for free,2,unemp/unskilled non res,1,yes,no,good
0<=X<200,13,existing paid,retraining,271,>=1000,1<=X<4,3,male mar/wid,guarantor,1,no known property,19,stores,for free,4,unskilled resident,1,yes,no,good
>=200,11,critical/other existing credit,used car,325,>=1000,1<=X<4,4,male div/sep,co applicant,1,no known property,32,none,for free,4,unemp/unskilled non res,1,none,no,good
<0,30,no credits/all paid,other,2350,100<=X<500,<1,4,male mar/wid,guarantor,1,no known property,43,bank,rent,1,skilled,1,none,yes,bad
>=200,4,no credits/all paid,domestic appliance,13625,>=1000,1<=X<4,2,male mar/wid,guarantor,4,no known property,21,stores,for free,2,unemp/unskilled non res,1,yes,no,bad
<0,33,delayed previously,domestic appliance,2478,no known savings,<1,1,male mar/wid,none,1,life insurance,58,bank,for free,1,skilled,1,yes,no,good
>=200,52,no credits/all paid,domestic appliance,1813,>=1000,>=7,4,male single,guarantor,2,car,60,bank,rent,1,skilled,2,none,no,bad
>=200,4,no credits/all paid,retraining,1568,<100,4<=X<7,4,male single,none,2,car,69,bank,rent,2,skilled,1,none,no,bad
0<=X<200,10,no credits/all paid,domestic appliance,4086,>=1000,1<=X<4,1,female div/dep/mar,none,1,real estate,37,bank,rent,2,skilled,2,none,no,bad
0<=X<200,22,all paid,repairs,1502,500<=X<1000,1<=X<4,1,male single,none,1,real estate,29,none,rent,4,high qualif/self emp/mgmt,2,none,no,good
>=200,9,delayed previously,retraining,2820,>=1000,<1,2,male single,guarantor,2,car,27,bank,for free,1,unskilled resident,1,none,no,good
>=200,43,delayed previously,used car,762,100<=X<500,1<=X<4,3,male single,none,2,real estate,37,none,rent,1,skilled,1,none,no,good
0<=X<200,4,existing paid,used car,393,<100,4<=X<7,3,male mar/wid,guarantor,2,real estate,36,none,rent,3,unskilled resident,1,yes,yes,good
<0,49,no credits/all paid,domestic appliance,8224,500<=X<1000,1<=X<4,2,male single,guarantor,1,life insurance,51,stores,for free,2,unskilled resident,1,yes,yes,good
<0,11,no credits/all paid,retraining,334,no known savings,>=7,1,male mar/wid,guarantor,3,car,27,stores,rent,1,skilled,2,none,no,bad
